SWITCH_NO,STATION_NAME,STD_CABLE_SIZE,CABLE_TYPE,TIME_OUTAGE,SOURCE_SS,FROM_SWITCH,DESTINATION_SS,TO_SWITCH,VOLTAGE,TIME_DIFFERENCE_HOURS,RELAY_FUSE_B,DIVISION,RELAY_FUSE,FAULT_MONTH,PREV_FAULT_TIME,DAYS_SINCE_PREV,REPEAT_FAULT_1M,SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS_cable,DESTINATION_SS_cable,DATECREATED,NO_OF_SEGMENT,SWNO_x,I_Month_01,PEAK_Month_01,CYCLE_Month_01,OVR_Month_01,Num_Faults,SWITCH_NO_cable,FAULT_FROM_SWITCH,FAULT_TO_SWITCH,FAULT_TIME_DIFFERENCE_HOURS_AVG,FAULT_LATEST_OUTAGE_TIME,IR_Measurement_MOhm,Tan_Delta,Partial_Discharge_Frequency,MONTH,PEAK_LOAD,MEAN_LOAD,STD_LOAD,CYCLE_COUNT,MONTH_NUM
220AAR88,220kV AAREY REC-STN,400,XLPE,2019-12-05 16:15:00+00:00,220KV AAREY REC-STN,220AAR88,RAHEJA I.T. PARK REC-STN,33139,33KV,0.0375,,MALAD,2.0,2019-12,2017-11-28 17:34:00+00:00,736.0,False,33211,33139,2862.7,JT.NO.28 → JT.NO.29 -> JT.NO.28A → JT.NO.28 -> JT.NO.28B → JT.NO.28A -> JT.NO.28C → JT.NO.28B -> JT.NO.28D → JT.NO.28C -> JT.NO.28E → JT.NO.28C -> JT.NO.28G → JT.NO.28F -> JT.NO.28H → JT.NO.28G -> JT.NO.28J → JT.NO.28H -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.29B -> JT.NO.29C → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → SWNO_33139 -> SWNO_33211 → JT.NO.28J,XLPE,3.0,Y,AL,HT11KV6908561QGK,AL,3000.0,3033.0,NAN,GOKULDHAM REC-STN,RAHEJA I.T. PARK REC-STN,2016-09-20 00:00:00+00:00,21.0,33139.0,55.647,99.19,0.0,0.0,0.0,,,,,,,,,,,,,,12
220AAR88,220kV AAREY REC-STN,400,XLPE,2020-04-16 18:06:00+00:00,220KV AAREY REC-STN,220AAR88,RAHEJA I.T. PARK REC-STN,33139,33KV,1.4802777777777778,,MALAD,2.0,2020-04,2019-12-05 16:15:00+00:00,133.0,False,33211,33139,2862.7,JT.NO.28 → JT.NO.29 -> JT.NO.28A → JT.NO.28 -> JT.NO.28B → JT.NO.28A -> JT.NO.28C → JT.NO.28B -> JT.NO.28D → JT.NO.28C -> JT.NO.28E → JT.NO.28C -> JT.NO.28G → JT.NO.28F -> JT.NO.28H → JT.NO.28G -> JT.NO.28J → JT.NO.28H -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.29B -> JT.NO.29C → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → SWNO_33139 -> SWNO_33211 → JT.NO.28J,XLPE,3.0,Y,AL,HT11KV6908561QGK,AL,3000.0,3033.0,NAN,GOKULDHAM REC-STN,RAHEJA I.T. PARK REC-STN,2016-09-20 00:00:00+00:00,21.0,33139.0,55.647,99.19,0.0,0.0,0.0,,,,,,,,,,,,,,4
220AAR88,220kV AAREY REC-STN,400,XLPE,2020-05-29 11:32:16+00:00,220KV AAREY REC-STN,220AAR88,RAHEJA I.T. PARK REC-STN,33139,33KV,2.035833333333333,,MALAD,2.0,2020-05,2020-04-16 18:06:00+00:00,42.0,False,33211,33139,2862.7,JT.NO.28 → JT.NO.29 -> JT.NO.28A → JT.NO.28 -> JT.NO.28B → JT.NO.28A -> JT.NO.28C → JT.NO.28B -> JT.NO.28D → JT.NO.28C -> JT.NO.28E → JT.NO.28C -> JT.NO.28G → JT.NO.28F -> JT.NO.28H → JT.NO.28G -> JT.NO.28J → JT.NO.28H -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.29B -> JT.NO.29C → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → SWNO_33139 -> SWNO_33211 → JT.NO.28J,XLPE,3.0,Y,AL,HT11KV6908561QGK,AL,3000.0,3033.0,NAN,GOKULDHAM REC-STN,RAHEJA I.T. PARK REC-STN,2016-09-20 00:00:00+00:00,21.0,33139.0,55.647,99.19,0.0,0.0,0.0,,,,,,,,,,,,,,5
220AAR88,220 kV AAREY EHV STATION,400,XLPE,2022-10-06 15:31:00+00:00,220 KV AAREY EHV STATION,220AAR88,RAHEJA I.T. PARK REC-STN,33139,33KV,2.494166666666666,,MALAD,3.0,2022-10,2020-05-29 11:32:16+00:00,860.0,False,33211,33139,2862.7,JT.NO.28 → JT.NO.29 -> JT.NO.28A → JT.NO.28 -> JT.NO.28B → JT.NO.28A -> JT.NO.28C → JT.NO.28B -> JT.NO.28D → JT.NO.28C -> JT.NO.28E → JT.NO.28C -> JT.NO.28G → JT.NO.28F -> JT.NO.28H → JT.NO.28G -> JT.NO.28J → JT.NO.28H -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.29B -> JT.NO.29C → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → SWNO_33139 -> SWNO_33211 → JT.NO.28J,XLPE,3.0,Y,AL,HT11KV6908561QGK,AL,3000.0,3033.0,NAN,GOKULDHAM REC-STN,RAHEJA I.T. PARK REC-STN,2016-09-20 00:00:00+00:00,21.0,33139.0,55.647,99.19,0.0,0.0,0.0,,,,,,,,,,,,,,10
220AAR71,220kV AAREY REC-STN,400,XLPE,2019-12-05 16:30:00+00:00,220KV AAREY REC-STN,220AAR71,RAHEJA I.T. PARK REC-STN,33140,33KV,3.3222222222222224,,MALAD,2.0,2019-12,,,False,220AAR71,33140,6828.9,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29 → JT.NO.30 -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.29C -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → SWNO_33140 -> SWNO_220AAR71 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561QGJ,AL,2000.0,2023.0,NAN,220 kV AAREY EHV STATION,RAHEJA I.T. PARK REC-STN,2023-08-11 00:00:00+00:00,43.0,33140.0,113.714,263.87,7.0,2.0,3.0,220AAR71,220AAR71,33140,4.757,2023-08-09 12:24:00+00:00,,,,,,,,,12
220AAR71,220kV AAREY REC-STN,400,XLPE,2020-10-12 14:44:37+00:00,220KV AAREY REC-STN,220AAR71,RAHEJA I.T. PARK REC-STN,33140,33KV,8.726111111111111,,MALAD,3.0,2020-10,2019-12-05 16:30:00+00:00,311.0,False,220AAR71,33140,6828.9,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29 → JT.NO.30 -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.29C -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → SWNO_33140 -> SWNO_220AAR71 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561QGJ,AL,2000.0,2023.0,NAN,220 kV AAREY EHV STATION,RAHEJA I.T. PARK REC-STN,2023-08-11 00:00:00+00:00,43.0,33140.0,113.714,263.87,7.0,2.0,3.0,220AAR71,220AAR71,33140,4.757,2023-08-09 12:24:00+00:00,,,,,,,,,10
220AAR71,220 kV AAREY EHV STATION,400,XLPE,2023-08-09 12:24:00+00:00,220 KV AAREY EHV STATION,220AAR71,RAHEJA I.T. PARK REC-STN,33140,33KV,2.221388888888889,,MALAD,3.0,2023-08,2020-10-12 14:44:37+00:00,1030.0,False,220AAR71,33140,6828.9,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29 → JT.NO.30 -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.29C -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → SWNO_33140 -> SWNO_220AAR71 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561QGJ,AL,2000.0,2023.0,NAN,220 kV AAREY EHV STATION,RAHEJA I.T. PARK REC-STN,2023-08-11 00:00:00+00:00,43.0,33140.0,113.714,263.87,7.0,2.0,3.0,220AAR71,220AAR71,33140,4.757,2023-08-09 12:24:00+00:00,,,,,,,,,8
T22DHA41,TATA S DHARAVI REC-STN,300+400,XLPE,2017-03-30 00:03:00+00:00,TATA DHARAVI,T22DHA41,BOMBILWADI REC-STN,33148,22KV,0.0333333333333333,,VANDRE,2.0,2017-03,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
T22DHA41,TATA S DHARAVI REC-STN,300+400,XLPE,2017-06-09 09:30:00+00:00,TATA`S DHARAVI REC-STN,T22DHA41,BOMBILWADI REC-STN,33148,22KV,0.0333333333333333,,VANDRE,2.0,2017-06,2017-03-30 00:03:00+00:00,71.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
T22DHA41,TATA S DHARAVI REC-STN,300+400,XLPE,2017-07-19 23:21:00+00:00,TATA`S DHARAVI REC-STN,T22DHA41,BOMBILWADI REC-STN,33148,22KV,0.0166666666666666,,VANDRE,2.0,2017-07,2017-06-09 09:30:00+00:00,40.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
T22DHA41,TATA S DHARAVI REC-STN,300+400,PILC+XLPE,2017-11-02 11:34:00+00:00,TATA`S DHARAVI REC-STN,T22DHA41,BOMBILWADI REC-STN,33148,22KV,0.0166666666666666,,VANDRE,2.0,2017-11,2017-07-19 23:21:00+00:00,105.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
T22DHA41,TATA S DHARAVI REC-STN,300+400,XLPE,2019-08-07 17:19:00+00:00,TATA S DHARAVI REC-STN,T22DHA41,BOMBILWADI REC-STN,33148,22KV,0.0166666666666666,,VANDRE,2.0,2019-08,2017-11-02 11:34:00+00:00,643.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
T22DHA41,TATA S DHARAVI REC-STN,300+400,XLPE,2020-11-09 10:28:00+00:00,TATA S DHARAVI REC-STN,T22DHA41,BOMBILWADI REC-STN,33148,22KV,0.4919444444444444,,VANDRE,2.0,2020-11,2019-08-07 17:19:00+00:00,459.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
T22DHA41,BOMBILWADI REC-STN,300+400,XLPE,2021-03-10 13:01:00+00:00,TATA`S DHARAVI REC-STN,T22DHA41,BOMBILWADI REC-STN,33148,22KV,0.8547222222222223,,VANDRE,3.0,2021-03,2020-11-09 10:28:00+00:00,121.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
T22DHAH02,TATA S DHARAVI REC-STN,3+300,PILC+XLPE,2021-08-23 16:09:00+00:00,TATA S DHARAVI REC-STN,T33DHA02,BOMBILWADI REC-STN,33148,22KV,0.6472222222222223,,VANDRE,2.0,2021-08,2021-03-10 13:01:00+00:00,166.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
T22DHAH02,TATA S DHARAVI REC-STN,300+400,PILC+XLPE,2021-09-29 23:08:43+00:00,TATA S DHARAVI REC-STN,T22DHAH02,BOMBILWADI REC-STN,33148,22KV,2.7202777777777776,,VANDRE,2.0,2021-09,2021-08-23 16:09:00+00:00,37.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
T22DHAH02,TATA S DHARAVI REC-STN,300+400,PILC+XLPE,2022-01-15 09:45:25+00:00,TATA`S DHARAVI REC-STN,T22DHAH02,BOMBILWADI REC-STN,33148,22KV,0.0083333333333333,,VANDRE,2.0,2022-01,2021-09-29 23:08:43+00:00,107.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
T22DHAH02,TATA S DHARAVI REC-STN,300+400,PILC+XLPE,2022-05-20 09:27:00+00:00,TATA S DHARAVI REC-STN,T22DHAH02,BOMBILWADI REC-STN,33148,22KV,0.5775,,VANDRE,2.0,2022-05,2022-01-15 09:45:25+00:00,124.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
T22DHA42,TATA DHARAVI REC,300+400,PILC+XLPE,2017-02-06 01:32:00+00:00,TATA DHARAVI REC,T22DHA42,BOMBILWADI REC-STN,33149,22KV,0.0333333333333333,,VANDRE,3.0,2017-02,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
T22DHA42,TATA S DHARAVI REC-STN,300,PILC,2017-07-24 16:58:00+00:00,TATA`S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,0.0166666666666666,,VANDRE,2.0,2017-07,2017-02-06 01:32:00+00:00,168.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
T22DHA42,TATA S DHARAVI REC-STN,400+300,XLPE,2018-02-04 13:25:00+00:00,TATA`S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,0.0166666666666666,,VANDRE,2.0,2018-02,2017-07-24 16:58:00+00:00,194.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
T22DHA42,TATA S DHARAVI REC-STN,400+300,PILC+XLPE,2018-02-24 16:44:00+00:00,TATA`S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,0.4416666666666666,,VANDRE,2.0,2018-02,2018-02-04 13:25:00+00:00,20.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
T22DHA42,TATA S DHARAVI REC-STN,300+400,PILC+XLPE,2018-05-11 15:30:00+00:00,TATA`S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,0.0166666666666666,,VANDRE,2.0,2018-05,2018-02-24 16:44:00+00:00,75.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
T22DHA42,TATA S DHARAVI REC-STN,400+300,XLPE,2018-06-01 20:34:00+00:00,TATAS DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,-4.0175,0.0,VANDRE,2.0,2018-06,2018-05-11 15:30:00+00:00,21.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
T22DHA42,TATA S DHARAVI REC-STN,300,XLPE,2018-10-03 22:49:00+00:00,TATA`S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,0.9686111111111112,,VANDRE,2.0,2018-10,2018-06-01 20:34:00+00:00,124.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
T22DHA42,TATA S DHARAVI REC-STN,300+400,PILC+XLPE,2018-10-20 21:20:41+00:00,TATA`S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,0.0319444444444444,,VANDRE,2.0,2018-10,2018-10-03 22:49:00+00:00,16.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
T22DHA42,TATA S DHARAVI REC-STN,300+400,PILC+XLPE,2019-04-09 21:02:00+00:00,TATA S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,0.7930555555555555,,VANDRE,2.0,2019-04,2018-10-20 21:20:41+00:00,170.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
T22DHA42,TATA S DHARAVI REC-STN,400+300,XLPE,2019-06-06 20:07:00+00:00,TATA S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,0.05,,VANDRE,3.0,2019-06,2019-04-09 21:02:00+00:00,57.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
T22DHA42,TATA S DHARAVI REC-STN,400+300,XLPE,2019-07-15 13:25:00+00:00,TATA S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,2.191388888888889,,VANDRE,2.0,2019-07,2019-06-06 20:07:00+00:00,38.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
T22DHA42(10 MVA),TATA S DHARAVI REC-STN,300+400,XLPE,2019-10-12 22:51:00+00:00,TATA S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,1.2144444444444444,,VANDRE,3.0,2019-10,2019-07-15 13:25:00+00:00,89.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
T22DHA42,TATA S DHARAVI REC-STN,300,XLPE,2020-03-15 10:57:00+00:00,TATA S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,0.2247222222222222,,VANDRE,2.0,2020-03,2019-10-12 22:51:00+00:00,154.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
T22DHA42,TATA S DHARAVI REC-STN,300,XLPE,2020-10-29 01:23:00+00:00,TATA S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,0.3105555555555555,,VANDRE,2.0,2020-10,2020-03-15 10:57:00+00:00,227.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
T22DHA42,TATA S DHARAVI REC-STN,300,PILC,2021-04-09 17:49:00+00:00,TATA S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,0.6636111111111112,,VANDRE,2.0,2021-04,2020-10-29 01:23:00+00:00,162.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
T22DHA42,TATA S DHARAVI REC-STN,300,PILC,2021-04-21 04:05:00+00:00,TATA S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,0.2511111111111111,,VANDRE,2.0,2021-04,2021-04-09 17:49:00+00:00,11.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
T22DHA42,TATA S DHARAVI REC-STN,300+400,XLPE,2021-05-13 15:28:00+00:00,TATA S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,1.675,,VANDRE,2.0,2021-05,2021-04-21 04:05:00+00:00,22.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
T22DHA42,BOMBILWADI REC-STN,300+400,XLPE,2021-06-01 18:11:00+00:00,TATA`S DHARAVI REC-STN,T22DHA42,BOMBILWADI REC-STN,33149,22KV,3.5613888888888887,,VANDRE,3.0,2021-06,2021-05-13 15:28:00+00:00,19.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
33149,BOMBILWADI REC-STN,300+400,XLPE,2022-02-20 16:50:00+00:00,TATA`S DHARAVI REC-STN,T22DHAH05,BOMBILWADI REC-STN,33149,22KV,0.7313888888888889,,VANDRE,3.0,2022-02,2021-06-01 18:11:00+00:00,263.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
T22DHAH05,TATA S DHARAVI REC-STN,3+300,PILC+XLPE,2022-05-20 03:29:00+00:00,TATA S DHARAVI REC-STN,T22DHAH05,BOMBILWADI REC-STN,33149,22KV,0.0166666666666666,,VANDRE,2.0,2022-05,2022-02-20 16:50:00+00:00,88.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
T22DHAH05,TATA S DHARAVI REC-STN,300,XLPE,2022-06-08 23:06:48+00:00,TATA S DHARAVI REC-STN,T22DHAH05,BOMBILWADI REC-STN,33149,22KV,0.6075,,VANDRE,2.0,2022-06,2022-05-20 03:29:00+00:00,19.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
220AAR12,220kV AAREY REC-STN,400,XLPE,2020-06-04 08:08:00+00:00,220KV AAREY REC-STN,220AAR12,HCC REC-STN,33150,33KV,2.292777777777778,,CHEMBUR,2.0,2020-06,,,False,220AAR109,33150,6103.711,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.16A -> JT.NO.16A → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.24A -> JT.NO.24A → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.39 → JT.NO.40 -> JT.NO.41 → JT.NO.42 -> JT.NO.43 → JT.NO.44 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → JT.NO.48 -> JT.NO.48 → JT.NO.49 -> JT.NO.49 → JT.NO.50 -> JT.NO.50 → JT.NO.51 -> JT.NO.52 → JT.NO.53 -> JT.NO.53 → JT.NO.54 -> JT.NO.54 → JT.NO.55 -> JT.NO.55 → JT.NO.56 -> JT.NO.56 → SWNO_33150 -> SWNO_220AAR109 → JT.NO.01,XLPE,3.0,Y,AL,<Null>,AL,2000.0,2023.0,NAN,220 kV AAREY EHV STATION,HCC REC-STN,2010-07-20 00:00:00+00:00,53.0,33150.0,77.017,426.026,8.0,88.0,1.0,220AAR109,220AAR109,33150,0.717,2022-07-06 03:54:00+00:00,,,,,,,,,6
220AAR109,220 kV AAREY EHV STATION,400,XLPE,2022-07-06 03:54:00+00:00,220 KV AAREY EHV STATION,220AAR109,HCC REC-STN,33150,33KV,0.7169444444444445,,POWAI,2.0,2022-07,2020-06-04 08:08:00+00:00,761.0,False,220AAR109,33150,6103.711,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.16A -> JT.NO.16A → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.24A -> JT.NO.24A → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.39 → JT.NO.40 -> JT.NO.41 → JT.NO.42 -> JT.NO.43 → JT.NO.44 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → JT.NO.48 -> JT.NO.48 → JT.NO.49 -> JT.NO.49 → JT.NO.50 -> JT.NO.50 → JT.NO.51 -> JT.NO.52 → JT.NO.53 -> JT.NO.53 → JT.NO.54 -> JT.NO.54 → JT.NO.55 -> JT.NO.55 → JT.NO.56 -> JT.NO.56 → SWNO_33150 -> SWNO_220AAR109 → JT.NO.01,XLPE,3.0,Y,AL,<Null>,AL,2000.0,2023.0,NAN,220 kV AAREY EHV STATION,HCC REC-STN,2010-07-20 00:00:00+00:00,53.0,33150.0,77.017,426.026,8.0,88.0,1.0,220AAR109,220AAR109,33150,0.717,2022-07-06 03:54:00+00:00,,,,,,,,,7
