SWITCH_ID,YEAR,QUARTER,PRED_FAULTS_Q
15177,2024,2,0.37414073944091797
15177,2024,3,0.15339602530002594
15177,2024,4,0.24939939379692078
15179,2024,1,0.003538586897775531
15179,2024,2,0.005232521332800388
15179,2024,3,0.0006168206455186009
15179,2024,4,0.002252566162496805
15185,2024,1,0.002380635356530547
15185,2024,2,0.0035782530903816223
15185,2024,3,0.00038168273749761283
15185,2024,4,0.0014962962595745921
15217,2024,1,0.1620991975069046
15217,2024,2,0.19439882040023804
15217,2024,3,0.06551695615053177
15217,2024,4,0.11576198786497116
15229,2024,1,0.13838088512420654
15229,2024,2,0.18718409538269043
15229,2024,3,0.05409330129623413
15229,2024,4,0.11145316064357758
15232,2024,1,0.003317395457997918
15232,2024,2,0.004816788714379072
15232,2024,3,0.0005716910236515105
15232,2024,4,0.0020279078744351864
15233,2024,1,0.008259175345301628
15233,2024,2,0.01204423326998949
15233,2024,3,0.0017300129402428865
15233,2024,4,0.005513055250048637
15245,2024,1,0.0020974241197109222
15245,2024,2,0.003046654397621751
15245,2024,3,0.00032422749791294336
15245,2024,4,0.0012195173185318708
15251,2024,1,0.0024390025064349174
15251,2024,2,0.0034662005491554737
15251,2024,3,0.0003962991468142718
15251,2024,4,0.0014053094200789928
15268,2024,1,0.004027762450277805
15268,2024,2,0.005846467800438404
15268,2024,3,0.0007152536418288946
15268,2024,4,0.0025139199569821358
15269,2024,1,0.003894873196259141
15269,2024,2,0.005385830998420715
15269,2024,3,0.000682663987390697
15269,2024,4,0.002254730323329568
15285,2024,1,0.24638330936431885
15285,2024,2,0.3101539611816406
15285,2024,3,0.11240433156490326
15285,2024,4,0.20038644969463348
15292,2024,1,0.004927041474729776
15292,2024,2,0.007232817821204662
15292,2024,3,0.0009203446679748595
15292,2024,4,0.003192456439137459
15300,2024,1,0.0018862183205783367
15300,2024,2,0.0029618926346302032
15300,2024,3,0.0002848749281838536
15300,2024,4,0.0012579900212585926
15317,2024,1,0.00351690873503685
15317,2024,2,0.0058081503957509995
15317,2024,3,0.0006174035370349884
15317,2024,4,0.0027110623195767403
15332,2024,1,0.004144941456615925
15332,2024,2,0.006121640093624592
15332,2024,3,0.0007420118781737983
15332,2024,4,0.002678781747817993
15336,2024,1,0.2665673494338989
15336,2024,2,0.3640829026699066
15336,2024,3,0.12377564609050751
15336,2024,4,0.24354833364486694
15342,2024,1,0.004799069836735725
15342,2024,2,0.007068725768476725
15342,2024,3,0.000890064868144691
15342,2024,4,0.003133294638246298
15361,2024,1,0.002881450578570366
15361,2024,2,0.004345121327787638
15361,2024,3,0.00047904509119689465
15361,2024,4,0.0018525258637964725
15362,2024,1,0.07652492821216583
15362,2024,2,0.10434667021036148
15362,2024,3,0.02518409490585327
15362,2024,4,0.05805181711912155
15383,2024,1,0.013555487617850304
15383,2024,2,0.016899313777685165
15383,2024,3,0.0031176703050732613
15383,2024,4,0.007554345298558474
15389,2024,1,0.11488360911607742
15389,2024,2,0.13903896510601044
15389,2024,3,0.041983891278505325
15389,2024,4,0.07854167371988297
15390,2024,1,0.10677944123744965
15390,2024,2,0.1226969063282013
15390,2024,3,0.037902578711509705
15390,2024,4,0.06810875982046127
15393,2024,1,0.0042120907455682755
15393,2024,2,0.0063586910255253315
15393,2024,3,0.0007606921717524529
15393,2024,4,0.002803238108754158
15400,2024,1,0.004039690364152193
15400,2024,2,0.006029785610735416
15400,2024,3,0.0007236013188958168
15400,2024,4,0.002644479041919112
15410,2024,1,0.01329495944082737
15410,2024,2,0.020678136497735977
15410,2024,3,0.0029906700365245342
15410,2024,4,0.010251492261886597
15420,2024,1,0.003645791672170162
15420,2024,2,0.0052701751701533794
15420,2024,3,0.0006427456974051893
15420,2024,4,0.002236016094684601
15423,2024,1,0.00278940936550498
15423,2024,2,0.004130267538130283
15423,2024,3,0.000452801410574466
15423,2024,4,0.0017445769626647234
15426,2024,1,0.002724799793213606
15426,2024,2,0.004012515302747488
15426,2024,3,0.0004460538038983941
15426,2024,4,0.0016661530826240778
15432,2024,1,0.005160636268556118
15432,2024,2,0.00740957772359252
15432,2024,3,0.0009733029874041677
15432,2024,4,0.0032571470364928246
15435,2024,1,0.040849313139915466
15435,2024,2,0.05641082674264908
15435,2024,3,0.011780322529375553
15435,2024,4,0.029547613114118576
15438,2024,1,0.0044004227966070175
15438,2024,2,0.006467137020081282
15438,2024,3,0.0007961008814163506
15438,2024,4,0.0028426237404346466
15440,2024,1,0.0038134290371090174
15440,2024,2,0.0056955041363835335
15440,2024,3,0.0006722970283590257
15440,2024,4,0.0024894766975194216
15445,2024,1,0.006416228599846363
15445,2024,2,0.009229777380824089
15445,2024,3,0.0012711867457255721
15445,2024,4,0.004129497334361076
15451,2024,1,0.0034241946414113045
15451,2024,2,0.005264048930257559
15451,2024,3,0.0005851733731105924
15451,2024,4,0.0023359861224889755
15462,2024,1,0.16552838683128357
15462,2024,2,0.23984362185001373
15462,2024,3,0.06685130298137665
15462,2024,4,0.1510036289691925
15478,2024,1,0.003009071573615074
15478,2024,2,0.004446454346179962
15478,2024,3,0.0005059491377323866
15478,2024,4,0.0018800917314365506
15484,2024,1,0.008891766890883446
15484,2024,2,0.011897887103259563
15484,2024,3,0.0018807402811944485
15484,2024,4,0.005332262255251408
15489,2024,1,0.09962136298418045
15489,2024,2,0.13888755440711975
15489,2024,3,0.034627821296453476
15489,2024,4,0.0791272446513176
15493,2024,1,0.00925437081605196
15493,2024,2,0.014546510763466358
15493,2024,3,0.0019314205273985863
15493,2024,4,0.007097732275724411
15496,2024,1,0.002018023282289505
15496,2024,2,0.003138648346066475
15496,2024,3,0.0003133656573481858
15496,2024,4,0.0013277686666697264
15504,2024,1,0.11310630291700363
15504,2024,2,0.14957214891910553
15504,2024,3,0.04097709804773331
15504,2024,4,0.08622540533542633
15507,2024,1,0.12367656826972961
15507,2024,2,0.153055340051651
15507,2024,3,0.046547383069992065
15507,2024,4,0.08794023096561432
15509,2024,1,0.2815189063549042
15509,2024,2,0.385822057723999
15509,2024,3,0.13164784014225006
15509,2024,4,0.26207900047302246
15510,2024,1,0.07642675936222076
15510,2024,2,0.10156615078449249
15510,2024,3,0.024848558008670807
15510,2024,4,0.05609278380870819
15517,2024,1,0.1686340719461441
15517,2024,2,0.21962115168571472
15517,2024,3,0.07015220820903778
15517,2024,4,0.1324268877506256
15529,2024,1,0.17343614995479584
15529,2024,2,0.2529430091381073
15529,2024,3,0.0694919154047966
15529,2024,4,0.15836545825004578
15536,2024,1,0.004589320160448551
15536,2024,2,0.006551025435328484
15536,2024,3,0.0008482352714054286
15536,2024,4,0.0028336956165730953
15546,2024,1,0.004029328003525734
15546,2024,2,0.006003149785101414
15546,2024,3,0.0007176393992267549
15546,2024,4,0.0026268656365573406
15551,2024,1,0.11824965476989746
15551,2024,2,0.15779156982898712
15551,2024,3,0.04467431455850601
15551,2024,4,0.09064479172229767
15554,2024,1,0.005704515613615513
15554,2024,2,0.0075106569565832615
15554,2024,3,0.001114135142415762
15554,2024,4,0.0032173809595406055
15564,2024,1,0.09685695171356201
15564,2024,2,0.14077363908290863
15564,2024,3,0.03472976014018059
15564,2024,4,0.08088789135217667
15565,2024,1,0.006612973287701607
15565,2024,2,0.0098505187779665
15565,2024,3,0.0012970450334250927
15565,2024,4,0.004531760700047016
15568,2024,1,0.0031235343776643276
15568,2024,2,0.004685679450631142
15568,2024,3,0.0005306269740685821
15568,2024,4,0.002018759259954095
15569,2024,1,0.002850490855053067
15569,2024,2,0.004112376365810633
15569,2024,3,0.00046968122478574514
15569,2024,4,0.0016866305377334356
15576,2024,1,0.0033874167129397392
15576,2024,2,0.005022201221436262
15576,2024,3,0.0005835460033267736
15576,2024,4,0.0021539460867643356
15577,2024,1,0.13165810704231262
15577,2024,2,0.19870047271251678
15577,2024,3,0.049782417714595795
15577,2024,4,0.12080433964729309
15581,2024,1,0.15002895891666412
15581,2024,2,0.2022927850484848
15581,2024,3,0.05882018804550171
15581,2024,4,0.12193375080823898
15585,2024,1,0.00296299671754241
15585,2024,2,0.004417742602527142
15585,2024,3,0.0004963444662280381
15585,2024,4,0.001873972942121327
15614,2024,1,0.08604326844215393
15614,2024,2,0.11777570843696594
15614,2024,3,0.029002385213971138
15614,2024,4,0.06612759083509445
15624,2024,1,0.0042707789689302444
15624,2024,2,0.005978163331747055
15624,2024,3,0.000769931823015213
15624,2024,4,0.002532485406845808
15629,2024,1,0.09817658364772797
15629,2024,2,0.1356811374425888
15629,2024,3,0.0337512344121933
15629,2024,4,0.07767915725708008
15630,2024,1,0.0014620424481108785
15630,2024,2,0.0024373000487685204
15630,2024,3,0.00021010427735745907
15630,2024,4,0.0010216323425993323
15640,2024,1,0.20363180339336395
15640,2024,2,0.2559008002281189
15640,2024,3,0.08789738267660141
15640,2024,4,0.15956883132457733
15645,2024,1,0.002611899748444557
15645,2024,2,0.0039023682475090027
15645,2024,3,0.0004267850308679044
15645,2024,4,0.0016396332066506147
15656,2024,1,0.0016815150156617165
15656,2024,2,0.0024428304750472307
15656,2024,3,0.0002532641519792378
15656,2024,4,0.0009566579828970134
15657,2024,1,0.006812915205955505
15657,2024,2,0.011038875207304955
15657,2024,3,0.0013517161132767797
15657,2024,4,0.005286923609673977
15670,2024,1,0.002637856639921665
15670,2024,2,0.004121862351894379
15670,2024,3,0.000431293883593753
15670,2024,4,0.001778569188900292
15673,2024,1,0.16393107175827026
15673,2024,2,0.2199302464723587
15673,2024,3,0.06667564809322357
15673,2024,4,0.13326725363731384
15676,2024,1,0.005122433882206678
15676,2024,2,0.007496585603803396
15676,2024,3,0.0009638074552640319
15676,2024,4,0.0032960032112896442
15681,2024,1,0.00559088122099638
15681,2024,2,0.00828114990144968
15681,2024,3,0.0010669453768059611
15681,2024,4,0.0037712962366640568
15685,2024,1,0.002437745686620474
15685,2024,2,0.003677413333207369
15685,2024,3,0.0003922607866115868
15685,2024,4,0.00154381082393229
15687,2024,1,0.005969522520899773
15687,2024,2,0.008668271824717522
15687,2024,3,0.001156085985712707
15687,2024,4,0.0038793154526501894
15691,2024,1,0.06871084123849869
15691,2024,2,0.08476141840219498
15691,2024,3,0.022037813439965248
15691,2024,4,0.04485125094652176
15696,2024,1,0.007158536463975906
15696,2024,2,0.011303217150270939
15696,2024,3,0.0014260850148275495
15696,2024,4,0.005406524986028671
15697,2024,1,0.11100465059280396
15697,2024,2,0.14509642124176025
15697,2024,3,0.04001906141638756
15697,2024,4,0.08319897949695587
15699,2024,1,0.21199867129325867
15699,2024,2,0.2846798002719879
15699,2024,3,0.09206350147724152
15699,2024,4,0.18174603581428528
15703,2024,1,0.22940437495708466
15703,2024,2,0.3145509362220764
15703,2024,3,0.10211177170276642
15703,2024,4,0.20439773797988892
15705,2024,1,0.029558703303337097
15705,2024,2,0.0464334674179554
15705,2024,3,0.007799315266311169
15705,2024,4,0.024846356362104416
15706,2024,1,0.007543545216321945
15706,2024,2,0.012162749655544758
15706,2024,3,0.0015138147864490747
15706,2024,4,0.005874365568161011
15722,2024,1,0.09430034458637238
15722,2024,2,0.13477453589439392
15722,2024,3,0.0324191190302372
15722,2024,4,0.07666416466236115
15725,2024,1,0.2427707016468048
15725,2024,2,0.30209189653396606
15725,2024,3,0.11417131125926971
15725,2024,4,0.19259202480316162
15730,2024,1,0.3062683939933777
15730,2024,2,0.35887235403060913
15730,2024,3,0.14785367250442505
15730,2024,4,0.23950377106666565
15737,2024,1,0.005621825344860554
15737,2024,2,0.008363228291273117
15737,2024,3,0.001070164842531085
15737,2024,4,0.0037850576918572187
15739,2024,1,0.0040939925238490105
15739,2024,2,0.006127793341875076
15739,2024,3,0.0007267873734235764
15739,2024,4,0.0026806676760315895
15740,2024,1,0.1422019600868225
15740,2024,2,0.1829800009727478
15740,2024,3,0.05465513840317726
15740,2024,4,0.10836715996265411
15756,2024,1,0.0034228330478072166
15756,2024,2,0.0051069981418550014
15756,2024,3,0.0005894902860745788
15756,2024,4,0.002208744641393423
15761,2024,1,0.0823880061507225
15761,2024,2,0.11611673980951309
15761,2024,3,0.027726635336875916
15761,2024,4,0.06542894244194031
15765,2024,1,0.002550925128161907
15765,2024,2,0.003752992022782564
15765,2024,3,0.0004073822346981615
15765,2024,4,0.0015333322808146477
15767,2024,1,0.044097185134887695
15767,2024,2,0.06107071787118912
15767,2024,3,0.012916979379951954
15767,2024,4,0.03221547231078148
15777,2024,1,0.0042533837258815765
15777,2024,2,0.0063666682690382
15777,2024,3,0.0007698655826970935
15777,2024,4,0.00282350555062294
15781,2024,1,0.004317738115787506
15781,2024,2,0.0065213642083108425
15781,2024,3,0.0007857645978219807
15781,2024,4,0.0029086957219988108
15785,2024,1,0.002943847794085741
15785,2024,2,0.004480451811105013
15785,2024,3,0.0004951598239131272
15785,2024,4,0.0019358622375875711
15788,2024,1,0.001995176775380969
15788,2024,2,0.00299721397459507
15788,2024,3,0.00030831265030428767
15788,2024,4,0.001227470813319087
15791,2024,1,0.0037047804798930883
15791,2024,2,0.005743849091231823
15791,2024,3,0.0006579954060725868
15791,2024,4,0.0025902208872139454
15798,2024,1,0.0037659581284970045
15798,2024,2,0.005674244370311499
15798,2024,3,0.0006654273602180183
15798,2024,4,0.002501314738765359
15801,2024,1,0.09192465245723724
15801,2024,2,0.1298520714044571
15801,2024,3,0.03158274292945862
15801,2024,4,0.07412399351596832
15804,2024,1,0.005369659047573805
15804,2024,2,0.007692765444517136
15804,2024,3,0.0010348542127758265
15804,2024,4,0.003406465519219637
15815,2024,1,0.004624837078154087
15815,2024,2,0.00708821602165699
15815,2024,3,0.0008414753247052431
15815,2024,4,0.003187296912074089
15820,2024,1,0.003750297473743558
15820,2024,2,0.00582412863150239
15820,2024,3,0.0006650413852185011
15820,2024,4,0.0026035141199827194
15823,2024,1,0.10527978837490082
15823,2024,2,0.14261171221733093
15823,2024,3,0.03752998635172844
15823,2024,4,0.08127716183662415
15827,2024,1,0.14022529125213623
15827,2024,2,0.1744728684425354
15827,2024,3,0.054307952523231506
15827,2024,4,0.10195600986480713
15838,2024,1,0.003838530508801341
15838,2024,2,0.00575169175863266
15838,2024,3,0.0006823185831308365
15838,2024,4,0.0025151155423372984
15844,2024,1,0.12570622563362122
15844,2024,2,0.16133266687393188
15844,2024,3,0.04755694046616554
15844,2024,4,0.09287551790475845
15847,2024,1,0.12020497024059296
15847,2024,2,0.1536136269569397
15847,2024,3,0.04481688141822815
15847,2024,4,0.088033527135849
15852,2024,1,0.0024963985197246075
15852,2024,2,0.003838227828964591
15852,2024,3,0.0004071650328114629
15852,2024,4,0.001645541051402688
15853,2024,1,0.0045967865735292435
15853,2024,2,0.007030741311609745
15853,2024,3,0.0008379514329135418
15853,2024,4,0.0031890252139419317
15861,2024,1,0.004432933405041695
15861,2024,2,0.006736953742802143
15861,2024,3,0.0008098637918010354
15861,2024,4,0.003030234482139349
15862,2024,1,0.008278151042759418
15862,2024,2,0.01498548686504364
15862,2024,3,0.0016707235481590033
15862,2024,4,0.0076185050420463085
15866,2024,1,0.001986514311283827
15866,2024,2,0.003339018439874053
15866,2024,3,0.0003085928619839251
15866,2024,4,0.001487060682848096
15870,2024,1,0.004005897790193558
15870,2024,2,0.005762117449194193
15870,2024,3,0.0007111752056516707
15870,2024,4,0.0024698134511709213
15871,2024,1,0.004120045807212591
15871,2024,2,0.005848937667906284
15871,2024,3,0.0007366336649283767
15871,2024,4,0.0024898445699363947
15874,2024,1,0.1507112681865692
15874,2024,2,0.181904137134552
15874,2024,3,0.06034541130065918
15874,2024,4,0.10796062648296356
15889,2024,1,0.008176945149898529
15889,2024,2,0.011942597106099129
15889,2024,3,0.0016938506159931421
15889,2024,4,0.0055382647551596165
15892,2024,1,0.05622300133109093
15892,2024,2,0.07610148191452026
15892,2024,3,0.01731552928686142
15892,2024,4,0.0407320037484169
15919,2024,1,0.08118755370378494
15919,2024,2,0.12962771952152252
15919,2024,3,0.025544408708810806
15919,2024,4,0.07454103231430054
15926,2024,1,0.08309808373451233
15926,2024,2,0.11158093065023422
15926,2024,3,0.028163069859147072
15926,2024,4,0.0626082792878151
15940,2024,1,0.12735125422477722
15940,2024,2,0.15028207004070282
15940,2024,3,0.04849030822515488
15940,2024,4,0.08624069392681122
15942,2024,1,0.00770035432651639
15942,2024,2,0.01010871957987547
15942,2024,3,0.001579630421474576
15942,2024,4,0.00445564417168498
15954,2024,1,0.017776014283299446
15954,2024,2,0.024617958813905716
15954,2024,3,0.004376567434519529
15954,2024,4,0.011989718303084373
15955,2024,1,0.1590004414319992
15955,2024,2,0.20069459080696106
15955,2024,3,0.06544837355613708
15955,2024,4,0.11861799657344818
15968,2024,1,0.057998381555080414
15968,2024,2,0.07888063043355942
15968,2024,3,0.01799379289150238
15968,2024,4,0.04235677421092987
15980,2024,1,0.007906801998615265
15980,2024,2,0.011359396390616894
15980,2024,3,0.001628294587135315
15980,2024,4,0.005251490511000156
15992,2024,1,0.1949487030506134
15992,2024,2,0.23636667430400848
15992,2024,3,0.08469126373529434
15992,2024,4,0.1437520831823349
15994,2024,1,0.09032167494297028
15994,2024,2,0.10531996190547943
15994,2024,3,0.03155063837766647
15994,2024,4,0.05761335790157318
15999,2024,1,0.0028827658388763666
15999,2024,2,0.004266253672540188
15999,2024,3,0.0004824510542675853
15999,2024,4,0.0018025992903858423
16006,2024,1,0.0037238686345517635
16006,2024,2,0.005543334409594536
16006,2024,3,0.0006546709919348359
16006,2024,4,0.0024127992801368237
16013,2024,1,0.0037376899272203445
16013,2024,2,0.005575080867856741
16013,2024,3,0.0006532294792123139
16013,2024,4,0.0024284610990434885
16019,2024,1,0.2907499670982361
16019,2024,2,0.3320183753967285
16019,2024,3,0.13914118707180023
16019,2024,4,0.21687215566635132
16020,2024,1,0.0028875975403934717
16020,2024,2,0.004553383216261864
16020,2024,3,0.0004731361987069249
16020,2024,4,0.0019979041535407305
16031,2024,1,0.003290595253929496
16031,2024,2,0.004873438738286495
16031,2024,3,0.0005644101183861494
16031,2024,4,0.002086071763187647
16032,2024,1,0.004034299403429031
16032,2024,2,0.006045833695679903
16032,2024,3,0.0007213235949166119
16032,2024,4,0.002656377386301756
16033,2024,1,0.0037632042076438665
16033,2024,2,0.005655351094901562
16033,2024,3,0.0006640263018198311
16033,2024,4,0.0024703789968043566
16049,2024,1,0.0028001926839351654
16049,2024,2,0.004154517315328121
16049,2024,3,0.00046720646787434816
16049,2024,4,0.001750302966684103
16062,2024,1,0.24536576867103577
16062,2024,2,0.35533127188682556
16062,2024,3,0.10918775200843811
16062,2024,4,0.23694190382957458
16080,2024,1,0.0052158040925860405
16080,2024,2,0.007610734086483717
16080,2024,3,0.0009873976232483983
16080,2024,4,0.003380952402949333
16094,2024,1,0.010596366599202156
16094,2024,2,0.013418463058769703
16094,2024,3,0.0023586894385516644
16094,2024,4,0.00604591891169548
16095,2024,1,0.004444399382919073
16095,2024,2,0.006525044329464436
16095,2024,3,0.0008112315554171801
16095,2024,4,0.002868525218218565
16105,2024,1,0.006108541041612625
16105,2024,2,0.008747573010623455
16105,2024,3,0.001177014666609466
16105,2024,4,0.003888556268066168
16118,2024,1,0.0031849960796535015
16118,2024,2,0.004709575325250626
16118,2024,3,0.000539991189725697
16118,2024,4,0.002010286320000887
16124,2024,1,0.0032916353084146976
16124,2024,2,0.0045645032078027725
16124,2024,3,0.0005587314954027534
16124,2024,4,0.0018851582426577806
16125,2024,1,0.003220567712560296
16125,2024,2,0.004778746981173754
16125,2024,3,0.0005482396227307618
16125,2024,4,0.0020327200181782246
16141,2024,1,0.004497227258980274
16141,2024,2,0.006346522364765406
16141,2024,3,0.0008385105757042766
16141,2024,4,0.002684539183974266
16150,2024,1,0.13773129880428314
16150,2024,2,0.18370355665683746
16150,2024,3,0.05297834426164627
16150,2024,4,0.10891202837228775
16151,2024,1,0.003179707331582904
16151,2024,2,0.004794484935700893
16151,2024,3,0.0005462709232233465
16151,2024,4,0.002056802622973919
16152,2024,1,0.0034004985354840755
16152,2024,2,0.005033392459154129
16152,2024,3,0.0005792365409433842
16152,2024,4,0.0021574003621935844
16161,2024,1,0.004019714426249266
16161,2024,2,0.006166511215269566
16161,2024,3,0.000711941160261631
16161,2024,4,0.0027541369199752808
16187,2024,1,0.18106094002723694
16187,2024,2,0.2646450996398926
16187,2024,3,0.07213011384010315
16187,2024,4,0.16854292154312134
16195,2024,1,0.004160171374678612
16195,2024,2,0.006064474117010832
16195,2024,3,0.0007463372894562781
16195,2024,4,0.0026204667519778013
16198,2024,1,0.0059929220005869865
16198,2024,2,0.008504017256200314
16198,2024,3,0.0011635817354544997
16198,2024,4,0.0037667963188141584
16201,2024,1,0.024445345625281334
16201,2024,2,0.031333889812231064
16201,2024,3,0.006357691250741482
16201,2024,4,0.015018155798316002
16207,2024,1,0.00327935628592968
16207,2024,2,0.004978187382221222
16207,2024,3,0.0005615407135337591
16207,2024,4,0.0021649301052093506
16219,2024,1,0.004774626810103655
16219,2024,2,0.006933399010449648
16219,2024,3,0.0008916942169889808
16219,2024,4,0.003063210053369403
16232,2024,1,0.10790866613388062
16232,2024,2,0.1645769476890564
16232,2024,3,0.03908077999949455
16232,2024,4,0.09576135873794556
16239,2024,1,0.009101476520299911
16239,2024,2,0.012978839688003063
16239,2024,3,0.0019340233411639929
16239,2024,4,0.005996737163513899
16240,2024,1,0.08957631140947342
16240,2024,2,0.11475545912981033
16240,2024,3,0.030176158994436264
16240,2024,4,0.06381368637084961
16241,2024,1,0.05257833003997803
16241,2024,2,0.07174964249134064
16241,2024,3,0.015979263931512833
16241,2024,4,0.038248300552368164
16243,2024,1,0.001928775804117322
16243,2024,2,0.002942195627838373
16243,2024,3,0.00029601846472360194
16243,2024,4,0.001212575938552618
16263,2024,1,0.12011748552322388
16263,2024,2,0.15105223655700684
16263,2024,3,0.045194439589977264
16263,2024,4,0.08707693219184875
16277,2024,1,0.0014250262174755335
16277,2024,2,0.0022335033863782883
16277,2024,3,0.0002050421026069671
16277,2024,4,0.0009070626692846417
16295,2024,1,0.0024136537685990334
16295,2024,2,0.003485114313662052
16295,2024,3,0.00039828039007261395
16295,2024,4,0.0014212767127901316
16301,2024,1,0.05386144667863846
16301,2024,2,0.07344535738229752
16301,2024,3,0.016453012824058533
16301,2024,4,0.039222463965415955
16305,2024,1,0.003989411052316427
16305,2024,2,0.005871749483048916
16305,2024,3,0.0007093064486980438
16305,2024,4,0.002559894695878029
16308,2024,1,0.010365528985857964
16308,2024,2,0.013138375245034695
16308,2024,3,0.0022634477354586124
16308,2024,4,0.005855981260538101
16311,2024,1,0.08731377124786377
16311,2024,2,0.09364546090364456
16311,2024,3,0.02909037284553051
16311,2024,4,0.04855832830071449
16322,2024,1,0.12123104929924011
16322,2024,2,0.16666944324970245
16322,2024,3,0.04575829207897186
16322,2024,4,0.09828102588653564
16327,2024,1,0.15822774171829224
16327,2024,2,0.21625109016895294
16327,2024,3,0.06350310891866684
16327,2024,4,0.13158489763736725
16344,2024,1,0.004599962383508682
16344,2024,2,0.007115689106285572
16344,2024,3,0.000842164852656424
16344,2024,4,0.003242569975554943
16356,2024,1,0.0034041847102344036
16356,2024,2,0.004992312751710415
16356,2024,3,0.0005846007843501866
16356,2024,4,0.0021226871758699417
16358,2024,1,0.002522524679079652
16358,2024,2,0.003810713067650795
16358,2024,3,0.0004084362299181521
16358,2024,4,0.0016056748572736979
16377,2024,1,0.003178745973855257
16377,2024,2,0.00479605607688427
16377,2024,3,0.000543892034329474
16377,2024,4,0.0020676124840974808
16386,2024,1,0.0038042638916522264
16386,2024,2,0.005392282735556364
16386,2024,3,0.0006740362732671201
16386,2024,4,0.0022406205534934998
16390,2024,1,0.003991777542978525
16390,2024,2,0.0060586752369999886
16390,2024,3,0.0007165689021348953
16390,2024,4,0.002679673954844475
16400,2024,1,0.03725825250148773
16400,2024,2,0.05139344930648804
16400,2024,3,0.01053379662334919
16400,2024,4,0.026702722534537315
16401,2024,1,0.05091574415564537
16401,2024,2,0.07425165176391602
16401,2024,3,0.015539072453975677
16401,2024,4,0.04050741344690323
16412,2024,1,0.003967016935348511
16412,2024,2,0.006070845294743776
16412,2024,3,0.0007137884967960417
16412,2024,4,0.0027238940820097923
16419,2024,1,0.13556690514087677
16419,2024,2,0.17180339992046356
16419,2024,3,0.052421532571315765
16419,2024,4,0.10062573850154877
16427,2024,1,0.06809502840042114
16427,2024,2,0.09242924302816391
16427,2024,3,0.02188318409025669
16427,2024,4,0.05036778748035431
16438,2024,1,0.0029338416643440723
16438,2024,2,0.004468279890716076
16438,2024,3,0.0004934850730933249
16438,2024,4,0.0019176035420969129
16440,2024,1,0.00324953137896955
16440,2024,2,0.004861544352024794
16440,2024,3,0.0005540532292798162
16440,2024,4,0.002084125764667988
16453,2024,1,0.004190259613096714
16453,2024,2,0.006204579491168261
16453,2024,3,0.0007544984691776335
16453,2024,4,0.0027294333558529615
16484,2024,1,0.004106448031961918
16484,2024,2,0.006100897677242756
16484,2024,3,0.0007319696596823633
16484,2024,4,0.002675723284482956
16488,2024,1,0.0033639445900917053
16488,2024,2,0.005010588560253382
16488,2024,3,0.0005814884207211435
16488,2024,4,0.002161518670618534
16497,2024,1,0.009496117010712624
16497,2024,2,0.01306556910276413
16497,2024,3,0.002011888660490513
16497,2024,4,0.005933409556746483
16504,2024,1,0.0017565430607646704
16504,2024,2,0.0026386044919490814
16504,2024,3,0.0002652134862728417
16504,2024,4,0.0010639326646924019
16507,2024,1,0.16108262538909912
16507,2024,2,0.21767595410346985
16507,2024,3,0.06508375704288483
16507,2024,4,0.12981639802455902
16513,2024,1,0.002121691359207034
16513,2024,2,0.003138529369607568
16513,2024,3,0.0003329929313622415
16513,2024,4,0.001261985395103693
16519,2024,1,0.0021036088000983
16519,2024,2,0.003343315562233329
16519,2024,3,0.00032647704938426614
16519,2024,4,0.0014257673174142838
16524,2024,1,0.003812618087977171
16524,2024,2,0.005596712231636047
16524,2024,3,0.0006743947742506862
16524,2024,4,0.002414336893707514
16534,2024,1,0.00667871069163084
16534,2024,2,0.01033460721373558
16534,2024,3,0.001316131092607975
16534,2024,4,0.004884250462055206
16545,2024,1,0.004195759072899818
16545,2024,2,0.006143404170870781
16545,2024,3,0.0007530012517236173
16545,2024,4,0.0026588458567857742
16546,2024,1,0.0036663617938756943
16546,2024,2,0.005471222102642059
16546,2024,3,0.0006425988394767046
16546,2024,4,0.002379791112616658
16550,2024,1,0.0030628531239926815
16550,2024,2,0.004557470325380564
16550,2024,3,0.0005188750801607966
16550,2024,4,0.0019396202405914664
16554,2024,1,0.0996091291308403
16554,2024,2,0.142676442861557
16554,2024,3,0.03519295156002045
16554,2024,4,0.08317682147026062
16556,2024,1,0.0041796378791332245
16556,2024,2,0.006162717472761869
16556,2024,3,0.0007522624800913036
16556,2024,4,0.002694179071113467
16559,2024,1,0.002672179602086544
16559,2024,2,0.00388733041472733
16559,2024,3,0.0004481456708163023
16559,2024,4,0.0016259263502433896
16563,2024,1,0.11447124183177948
16563,2024,2,0.14784838259220123
16563,2024,3,0.0413205660879612
16563,2024,4,0.08482040464878082
16567,2024,1,0.0034295483492314816
16567,2024,2,0.0051430873572826385
16567,2024,3,0.0005929125472903252
16567,2024,4,0.002228665165603161
16587,2024,1,0.007325157057493925
16587,2024,2,0.010742789134383202
16587,2024,3,0.001482655992731452
16587,2024,4,0.004941938444972038
16592,2024,1,0.007586672902107239
16592,2024,2,0.010009177960455418
16592,2024,3,0.0015067707281559706
16592,2024,4,0.0043634455651044846
16598,2024,1,0.048376843333244324
16598,2024,2,0.06613713502883911
16598,2024,3,0.014444192871451378
16598,2024,4,0.035003166645765305
16601,2024,1,0.005467244423925877
16601,2024,2,0.006844423711299896
16601,2024,3,0.0010435605654492974
16601,2024,4,0.002834382001310587
