SWNO,VOLTAGE,I_Month_01,I_Month_02,I_Month_03,I_Month_04,I_Month_05,I_Month_06,I_Month_07,I_Month_08,I_Month_09,I_Month_10,I_Month_11,I_Month_12,PEAK_Month_01,PEAK_Month_02,PEAK_Month_03,PEAK_Month_04,PEAK_Month_05,PEAK_Month_06,PEAK_Month_07,PEAK_Month_08,PEAK_Month_09,PEAK_Month_10,PEAK_Month_11,PEAK_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,OVR_Month_01,OVR_Month_02,OVR_Month_03,OVR_Month_04,OVR_Month_05,OVR_Month_06,OVR_Month_07,OVR_Month_08,OVR_Month_09,OVR_Month_10,OVR_Month_11,OVR_Month_12
33349,33KV,81.805,83.041,85.289,88.367,87.603,87.628,89.493,88.840,87.884,88.310,87.515,90.242,159.510,107.030,136.590,155.232,114.629,246.797,106.070,107.720,108.410,112.000,114.630,179.260,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000
33350,33KV,43.942,45.709,51.897,40.364,33.692,32.169,33.544,35.924,29.730,36.605,31.808,31.730,81.620,125.820,144.050,179.260,88.940,91.290,71.950,74.720,94.470,92.390,95.160,144.460,4.000,8.000,4.000,4.000,1.000,4.000,3.000,3.000,2.000,3.000,1.000,2.000,0.000,220.000,22.000,327.000,109.000,116.000,16.000,12.000,232.000,78.000,276.000,335.000
33351,33KV,40.196,43.781,49.800,60.467,63.724,60.643,59.424,55.085,53.911,58.226,47.711,43.519,95.294,99.713,99.989,107.033,100.266,99.989,97.642,96.813,95.017,83.280,81.897,85.350,2.000,2.000,4.000,1.000,1.000,1.000,2.000,3.000,3.000,3.000,1.000,1.000,22.000,7.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33353,33KV,,,,,,,,,,,66.345,,,,,,,,,,,,78.390,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,
33354,33KV,133.175,142.778,157.673,165.282,193.046,180.212,178.532,169.766,158.326,174.852,162.363,149.524,266.424,377.728,280.261,313.641,327.544,280.261,255.909,269.903,234.772,266.030,245.653,262.020,4.000,4.000,4.000,4.000,4.000,1.000,2.000,2.000,1.000,1.000,1.000,1.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33355,22KV,106.271,112.800,130.660,131.388,143.492,137.186,138.047,129.729,127.974,139.394,121.037,106.687,1109.547,286.467,258.720,259.613,879.397,253.435,184.540,188.350,198.870,302.340,211.590,231.520,0.000,3.000,6.000,0.000,1.000,2.000,3.000,3.000,2.000,2.000,1.000,0.000,3.000,46.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000
33356,33KV,41.796,33.497,22.901,45.223,42.837,46.069,41.982,37.608,33.815,35.249,34.906,35.970,186.990,108.880,54.995,172.587,61.210,61.210,58.602,61.918,73.297,74.667,57.408,76.310,10.000,1.000,1.000,2.000,1.000,1.000,3.000,2.000,1.000,2.000,2.000,2.000,688.000,38.000,177.000,398.000,0.000,0.000,0.000,0.000,6.000,7.000,0.000,2.000
33358,33KV,26.391,13.703,15.878,29.719,21.224,23.290,22.535,21.270,19.469,19.912,20.754,20.704,121.703,28.319,27.705,146.350,32.897,35.374,30.916,27.367,26.834,27.047,32.023,26.684,8.000,1.000,0.000,8.000,0.000,0.000,2.000,1.000,2.000,1.000,1.000,1.000,639.000,1.000,0.000,399.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33360,33KV,23.493,20.901,20.438,24.337,24.649,26.401,26.017,25.325,25.213,25.029,24.838,25.746,74.799,56.553,27.902,52.774,29.040,31.486,29.408,29.870,56.553,54.888,29.620,54.977,6.000,1.000,4.000,2.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,2.000,170.000,34.000,0.000,8.000,0.000,0.000,0.000,0.000,3.000,7.000,0.000,5.000
33370,33KV,13.661,11.067,13.209,13.109,13.637,13.781,13.523,12.761,13.245,13.225,10.624,12.021,31.190,122.570,40.240,47.460,35.080,20.450,22.870,23.950,33.910,37.280,29.320,23.700,1.000,2.000,2.000,0.000,0.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,6.000,14.000,54.000,22.000,8.000,0.000,0.000,0.000,6.000,22.000,17.000,0.000
33376,33KV,16.095,16.858,16.292,16.602,16.759,16.741,,,16.583,16.782,16.702,16.654,16.890,56.090,20.250,21.190,17.690,17.470,,,17.740,17.600,17.760,17.490,0.000,1.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000
33388,33KV,,310.033,225.143,,,,,,,,,,,400.100,493.940,,,,,,,,,,,0.000,0.000,,,,,,,,,,,0.000,4.000,,,,,,,,,
33389,33KV,,,312.639,,,,,,,,,,,,415.630,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,,
33390,33KV,,,,297.705,,,,,,,,,,,,439.590,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,
33391,33KV,,,,303.927,,,,,,,,,,,,415.910,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,
33392,33KV,,,,289.703,,,,,,,,,,,,407.830,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,
33393,33KV,,,,306.433,,,,,,,,,,,,423.570,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,
33394,33KV,,,,427.270,,,,,,,,,,,,439.180,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,
33395,33KV,,,,240.755,,,,,,,,,,,,401.550,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,
33409,22KV,9.000,,,,,,,,,253.250,,,11.000,,,,,,,,,367.000,,,1.000,,,,,,,,,0.000,,,0.000,,,,,,,,,0.000,,
33410,33KV,,,,76.501,,,,,,,,,,,,101.380,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,
33411,33KV,136.901,88.059,39.227,174.876,98.062,90.816,0.460,0.490,76.981,112.922,118.765,169.086,225.180,240.270,248.530,287.950,249.330,221.730,2.430,2.430,285.740,259.120,248.340,235.020,1.000,1.000,2.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,138.000,328.000,0.000,63.000,67.000,8.000,12.000,96.000,29.000,15.000,0.000
33424,33KV,,142.560,,,,,,,,,,,,142.560,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,,,
33425,33KV,,142.560,,,,,,,,,,,,142.560,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,,,
33426,33KV,,142.560,,,,,,,,,,,,142.560,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,,,
33427,33KV,,142.560,,,,,,,,,,,,142.560,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,,,
33428,33KV,,142.560,,,,,,,,,,,,142.560,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,,,
33429,33KV,,135.100,,,,,,,,,,,,135.100,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,,,
33430,33KV,,145.370,,,,,,,,,,,,145.370,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,,,
33432,33KV,,145.370,,,,,,,,,,,,145.370,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,,,
33433,33KV,,145.370,,,,,,,,,,,,145.370,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,,,
33434,33KV,,145.370,,,,,,,,,,,,145.370,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,,,
33436,33KV,,,838.416,,,,,,,,,,,,2403.370,,,,,,,,,,,,0.000,,,,,,,,,,,,2.000,,,,,,,,,
33442,33KV,,,2122.880,,,,,,,,,,,,3205.750,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,,
