FEEDER_ID,FROM_SWITCH,TO_SWITCH,SOURCE_SS,DESTINATION_SS,SOURCE_LOCATION,DESTINATION_LOCATION,RANK
39015,14320,14722,SANTOSHI MATA NAGAR,SAHAR VILLAGE NORTH NO.3,1S-MH-MU-ZSC-CL04-2701,1S-MH-MU-ZSC-CL04-2686,1
39015,14319,DT,SANTOSHI MATA NAGAR,SANTOSHI MATA NAGAR,1S-MH-MU-ZSC-CL04-2701,1S-MH-MU-ZSC-CL04-2701,1
39015,12489,28619,OBERAI FLIGHT KITCHEN,SHRENIK SIROYA,1S-MH-MU-ZSC-CL04-2580,1S-MH-MU-ZSC-CL04-3054,2
39015,14722,15399,SAHAR VILLAGE NORTH NO.3,SAHAR VILLAGE NORTH,1S-MH-MU-ZSC-CL04-2686,1S-MH-MU-ZSC-CL04-2685,2
39015,41968,41966,SAHAR VILLAGE NORTH NO.3,SAHAR VILLAGE NORTH NO.3,1S-MH-MU-ZSC-CL04-2686,1S-MH-MU-ZSC-CL04-2686,2
39015,14721,DT,SAHAR VILLAGE NORTH NO.3,SAHAR VILLAGE NORTH NO.3,1S-MH-MU-ZSC-CL04-2686,1S-MH-MU-ZSC-CL04-2686,2
39015,15400,10832,SAHAR VILLAGE NORTH,SAHAR CHURCH,1S-MH-MU-ZSC-CL04-2685,1S-MH-MU-ZSC-CL04-2680,3
39015,14466,DT,SAHAR VILLAGE NORTH,SAHAR VILLAGE NORTH,1S-MH-MU-ZSC-CL04-2685,1S-MH-MU-ZSC-CL04-2685,3
39015,10831,5274,SAHAR CHURCH,SAHAR VILLAGE,1S-MH-MU-ZSC-CL04-2680,1S-MH-MU-ZSC-CL04-2684,4
39015,10830,14519,SAHAR CHURCH,TANK PAKHADI NO.1,1S-MH-MU-ZSC-CL04-2680,1S-MH-MU-ZSC-CL04-2777,4
39015,10833,DT,SAHAR CHURCH,SAHAR CHURCH,1S-MH-MU-ZSC-CL04-2680,1S-MH-MU-ZSC-CL04-2680,4
39015,2535,DT,SAHAR VILLAGE,SAHAR VILLAGE,1S-MH-MU-ZSC-CL04-2684,1S-MH-MU-ZSC-CL04-2684,5
39015,14518,DT,TANK PAKHADI NO.1,TANK PAKHADI NO.1,1S-MH-MU-ZSC-CL04-2777,1S-MH-MU-ZSC-CL04-2777,5
39015,14517,14809,TANK PAKHADI NO.1,TANK PAKHADI NO.2,1S-MH-MU-ZSC-CL04-2777,1S-MH-MU-ZSC-CL04-2778,5
39015,14808,DT,TANK PAKHADI NO.2,TANK PAKHADI NO.2,1S-MH-MU-ZSC-CL04-2778,1S-MH-MU-ZSC-CL04-2778,6
39016,39016,40112,J. B. NAGAR RECEIVING STATION,SEARS CONSTRUCTION,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-CL04-3283,0
39016,34640,40110,SEARS CONSTRUCTION,SEARS CONSTRUCTION,1S-MH-MU-ZSC-CL04-3283,1S-MH-MU-ZSC-CL04-3283,1
39016,34639,9352,SEARS CONSTRUCTION,SKY CHEF,1S-MH-MU-ZSC-CL04-3283,1S-MH-MU-ZSC-CL04-2756,1
39016,34638,DT,SEARS CONSTRUCTION,SEARS CONSTRUCTION,1S-MH-MU-ZSC-CL04-3283,1S-MH-MU-ZSC-CL04-3283,1
39016,39459,DT,SEARS CONSTRUCTION,SEARS CONSTRUCTION,1S-MH-MU-ZSC-CL04-3283,1S-MH-MU-ZSC-CL04-3283,1
39016,12834,43529,SKY CHEF,FAIRMONT SHREM (BUS-2),1S-MH-MU-ZSC-CL04-2756,1S-MH-MU-ZSC-CL04-3568,2
39016,9354,6953,SKY CHEF,LEELA PENTA,1S-MH-MU-ZSC-CL04-2756,1S-MH-MU-ZSC-CL04-2385,2
39016,43531,43534,FAIRMONT SHREM,FAIRMONT SHREM,1S-MH-MU-ZSC-CL04-3568,1S-MH-MU-ZSC-CL04-3568,3
39016,43530,39451,FAIRMONT SHREM,NEERAV PROPERTIES,1S-MH-MU-ZSC-CL04-3568,1S-MH-MU-ZSC-CL04-2985,3
39016,43535,HTConsumer,FAIRMONT SHREM,FAIRMONT SHREM,1S-MH-MU-ZSC-CL04-3568,1S-MH-MU-ZSC-CL04-3568,3
39016,43532,HTConsumer,FAIRMONT SHREM,FAIRMONT SHREM,1S-MH-MU-ZSC-CL04-3568,1S-MH-MU-ZSC-CL04-3568,3
39017,39017,12020,J. B. NAGAR RECEIVING STATION,P&T COLONY,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-CL04-2595,0
39017,12018,25919,P&T COLONY,SAHAR ROAD NO.2,1S-MH-MU-ZSC-CL04-2595,1S-MH-MU-ZSC-CL04-2973,1
39017,12019,DT,P&T COLONY,P&T COLONY,1S-MH-MU-ZSC-CL04-2595,1S-MH-MU-ZSC-CL04-2595,1
39017,25921,9754,SAHAR ROAD NO.2,KAISER APARTMENT,1S-MH-MU-ZSC-CL04-2973,1S-MH-MU-ZSC-CL04-2351,2
39017,25920,DT,SAHAR ROAD NO.2,SAHAR ROAD NO.2,1S-MH-MU-ZSC-CL04-2973,1S-MH-MU-ZSC-CL04-2973,2
39018,39018,Stn Xmer,J. B. NAGAR RECEIVING STATION,J. B. NAGAR RECEIVING STATION,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-RSTN-JBNA,0
39020,39020,42901,J. B. NAGAR RECEIVING STATION,IORA HOTEL,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-CL04-3652,0
39020,39020,17164,J. B. NAGAR RECEIVING STATION,BD & P HOTEL,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-CL04-2094,0
39020,39020,43822,FARIYAS,IORA HOTEL,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-CL04-5810,0
39020,39020,43822,J. B. NAGAR RECEIVING STATION,FARIYAS,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-CL04-5810,0
39020,42900,9962,IORA HOTEL,SAHAR ROAD,1S-MH-MU-ZSC-CL04-3652,1S-MH-MU-ZSC-CL04-2683,1
39020,42902,HTConsumer,IORA HOTEL,,1S-MH-MU-ZSC-CL04-3652,nan,1
39020,17164,18726,BD & P HOTEL,ASIAN HOTEL,1S-MH-MU-ZSC-CL04-2094,1S-MH-MU-ZSC-CL04-2090,1
39020,17168,40111,BD & P HOTEL,SEARS CONSTRUCTION,1S-MH-MU-ZSC-CL04-2094,1S-MH-MU-ZSC-CL04-3283,1
39020,17167,HTConsumer,BD & P HOTEL,,1S-MH-MU-ZSC-CL04-2094,nan,1
39020,HTConsumer,DT,BD & P HOTEL,BD & P HOTEL,1S-MH-MU-ZSC-CL04-2094,1S-MH-MU-ZSC-CL04-2094,1
39020,17165,HTConsumer,BD & P HOTEL,,1S-MH-MU-ZSC-CL04-2094,nan,1
39020,9960,39008,SAHAR ROAD,J. B. NAGAR RECEIVING STATION,1S-MH-MU-ZSC-CL04-2683,1S-MH-MU-ZSC-RSTN-JBNA,2
39020,9961,DT,SAHAR ROAD,SAHAR ROAD,1S-MH-MU-ZSC-CL04-2683,1S-MH-MU-ZSC-CL04-2683,2
39020,43824,HTConsumer,NEW,NEW,nan,nan,2
39020,43824,HTConsumer,,,nan,nan,2
39020,43824,HTConsumer,NOT CONFIRM,NOT CONFIRM,nan,nan,2
39020,43824,HTConsumer,AMARTARU TOWER,VIKAS TOWER,nan,nan,2
39020,43824,HTConsumer,ATUL,TRANSIT RESIDENCY,nan,nan,2
39020,43824,HTConsumer,BHAGTANI SOLITAIRE,JUBILEE ABAD BAUG APARTMENT,nan,nan,2
39020,43824,HTConsumer,AMARTARU TOWER,BINDRA SUIPES,nan,nan,2
39020,43824,HTConsumer,HARI DHAM NO2,R.K.SINGH NO.2,nan,nan,2
39020,43824,HTConsumer,HVPS SCHOOL,EKDANT SOCIETY,nan,nan,2
39020,43824,HTConsumer,JAWAHAR NAGAR OPULENCE,JAWAHAR NAGAR MANGAL MURTI,nan,nan,2
39020,43824,HTConsumer,JOGESHWARI NORTH NO.1,FAIR DEAL,nan,nan,2
39020,43824,HTConsumer,KEDARNATH TOWER,PANCHDHARA,nan,nan,2
39020,43824,HTConsumer,0,0,nan,nan,2
39020,43824,HTConsumer,LOKHANDWALA ROAD,SHANKAR DHAM,nan,nan,2
39020,43824,HTConsumer,1,1,nan,nan,2
39020,43824,HTConsumer,PERMANENT MAGNET,PERMANENT MAGNET,nan,nan,2
39020,43824,HTConsumer,R K SINGH ROAD,MINAL APARTMENT,nan,nan,2
39020,43824,HTConsumer,R K SINGH NO.2 ,MINAL,nan,nan,2
39020,43824,HTConsumer,R.K.SINGH NO.2,HARIDHAM,nan,nan,2
39020,43824,HTConsumer,RIVERO,LUMIERE,nan,nan,2
39020,43824,HTConsumer,TANAJI NAGAR REC-STN,FAIRMONT SHREM,nan,nan,2
39020,43824,HTConsumer,TRANSIT RESIDENCY,VYRAVALLI VILLAGE,nan,nan,2
39020,43824,HTConsumer,KSHITIJ,35449,nan,nan,2
39020,43824,HTConsumer,LAXMI INDUSTRIAL ESTATE NO.1,MOHAN BAKERY,nan,nan,2
39020,43824,HTConsumer,AMBIVLI REC-STN,SUPER MALL,nan,nan,2
39020,43824,HTConsumer,SUPER MALL,AMBIVLI REC-STN,nan,nan,2
39020,43824,HTConsumer,AMBIVLI REC-STN,MOURYA ESTATE,nan,nan,2
39020,43824,HTConsumer,MINOO MINAR,VISHAKHA ARCADE,nan,nan,2
39020,43824,HTConsumer,AMBIVLI REC-STN,FDC HOUSE,nan,nan,2
39020,43824,HTConsumer,ANDHERI NORTH,DAWOOD BAUG LANE N0.5,nan,nan,2
39020,43824,HTConsumer,ANDHERI NORTH,KIMSON PARK,nan,nan,2
39020,43824,HTConsumer,DAWOOD BAUG LANE N0.5,SUNTEK,nan,nan,2
39020,43824,HTConsumer,SMGK NEELKAMAL,KIMSON PARK,nan,nan,2
39020,43824,HTConsumer,IRLA NORTH,JUHU HANUMAN NAGAR,nan,nan,2
39020,43824,HTConsumer,RAAJ AVENUE,MOGRA VILLAGE ROAD,nan,nan,2
39020,43824,HTConsumer,NAVKALPITA,SAI JYOT,nan,nan,2
39020,43824,HTConsumer,ANDHERI WEST RAILWAY QTRS,SUVIDHA SQUARE,nan,nan,2
39020,43824,HTConsumer,NAGARDAS ROAD EAST,SURJAN,nan,nan,2
39020,43824,HTConsumer,SURJAN,44065,nan,nan,2
39020,43824,HTConsumer,SURJAN,SURJAN,nan,nan,2
39020,43824,HTConsumer,AMBOLI NO.1,DEWAN CENTRE,nan,nan,2
39020,43824,HTConsumer,DEVAN CENTRE,SAHAKAR ROAD EAST,nan,nan,2
39020,43824,HTConsumer,REYHAAN TOWER,MALKANI TOWER,nan,nan,2
39020,43824,HTConsumer,SW_117292,,nan,nan,2
39020,43824,HTConsumer,SW_117291,,nan,nan,2
39020,43824,HTConsumer,SW_2246166,,nan,nan,2
39020,43824,HTConsumer,SW_2932294,,nan,nan,2
39020,43824,HTConsumer,J P ROAD NO.3,VENUS TOWER,nan,nan,2
39020,43824,HTConsumer,DEV AANGAN,DEV AANGAN,nan,nan,2
39020,43824,HTConsumer,INDRALOK RESIDENCY,WALCHAND DARSHAN,nan,nan,2
39020,43824,HTConsumer,PADMAVATI NAGAR NO 2,WALCHAND DARSHAN,nan,nan,2
39020,43824,HTConsumer,BHAIRAV SRUSHATI NO 2,BHAIRAV SRUSHATI NO 2,nan,nan,2
39020,43824,HTConsumer,SAI SHUBAM,WALCHAND DARSHAN,nan,nan,2
39020,43824,HTConsumer,MAHARASHTRA NGR NO 3 ,SPAN EXOTICA,nan,nan,2
39020,43824,HTConsumer,SPAN EXOTICA,RADHASWAMI SATSANG,nan,nan,2
39020,43824,HTConsumer,MORVA CEMETERY,MORVA CEMETERY,nan,nan,2
39020,43824,HTConsumer,JIDICIARY ACADEMY,,nan,nan,2
39020,43824,HTConsumer,,JIDICIARY ACADEMY,nan,nan,2
39020,43824,HTConsumer,ARADHANA IND EST,SONAL PARK,nan,nan,2
39020,43824,HTConsumer,AMAR INDUSTRIAL ESTATE,ASHA NAGAR NO 3,nan,nan,2
39020,43824,HTConsumer,BHAYANDAR REC-STN,GOLDEN EAGLE NO 2,nan,nan,2
39020,43824,HTConsumer,GOLDEN EAGLE NO 2,GOLDEN EAGLE,nan,nan,2
39020,43824,HTConsumer,GOLDEN EAGLE NO 2,GOLDEN EAGLE NO 2,nan,nan,2
39020,43824,HTConsumer,MANGESH,CAMLIN,nan,nan,2
39020,43824,HTConsumer,MAHAKALI CAVES ROAD WEST,MAHAL INDUSTRIAL ESTATE NO.2,nan,nan,2
39020,43824,HTConsumer,12,12,nan,nan,2
39020,43824,HTConsumer,RAVALPADA,RAVALPADA EAST,nan,nan,2
39020,43824,HTConsumer,DINDOSHI REC-STN,GOKULDHAM ALCHEMI,nan,nan,2
39020,43824,HTConsumer,DHARIVLI VILLAGE,AKSA NO.2,nan,nan,2
39020,43824,HTConsumer,KINGFISHER AIRLINES,PAPER BOX,nan,nan,2
39020,43824,HTConsumer,MICROTECH,KINGFISHER AIRLINES,nan,nan,2
39020,43824,HTConsumer,KASHI NORTH NO.2,ORBIT HOSPITALITY,nan,nan,2
39020,43824,HTConsumer,ORBIT HOSPITALITY,MISQUETTA WADI,nan,nan,2
39020,43824,HTConsumer,ORBIT HOSPITALITY,ORBIT HOSPITALITY,nan,nan,2
39020,43824,HTConsumer,NG PARADISE,SILVER SARITA,nan,nan,2
39020,43824,HTConsumer,GHODBUNDER REC-STN,EVERSHINE WOODS NO 1,nan,nan,2
39020,43824,HTConsumer,KEYTECH SADHANA ESTATE,MEHER BAUG,nan,nan,2
39020,43824,HTConsumer,MEHER BAUG,CHANDIWALA,nan,nan,2
39020,43824,HTConsumer,OSHIWARA NO.1,KEYTECH SADHANA ESTATE,nan,nan,2
39020,43824,HTConsumer,SAGAR TOWER,EXCELL INDUSTRIES,nan,nan,2
39020,43824,HTConsumer,KEYTECH SADHANA ESTATE,KEYTECH SADHANA ESTATE,nan,nan,2
39020,43824,HTConsumer,GOREGAON MHADA R3,VAISHALI NAGAR NO.2,nan,nan,2
39020,43824,HTConsumer,AMBOLI NORTH,WIN SMILE,nan,nan,2
39020,43824,HTConsumer,FAIZAN APARTMENT,AMBOLI NORTH,nan,nan,2
39020,43824,HTConsumer,SATYAM SOCIETY,SHREEPAL INDUSTRIAL ESTATE,nan,nan,2
39020,43824,HTConsumer,WIN SMILE,DEVAN CENTRE,nan,nan,2
39020,43824,HTConsumer,VASUDEO APARTMENT,SHIV KRIPA,nan,nan,2
39020,43824,HTConsumer,PAPER BOX,SARVODAYA,nan,nan,2
39020,43824,HTConsumer,TANK PAKHADI NO.2,HOTEL CORP OF INDIA (H C I),nan,nan,2
39020,43824,HTConsumer,FAIRMONT SHREM,NEERAV PROPERTIES,nan,nan,2
39020,43824,HTConsumer,FARIYAS,FARIYAS,nan,nan,2
39020,43824,HTConsumer,INTEL CARPORT,QUBE,nan,nan,2
39020,43824,HTConsumer,SW_1897683,,nan,nan,2
39020,43824,HTConsumer,43911,35713,nan,nan,2
39020,43824,HTConsumer,LOKDARSHAN,CUSTOM COLONY,nan,nan,2
39020,43824,HTConsumer,PRIME ACADEMY,TULIP PARK,nan,nan,2
39020,43824,HTConsumer,MAROL REC-STN,SONAK INDUSTRY,nan,nan,2
39020,43824,HTConsumer,SONAK INDUSTRY,MULTIWELD NO.1,nan,nan,2
39020,43824,HTConsumer,SONAK INDUSTRY,SONAK INDUSTRY,nan,nan,2
39020,43824,HTConsumer,D C SILK MILL,MANGESH,nan,nan,2
39020,43824,HTConsumer,HUMPHREY & GLASSGOW,KONDIVITA ROAD NO.1,nan,nan,2
39020,43824,HTConsumer,V.D 91,V.D 91,nan,nan,2
39020,43824,HTConsumer,AVIGNAA INFRA,AVIGNAA INFRA,nan,nan,2
39020,43824,HTConsumer,AAREY J KUMAR,AAREY J KUMAR,nan,nan,2
39020,43824,HTConsumer,RASHMI PARK,KOKAN SRISHTI,nan,nan,2
39020,43824,HTConsumer,RASHMI PARK,SKYLINE TOWER NO 1,nan,nan,2
39020,43824,HTConsumer,SKYLINE TOWER NO 1,SKYLINE TOWER NO 1,nan,nan,2
39020,43824,HTConsumer,TIRUPATI VATIKA NO.2,TIRUPATI VATIKA NO.2,nan,nan,2
39020,43824,HTConsumer,SAHAR PLAZA REC-STN,RAHUL,nan,nan,2
39020,43824,HTConsumer,SAIFEE MAROL HTC,QUTUBI MANJIL,nan,nan,2
39020,43824,HTConsumer,AJIT NAGAR,SWAROOP ADITYA AVENUE,nan,nan,2
39020,43824,HTConsumer,SWAROOP ADITYA AVENUE,SWAROOP ENCLAVE,nan,nan,2
39020,43824,HTConsumer,M I D C OFFICE,RAVI INDUSTRIES,nan,nan,2
39020,43824,HTConsumer,ZOOMI MALL,ZOOMI MALL,nan,nan,2
39020,43824,HTConsumer,VAMBAY,JANATA COLONY HOUSING,nan,nan,2
39020,43824,HTConsumer,VAMBAY,MEGHWADI NO.3,nan,nan,2
39020,43824,HTConsumer,VAMBAY (BUS-I),VAMBAY (BUS-II),nan,nan,2
39020,43824,HTConsumer,SARVODAY NAGAR REC-STN,VAMBAY,nan,nan,2
39020,43824,HTConsumer,ST.LAURENCE SCHOOL,YAMUNA NAGAR NO.1,nan,nan,2
39020,43824,HTConsumer,JAMUNA AMRUT,EXCELL INDUSTRIES,nan,nan,2
39020,43824,HTConsumer,IRIS NO 3,VISHAL RESIDENCY,nan,nan,2
39020,43824,HTConsumer,NG ESTATE,GEETA NAGAR PHASE 6,nan,nan,2
39020,43824,HTConsumer,MANI ENCLAVE NO 2,MANI ENCLAVE NO 2,nan,nan,2
39020,43824,HTConsumer,FISHERIES INSTITUTE,PANCHDHARA NO.2,nan,nan,2
39020,43824,HTConsumer,PANCHDHARA NO.2,PARK PLAZA,nan,nan,2
39020,43824,HTConsumer,PARK PLAZA,BIANCA,nan,nan,2
39020,43824,HTConsumer,BHAKTIYANI HEIGHTS,CARNATION,nan,nan,2
39020,43824,HTConsumer,VERSOVA EAST,HARMINDER SINGH ROAD,nan,nan,2
39020,43824,HTConsumer,HERMIS VILLA,MOUNT,nan,nan,2
39020,43824,HTConsumer,DEEP TOWER,M H A D A NO.1,nan,nan,2
39020,43824,HTConsumer,M H A D A NO.1,MARBLE ARCH,nan,nan,2
39020,43824,HTConsumer,CHINCH BUNDER REC-STN,CHINCH BUNDER REC-STN,nan,nan,2
39020,43824,HTConsumer,MILLENIUM COURT,MILLENIUM COURT,nan,nan,2
39020,43824,HTConsumer,ROSHAN NAGAR CHS,SAMADHAN SAHKARI OSHIWARA,nan,nan,2
39020,43824,HTConsumer,RUSHI TOWER,INDRA DARSHAN NO.3,nan,nan,2
39020,43824,HTConsumer,SAMADHAN SAHKARI OSHIWARA,ORIENTAL SCHOOL,nan,nan,2
39020,43823,42901,FARIYAS,IORA HOTEL,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-CL04-5810,3
39020,43823,42901,J. B. NAGAR RECEIVING STATION,FARIYAS,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-CL04-5810,3
39021,39021,28090,J. B. NAGAR RECEIVING STATION,AIRPORT AUTHORITY OF INDIA,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-CL04-2127,0
39021,26949,28089,AIRPORT AUTHORITY OF INDIA,AIRPORT AUTHORITY OF INDIA,1S-MH-MU-ZSC-CL04-2127,1S-MH-MU-ZSC-CL04-2127,1
39021,28168,HTConsumer,AIRPORT AUTHORITY OF INDIA,,1S-MH-MU-ZSC-CL04-2127,nan,1
39022,39022,36431,J. B. NAGAR RECEIVING STATION,SAHAR BUSINESS CENTRE,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-CL04-3375,0
39022,36433,280,SAHAR BUSINESS CENTRE,GODFREY PHILIPS,1S-MH-MU-ZSC-CL04-3375,1S-MH-MU-ZSC-CL04-2242,1
39022,36432,DT,SAHAR BUSINESS CENTRE,SAHAR BUSINESS CENTRE,1S-MH-MU-ZSC-CL04-3375,1S-MH-MU-ZSC-CL04-3375,1
39022,613,30021,GODFREY PHILIPS,SWAROOP ARCADE,1S-MH-MU-ZSC-CL04-2242,1S-MH-MU-ZSC-CL04-3115,2
39022,13268,DT,GODFREY PHILIPS,GODFREY PHILIPS,1S-MH-MU-ZSC-CL04-2242,1S-MH-MU-ZSC-CL04-2242,2
39022,67,DT,GODFREY PHILIPS,GODFREY PHILIPS,1S-MH-MU-ZSC-CL04-2242,1S-MH-MU-ZSC-CL04-2242,2
39022,HTConsumer,DT,GODFREY PHILIPS,GODFREY PHILIPS,1S-MH-MU-ZSC-CL04-2242,1S-MH-MU-ZSC-CL04-2242,2
39022,30022,40553,SWAROOP ARCADE,GOPESHWAR APARTMENT,1S-MH-MU-ZSC-CL04-3115,1S-MH-MU-ZSC-CL04-3610,3
39022,30023,DT,SWAROOP ARCADE,SWAROOP ARCADE,1S-MH-MU-ZSC-CL04-3115,1S-MH-MU-ZSC-CL04-3115,3
39022,40552,15041,GOPESHWAR APARTMENT,PARSIWADA,1S-MH-MU-ZSC-CL04-3610,1S-MH-MU-ZSC-CL04-2611,4
39022,40554,DT,GOPESHWAR APARTMENT,GOPESHWAR APARTMENT,1S-MH-MU-ZSC-CL04-3610,1S-MH-MU-ZSC-CL04-3610,4
39022,15043,29234,PARSIWADA,NEW PRABHAT,1S-MH-MU-ZSC-CL04-2611,1S-MH-MU-ZSC-CL04-3076,5
39022,16446,16374,PARSIWADA,SAHAR ROAD NORTH,1S-MH-MU-ZSC-CL04-2611,1S-MH-MU-ZSC-CL04-2682,5
39022,15042,DT,PARSIWADA,PARSIWADA,1S-MH-MU-ZSC-CL04-2611,1S-MH-MU-ZSC-CL04-2611,5
39022,29232,28010,NEW PRABHAT,JAISINGH BUSINESS CENTRE,1S-MH-MU-ZSC-CL04-3076,1S-MH-MU-ZSC-CL04-3014,6
39022,29232,43512,NEW PRABHAT,JAISINGH BUSINESS CENTRE,1S-MH-MU-ZSC-CL04-3076,1S-MH-MU-ZSC-CL04-3014,6
39022,43511,28010,NEW PRABHAT,JAISINGH BUSINESS CENTRE,1S-MH-MU-ZSC-CL04-3076,1S-MH-MU-ZSC-CL04-3014,6
39022,29233,DT,NEW PRABHAT,NEW PRABHAT,1S-MH-MU-ZSC-CL04-3076,1S-MH-MU-ZSC-CL04-3076,6
39022,16373,6137,SAHAR ROAD NORTH,SAHAR ROAD WEST,1S-MH-MU-ZSC-CL04-2682,1S-MH-MU-ZSC-CL04-2681,6
39022,14753,DT,SAHAR ROAD NORTH,SAHAR ROAD NORTH,1S-MH-MU-ZSC-CL04-2682,1S-MH-MU-ZSC-CL04-2682,6
39022,28008,856,JAISINGH BUSINESS CENTRE,KOLDONGRI NO.1,1S-MH-MU-ZSC-CL04-3014,1S-MH-MU-ZST-CL08-0327,7
39022,28009,DT,JAISINGH BUSINESS CENTRE,JAISINGH BUSINESS CENTRE,1S-MH-MU-ZSC-CL04-3014,1S-MH-MU-ZSC-CL04-3014,7
39022,857,DT,KOLDONGRI NO.1,KOLDONGRI NO.1,1S-MH-MU-ZST-CL08-0327,1S-MH-MU-ZST-CL08-0327,8
39026,39026,12860,J. B. NAGAR RECEIVING STATION,AIRPORT CONTROL TOWER,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-CL04-2024,0
39026,12854,12862,AIRPORT CONTROL TOWER,AIRPORT CONTROL TOWER,1S-MH-MU-ZSC-CL04-2024,1S-MH-MU-ZSC-CL04-2024,1
39026,12856,19534,AIRPORT CONTROL TOWER,RANGOLI HOTEL,1S-MH-MU-ZSC-CL04-2024,1S-MH-MU-ZSC-CL04-2908,1
39026,12861,HTConsumer,AIRPORT CONTROL TOWER,,1S-MH-MU-ZSC-CL04-2024,nan,1
39026,12857,HTConsumer,AIRPORT CONTROL TOWER,,1S-MH-MU-ZSC-CL04-2024,nan,1
39026,19536,15338,RANGOLI HOTEL,ROY APARTMENT,1S-MH-MU-ZSC-CL04-2908,1S-MH-MU-ZSC-CL04-2665,2
39026,19535,DT,RANGOLI HOTEL,RANGOLI HOTEL,1S-MH-MU-ZSC-CL04-2908,1S-MH-MU-ZSC-CL04-2908,2
39026,15336,40815,ROY APARTMENT,AIRPORT AUTHORITY OF INDIA,1S-MH-MU-ZSC-CL04-2665,1S-MH-MU-ZSC-CL04-2127,3
39026,15337,DT,ROY APARTMENT,ROY APARTMENT,1S-MH-MU-ZSC-CL04-2665,1S-MH-MU-ZSC-CL04-2665,3
39026,25958,DT,ROY APARTMENT,ROY APARTMENT,1S-MH-MU-ZSC-CL04-2665,1S-MH-MU-ZSC-CL04-2665,3
39027,39027,CAP BANK,J. B. NAGAR RECEIVING STATION,J. B. NAGAR RECEIVING STATION,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-RSTN-JBNA,0
39029,39029,19398,J. B. NAGAR RECEIVING STATION,BHARAT HOTEL,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-CL04-2891,0
39029,19400,19858,BHARAT HOTEL,MAROL NAKA NO.3,1S-MH-MU-ZSC-CL04-2891,1S-MH-MU-ZSC-CL04-2487,1
39029,HTConsumer,DT,BHARAT HOTEL,BHARAT HOTEL,1S-MH-MU-ZSC-CL04-2891,1S-MH-MU-ZSC-CL04-2891,1
39029,19401,HTConsumer,BHARAT HOTEL,,1S-MH-MU-ZSC-CL04-2891,nan,1
39029,19397,HTConsumer,BHARAT HOTEL,,1S-MH-MU-ZSC-CL04-2891,nan,1
39029,19856,26040,MAROL NAKA NO.3,AVENUE SHELTER,1S-MH-MU-ZSC-CL04-2487,1S-MH-MU-ZSC-CL04-2980,2
39029,19857,DT,MAROL NAKA NO.3,MAROL NAKA NO.3,1S-MH-MU-ZSC-CL04-2487,1S-MH-MU-ZSC-CL04-2487,2
39029,26041,DT,AVENUE SHELTER,AVENUE SHELTER,1S-MH-MU-ZSC-CL04-2980,1S-MH-MU-ZSC-CL04-2980,3
39030,39030,17297,J. B. NAGAR RECEIVING STATION,I T C HOTEL,1S-MH-MU-ZSC-RSTN-JBNA,1S-MH-MU-ZSC-CL04-2293,0
39030,17295,26989,I T C HOTEL,INTEL CARPORT,1S-MH-MU-ZSC-CL04-2293,1S-MH-MU-ZSC-CL04-3013,1
39030,HTConsumer,DT,I T C HOTEL,I T C HOTEL,1S-MH-MU-ZSC-CL04-2293,1S-MH-MU-ZSC-CL04-2293,1
39030,17294,HTConsumer,I T C HOTEL,,1S-MH-MU-ZSC-CL04-2293,nan,1
39030,17298,HTConsumer,I T C HOTEL,,1S-MH-MU-ZSC-CL04-2293,nan,1
39030,17299,HTConsumer,I T C HOTEL,,1S-MH-MU-ZSC-CL04-2293,nan,1
39030,26988,DT,INTEL CARPORT,INTEL CARPORT,1S-MH-MU-ZSC-CL04-3013,1S-MH-MU-ZSC-CL04-3013,2
39030,26987,34438,NEW,NEW,nan,nan,2
39030,26987,34438,,,nan,nan,2
39030,26987,34438,NOT CONFIRM,NOT CONFIRM,nan,nan,2
39030,26987,34438,AMARTARU TOWER,VIKAS TOWER,nan,nan,2
39030,26987,34438,ATUL,TRANSIT RESIDENCY,nan,nan,2
39030,26987,34438,BHAGTANI SOLITAIRE,JUBILEE ABAD BAUG APARTMENT,nan,nan,2
39030,26987,34438,AMARTARU TOWER,BINDRA SUIPES,nan,nan,2
39030,26987,34438,HARI DHAM NO2,R.K.SINGH NO.2,nan,nan,2
39030,26987,34438,HVPS SCHOOL,EKDANT SOCIETY,nan,nan,2
