FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,FROM_SWITCH,TO_SWITCH
11429,11429-HTCONSUMER,1S-MH-MU-ZST-RSTN-VILE,NAN,1,11429,HTCONSUMER
11431,11431-HTCONSUMER,1S-MH-MU-ZST-RSTN-VILE,NAN,1,11431,HTCONSUMER
11432,11432-42070,1S-MH-MU-ZST-RSTN-VILE,1S-MH-MU-ZST-CL08-1360,1,11432,42070
11432,41785-30708,1S-MH-MU-ZST-CL08-1360,1S-MH-MU-ZST-CL08-0789,1,41785,30708
11433,11433-14719,1S-MH-MU-ZST-RSTN-VILE,1S-MH-MU-ZST-CL08-0420,1,11433,14719
11433,14717-10807,1S-MH-MU-ZST-CL08-0420,1S-MH-MU-ZST-CL08-0123,1,14717,10807
11433,10808-39087,1S-MH-MU-ZST-CL08-0123,1S-MH-MU-ZST-CL08-0561,1,10808,39087
11433,39085-35886,1S-MH-MU-ZST-CL08-0561,1S-MH-MU-ZST-CL08-1046,1,39085,35886
11433,35888-35889,1S-MH-MU-ZST-CL08-1046,1S-MH-MU-ZST-CL08-1045,1,35888,35889
11433,35891-7523,1S-MH-MU-ZST-CL08-1045,1S-MH-MU-ZST-CL08-0197,1,35891,7523
11433,7521-34027,1S-MH-MU-ZST-CL08-0197,1S-MH-MU-ZST-CL08-0875,1,7521,34027
11433,34029-6434,1S-MH-MU-ZST-CL08-0875,1S-MH-MU-ZST-CL08-0568,1,34029,6434
11433,6431-43087,1S-MH-MU-ZST-CL08-0568,1S-MH-MU-ZST-CL08-0135,1,6431,43087
11433,43088-38937,1S-MH-MU-ZST-CL08-0135,1S-MH-MU-ZST-CL08-1006,1,43088,38937
11433,38938-6770,1S-MH-MU-ZST-CL08-1006,1S-MH-MU-ZST-CL08-0562,1,38938,6770
11433,6768-25490,1S-MH-MU-ZST-CL08-0562,1S-MH-MU-ZST-CL08-0649,1,6768,25490
11433,25488-15224,1S-MH-MU-ZST-CL08-0649,1S-MH-MU-ZST-CL08-0570,1,25488,15224
11433,39895-39805,1S-MH-MU-ZST-CL08-0875,1S-MH-MU-ZST-CL08-0532,1.1,39895,39805
11433,14716-HTCONSUMER,1S-MH-MU-ZST-CL08-0420,NAN,1.2,14716,HTCONSUMER
11433,19375-26538,1S-MH-MU-ZST-CL08-0420,1S-MH-MU-ZST-CL08-0571,1.3,19375,26538
11434,11434-43327,1S-MH-MU-ZST-RSTN-VILE,1S-MH-MU-ZST-CL08-0029,1,11434,43327
11434,43328-35710,1S-MH-MU-ZST-CL08-0029,1S-MH-MU-ZST-CL08-0946,1,43328,35710
11434,35708-35906,1S-MH-MU-ZST-CL08-0946,1S-MH-MU-ZST-CL08-0929,1,35708,35906
11434,35707-35699,1S-MH-MU-ZST-CL08-0929,1S-MH-MU-ZST-CL08-0367,1,35707,35699
11434,11026-34892,1S-MH-MU-ZST-CL08-0367,1S-MH-MU-ZST-CL08-0896,1,11026,34892
11434,34894-9739,1S-MH-MU-ZST-CL08-0896,1S-MH-MU-ZST-CL08-0092,1,34894,9739
11434,9736-16482,1S-MH-MU-ZST-CL08-0092,1S-MH-MU-ZST-CL08-0411,1,9736,16482
11434,16484-11707,1S-MH-MU-ZST-CL08-0411,1S-MH-MU-ZST-CL08-0477,1,16484,11707
11434,11709-5574,1S-MH-MU-ZST-CL08-0477,1S-MH-MU-ZST-CL08-0431,1,11709,5574
11434,5575-36993,1S-MH-MU-ZST-CL08-0431,1S-MH-MU-ZST-CL08-1033,1,5575,36993
11434,36995-36992,1S-MH-MU-ZST-CL08-1033,1S-MH-MU-ZST-CL08-0982,1,36995,36992
11434,36990-25373,1S-MH-MU-ZST-CL08-0982,1S-MH-MU-ZST-CL08-0646,1,36990,25373
11434,39226-27001,1S-MH-MU-ZST-CL08-0092,1S-MH-MU-ZST-CL08-0700,1.1,39226,27001
11434,27003-38637,1S-MH-MU-ZST-CL08-0700,1S-MH-MU-ZST-CL08-0981,1.1,27003,38637
11434,38635-41593,1S-MH-MU-ZST-CL08-0981,1S-MH-MU-ZST-CL08-1281,1.1,38635,41593
11434,41591-15567,1S-MH-MU-ZST-CL08-1281,1S-MH-MU-ZST-CL08-0533,1.1,41591,15567
11434,39225-16890,1S-MH-MU-ZST-CL08-0092,1S-MH-MU-ZST-CL08-0082,1.2,39225,16890
11434,9738-35507,1S-MH-MU-ZST-CL08-0092,1S-MH-MU-ZST-CL08-0980,1.3,9738,35507
11434,11028-35400,1S-MH-MU-ZST-CL08-0367,1S-MH-MU-ZST-CL08-1013,1.4,11028,35400
11434,35401-9071,1S-MH-MU-ZST-CL08-1013,1S-MH-MU-ZST-CL08-0354,1.4,35401,9071
11434,9073-2079,1S-MH-MU-ZST-CL08-0354,1S-MH-MU-ZST-CL08-0376,1.4,9073,2079
11434,2077-34079,1S-MH-MU-ZST-CL08-0376,1S-MH-MU-ZST-CL08-0878,1.4,2077,34079
11435,11435-CAP BANK,1S-MH-MU-ZST-RSTN-VILE,1S-MH-MU-ZST-RSTN-VILE,1,11435,CAP BANK
11473,11473-14866,1S-MH-MU-ZSC-RSTN-SEEP,1S-MH-MU-ZSC-CL01-2280,1,11473,14866
11473,11473-11456,1S-MH-MU-ZSC-RSTN-SEEP,1S-MH-MU-ZSC-CL01-2291,2,11473,11456
11473,11458-9913,1S-MH-MU-ZSC-CL01-2291,1S-MH-MU-ZSC-CL01-2714,2,11458,9913
11473,16603-25139,1S-MH-MU-ZSC-CL01-2714,1S-MH-MU-ZSC-CL01-2928,2,16603,25139
11473,11457-HTCONSUMER,1S-MH-MU-ZSC-CL01-2291,NAN,2.1,11457,HTCONSUMER
11492,11492-43514,1S-MH-MU-ZET-RSTN-VIKH,1S-MH-MU-ZET-CL06-9862,1,11492,43514
11758,11758-CAP BANK,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-RSTN-DAHI,1,11758,CAP BANK
11759,11759-5032,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-CL09-6121,1,11759,5032
11759,5034-19845,1S-MH-MU-ZNT-CL09-6121,1S-MH-MU-ZNT-CL09-6892,1,5034,19845
11759,19843-36296,1S-MH-MU-ZNT-CL09-6892,1S-MH-MU-ZNT-CL09-7589,1,19843,36296
11761,11761-16135,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-CL09-6739,1,11761,16135
11761,16137-11462,1S-MH-MU-ZNT-CL09-6739,1S-MH-MU-ZNT-CL10-6674,1,16137,11462
11761,11464-7429,1S-MH-MU-ZNT-CL10-6674,1S-MH-MU-ZNT-CL09-6050,1,11464,7429
11761,7430-11675,1S-MH-MU-ZNT-CL09-6050,1S-MH-MU-ZNT-CL09-6375,1,7430,11675
11762,11762-4521,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-CL09-6117,1,11762,4521
11762,4520-35956,1S-MH-MU-ZNT-CL09-6117,1S-MH-MU-ZNT-CL09-7307,1,4520,35956
11762,35957-18056,1S-MH-MU-ZNT-CL09-7307,1S-MH-MU-ZNT-CL09-6090,1,35957,18056
11762,18057-11714,1S-MH-MU-ZNT-CL09-6090,1S-MH-MU-ZNT-CL09-6495,1,18057,11714
11762,11716-5291,1S-MH-MU-ZNT-CL09-6495,1S-MH-MU-ZNT-CL09-6223,1,11716,5291
11762,5293-30042,1S-MH-MU-ZNT-CL09-6223,1S-MH-MU-ZNT-CL09-7064,1,5293,30042
11762,30044-10094,1S-MH-MU-ZNT-CL09-7064,1S-MH-MU-ZNT-CL09-6540,1,30044,10094
11762,18058-HTCONSUMER,1S-MH-MU-ZNT-CL09-6090,NAN,1.1,18058,HTCONSUMER
11762,9490-28163,1S-MH-MU-ZNT-CL09-6117,1S-MH-MU-ZNT-CL09-6207,1.2,9490,28163
11762,28164-9366,1S-MH-MU-ZNT-CL09-6207,1S-MH-MU-ZNT-CL09-6369,1.2,28164,9366
11762,28161-26350,1S-MH-MU-ZNT-CL09-6207,1S-MH-MU-ZNT-CL09-6936,1.2.1,28161,26350
11763,11763-9515,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-CL05-6134,1,11763,9515
11763,9513-10785,1S-MH-MU-ZNT-CL05-6134,1S-MH-MU-ZNT-CL05-6165,1,9513,10785
11763,10787-10775,1S-MH-MU-ZNT-CL05-6165,1S-MH-MU-ZNT-CL05-6166,1,10787,10775
11763,10615-40571,1S-MH-MU-ZNT-CL05-6166,1S-MH-MU-ZNT-CL05-7222,1,10615,40571
11764,11764-31725,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-CL09-7217,1,11764,31725
11764,31726-42597,1S-MH-MU-ZNT-CL09-7217,1S-MH-MU-ZNT-CL09-7999,1,31726,42597
11764,42598-42560,1S-MH-MU-ZNT-CL09-7999,1S-MH-MU-ZNT-CL09-7987,1,42598,42560
11764,42561-5565,1S-MH-MU-ZNT-CL09-7987,1S-MH-MU-ZNT-CL09-6523,1,42561,5565
11764,31259-31219,1S-MH-MU-ZNT-CL09-6523,1S-MH-MU-ZNT-CL09-6510,1,31259,31219
11764,31218-12199,1S-MH-MU-ZNT-CL09-6510,1S-MH-MU-ZNT-CL09-6295,1,31218,12199
11765,11765-STN XMER,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-RSTN-DAHI,1,11765,STN XMER
11767,11767-30785,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-CL09-7144,1,11767,30785
11767,30787-12260,1S-MH-MU-ZNT-CL09-7144,1S-MH-MU-ZNT-CL09-6629,1,30787,12260
11767,12262-39936,1S-MH-MU-ZNT-CL09-6629,1S-MH-MU-ZNT-CL09-7844,1,12262,39936
11767,39935-43259,1S-MH-MU-ZNT-CL09-7844,1S-MH-MU-ZNT-CL09-7992,1,39935,43259
11767,43260-7499,1S-MH-MU-ZNT-CL09-7992,1S-MH-MU-ZNT-CL09-6594,1,43260,7499
11767,7501-7447,1S-MH-MU-ZNT-CL09-6594,1S-MH-MU-ZNT-CL09-6593,1,7501,7447
11767,7446-26409,1S-MH-MU-ZNT-CL09-6593,1S-MH-MU-ZNT-CL09-6935,1,7446,26409
11767,26411-15743,1S-MH-MU-ZNT-CL09-6935,1S-MH-MU-ZNT-CL09-6553,1,26411,15743
11767,39935-7499,1S-MH-MU-ZNT-CL09-7844,1S-MH-MU-ZNT-CL09-6594,1.1,39935,7499
11767,7501-7447,1S-MH-MU-ZNT-CL09-6594,1S-MH-MU-ZNT-CL09-6593,1.1,7501,7447
11767,7446-26409,1S-MH-MU-ZNT-CL09-6593,1S-MH-MU-ZNT-CL09-6935,1.1,7446,26409
11767,26411-15743,1S-MH-MU-ZNT-CL09-6935,1S-MH-MU-ZNT-CL09-6553,1.1,26411,15743
11768,11768-6754,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-CL09-6292,1,11768,6754
11768,6753-13142,1S-MH-MU-ZNT-CL09-6292,1S-MH-MU-ZNT-CL10-6677,1,6753,13142
11768,13144-35766,1S-MH-MU-ZNT-CL10-6677,1S-MH-MU-ZNT-CL10-7585,1,13144,35766
11768,35764-39739,1S-MH-MU-ZNT-CL10-7585,1S-MH-MU-ZNT-CL09-6293,1,35764,39739
11768,39738-37399,1S-MH-MU-ZNT-CL09-6293,1S-MH-MU-ZNT-CL09-7499,1,39738,37399
11768,37397-16070,1S-MH-MU-ZNT-CL09-7499,1S-MH-MU-ZNT-CL09-6712,1,37397,16070
11768,16068-16984,1S-MH-MU-ZNT-CL09-6712,1S-MH-MU-ZNT-CL09-6631,1,16068,16984
11768,16983-9367,1S-MH-MU-ZNT-CL09-6631,1S-MH-MU-ZNT-CL09-6369,1,16983,9367
11768,16985-HTCONSUMER,1S-MH-MU-ZNT-CL09-6631,NAN,1.1,16985,HTCONSUMER
11770,11770-13850,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-CL09-6608,1,11770,13850
11770,11981-13200,1S-MH-MU-ZNT-CL09-6608,1S-MH-MU-ZNT-CL09-6416,1,11981,13200
11770,13202-29008,1S-MH-MU-ZNT-CL09-6416,1S-MH-MU-ZNT-CL09-7001,1,13202,29008
11770,29006-41058,1S-MH-MU-ZNT-CL09-7001,1S-MH-MU-ZNT-CL09-6699,1,29006,41058
11770,41059-10416,1S-MH-MU-ZNT-CL09-6699,1S-MH-MU-ZNT-CL09-6697,1,41059,10416
11770,10418-42760,1S-MH-MU-ZNT-CL09-6697,1S-MH-MU-ZNT-CL09-7507,1,10418,42760
11770,42761-37557,1S-MH-MU-ZNT-CL09-7507,1S-MH-MU-ZNT-CL09-6108,1,42761,37557
11770,17483-16057,1S-MH-MU-ZNT-CL09-6108,1S-MH-MU-ZNT-CL09-6149,1,17483,16057
11770,41060-15905,1S-MH-MU-ZNT-CL09-6699,1S-MH-MU-ZNT-CL09-6164,1.1,41060,15905
11770,15903-35387,1S-MH-MU-ZNT-CL09-6164,1S-MH-MU-ZNT-CL09-7119,1.1,15903,35387
11770,35385-10790,1S-MH-MU-ZNT-CL09-7119,1S-MH-MU-ZNT-CL09-6581,1.1,35385,10790
11771,11771-10410,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-CL09-6456,1,11771,10410
11771,10408-13851,1S-MH-MU-ZNT-CL09-6456,NAN,1,10408,13851
11771,13852-41018,NAN,1S-MH-MU-ZNT-CL09-7733,1,13852,41018
11771,41017-17496,1S-MH-MU-ZNT-CL09-7733,1S-MH-MU-ZNT-CL09-6698,1,41017,17496
11771,17497-41109,1S-MH-MU-ZNT-CL09-6698,1S-MH-MU-ZNT-CL09-7950,1,17497,41109
11771,41110-16055,1S-MH-MU-ZNT-CL09-7950,1S-MH-MU-ZNT-CL09-6149,1,41110,16055
11771,13853-10791,NAN,1S-MH-MU-ZNT-CL09-6581,1.1,13853,10791
11771,10409-35837,1S-MH-MU-ZNT-CL09-6456,1S-MH-MU-ZNT-CL09-6190,1.2,10409,35837
11771,10409-DT,1S-MH-MU-ZNT-CL09-6456,DT,1.3,10409,DT
11772,11772-36059,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-CL09-7554,1,11772,36059
11772,36061-6988,1S-MH-MU-ZNT-CL09-7554,1S-MH-MU-ZNT-CL09-6127,1,36061,6988
11773,11773-7288,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-CL09-6131,1,11773,7288
11773,7289-12603,1S-MH-MU-ZNT-CL09-6131,1S-MH-MU-ZNT-CL09-6591,1,7289,12603
11774,11774-CAP BANK,1S-MH-MU-ZNT-RSTN-DAHI,1S-MH-MU-ZNT-RSTN-DAHI,1,11774,CAP BANK
11827,11827-CAP BANK,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-RSTN-KALA,1,11827,CAP BANK
11828,11828-30025,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-0778,1,11828,30025
11828,30024-29118,1S-MH-MU-ZST-CL05-0778,1S-MH-MU-ZST-CL05-0736,1,30024,29118
11828,30026-HTCONSUMER,1S-MH-MU-ZST-CL05-0778,NAN,1.1,30026,HTCONSUMER
11910,11910-13610,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-CL10-4258,1,11910,13610
11910,13611-9079,1S-MH-MU-ZCT-CL10-4258,1S-MH-MU-ZCT-CL10-4572,1,13611,9079
11910,32699-17172,1S-MH-MU-ZCT-CL10-4572,1S-MH-MU-ZCT-CL10-4434,1,32699,17172
11910,17171-13014,1S-MH-MU-ZCT-CL10-4434,1S-MH-MU-ZCT-CL10-4254,1,17171,13014
11910,13013-16339,1S-MH-MU-ZCT-CL10-4254,1S-MH-MU-ZCT-CL10-4255,1,13013,16339
11910,9077-12425,1S-MH-MU-ZCT-CL10-4572,1S-MH-MU-ZCT-CL10-4591,1.1,9077,12425
11910,12423-7081,1S-MH-MU-ZCT-CL10-4591,1S-MH-MU-ZCT-CL10-4589,1.1,12423,7081
11910,13612-25617,1S-MH-MU-ZCT-CL10-4258,1S-MH-MU-ZCT-CL10-4257,1.2,13612,25617
11910,25619-25643,1S-MH-MU-ZCT-CL10-4257,1S-MH-MU-ZCT-CL09-4938,1.2,25619,25643
11910,25641-26260,1S-MH-MU-ZCT-CL09-4938,1S-MH-MU-ZCT-CL10-4959,1.2,25641,26260
11911,18811-CAP BANK,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-RSTN-POIS,1,18811,CAP BANK
11912,11912-18690,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-CL10-4785,1,11912,18690
11912,18688-28361,1S-MH-MU-ZCT-CL10-4785,1S-MH-MU-ZCT-CL10-5011,1,18688,28361
11912,18689-19829,1S-MH-MU-ZCT-CL10-4785,1S-MH-MU-ZCT-CL10-4897,1.1,18689,19829
11914,11914-17621,1S-MH-MU-ZSC-RSTN-CHAK,1S-MH-MU-ZSC-CL02-2137,1,11914,17621
11914,17622-25763,1S-MH-MU-ZSC-CL02-2137,1S-MH-MU-ZSC-CL02-2969,1,17622,25763
11914,25764-43019,1S-MH-MU-ZSC-CL02-2969,1S-MH-MU-ZSC-CL02-3589,1,25764,43019
11914,43020-35731,1S-MH-MU-ZSC-CL02-3589,1S-MH-MU-ZSC-CL02-3365,1,43020,35731
11914,35729-29912,1S-MH-MU-ZSC-CL02-3365,1S-MH-MU-ZSC-CL02-3110,1,35729,29912
11914,29911-30333,1S-MH-MU-ZSC-CL02-3110,1S-MH-MU-ZSC-CL02-3133,1,29911,30333
11914,30335-18958,1S-MH-MU-ZSC-CL02-3133,1S-MH-MU-ZSC-CL02-2881,1,30335,18958
11914,18956-36511,1S-MH-MU-ZSC-CL02-2881,1S-MH-MU-ZSC-CL02-3414,1,18956,36511
11914,36509-14260,1S-MH-MU-ZSC-CL02-3414,1S-MH-MU-ZSC-CL02-2770,1,36509,14260
11915,11915-2153,1S-MH-MU-ZSC-RSTN-CHAK,1S-MH-MU-ZSC-CL01-2562,1,11915,2153
11915,1090-13510,1S-MH-MU-ZSC-CL01-2562,1S-MH-MU-ZSC-CL02-2422,1,1090,13510
11919,11919-25041,1S-MH-MU-ZSC-RSTN-CHAK,1S-MH-MU-ZSC-CL04-2616,1,11919,25041
11919,25043-36003,1S-MH-MU-ZSC-CL04-2616,1S-MH-MU-ZSC-CL04-3374,1,25043,36003
11919,36004-25740,1S-MH-MU-ZSC-CL04-3374,1S-MH-MU-ZSC-CL04-2967,1,36004,25740
11919,25742-34227,1S-MH-MU-ZSC-CL04-2967,1S-MH-MU-ZSC-CL04-2698,1,25742,34227
11919,6090-15005,1S-MH-MU-ZSC-CL04-2698,1S-MH-MU-ZSC-CL01-2017,1,6090,15005
11919,4011-37685,1S-MH-MU-ZSC-CL04-2698,1S-MH-MU-ZSC-CL04-3393,1.1,4011,37685
11919,34226-HTCONSUMER,1S-MH-MU-ZSC-CL04-2698,NAN,1.2,34226,HTCONSUMER
11920,11920-34659,1S-MH-MU-ZSC-RSTN-CHAK,1S-MH-MU-ZSC-CL04-3281,1,11920,34659
11920,34661-10354,1S-MH-MU-ZSC-CL04-3281,1S-MH-MU-ZSC-CL04-2597,1,34661,10354
11921,11921-CAP BANK,1S-MH-MU-ZSC-RSTN-CHAK,1S-MH-MU-ZSC-RSTN-CHAK,1,11921,CAP BANK
11924,11924-29615,1S-MH-MU-ZSC-RSTN-CHAK,1S-MH-MU-ZSC-CL02-3092,1,11924,29615
11924,29616-9752,1S-MH-MU-ZSC-CL02-3092,1S-MH-MU-ZSC-CL02-2409,1,29616,9752
11924,9753-28001,1S-MH-MU-ZSC-CL02-2409,1S-MH-MU-ZSC-CL02-3020,1,9753,28001
11924,28003-13552,1S-MH-MU-ZSC-CL02-3020,1S-MH-MU-ZSC-CL01-2082,1,28003,13552
11924,13550-15658,1S-MH-MU-ZSC-CL01-2082,1S-MH-MU-ZSC-CL01-2223,1,13550,15658
12078,12078-HTCONSUMER,1S-MH-MU-ZCT-RSTN-MAHA,1S-MH-MU-ZCT-RSTN-MAHA,1,12078,HTCONSUMER
12079,12079-CAP BANK,1S-MH-MU-ZCT-RSTN-MAHA,1S-MH-MU-ZCT-RSTN-MAHA,1,12079,CAP BANK
12215,12215-32850,1S-MH-MU-ZNT-RSTN-BHAY,1S-MH-MU-ZNT-CL02-6353,1,12215,32850
12215,12215-36158,1S-MH-MU-ZNT-RSTN-BHAY,1S-MH-MU-ZNT-CL02-6792,2,12215,36158
12215,7571-11952,1S-MH-MU-ZNT-CL02-6792,1S-MH-MU-ZNT-CL02-6774,2,7571,11952
12215,11950-9074,1S-MH-MU-ZNT-CL02-6774,1S-MH-MU-ZNT-CL02-6036,2,11950,9074
12215,10122-17966,1S-MH-MU-ZNT-CL02-6036,1S-MH-MU-ZNT-CL02-6618,2,10122,17966
12215,17965-10594,1S-MH-MU-ZNT-CL02-6618,1S-MH-MU-ZNT-CL02-6722,2,17965,10594
12215,9075-11413,1S-MH-MU-ZNT-CL02-6036,1S-MH-MU-ZNT-CL02-6622,2.1,9075,11413
12215,11950-6233,1S-MH-MU-ZNT-CL02-6774,1S-MH-MU-ZNT-CL02-6036,2.2,11950,6233
12215,10122-17966,1S-MH-MU-ZNT-CL02-6036,1S-MH-MU-ZNT-CL02-6618,2.2,10122,17966
12215,17965-10594,1S-MH-MU-ZNT-CL02-6618,1S-MH-MU-ZNT-CL02-6722,2.2,17965,10594
12215,9075-11413,1S-MH-MU-ZNT-CL02-6036,1S-MH-MU-ZNT-CL02-6622,2.2.1,9075,11413
12215,11950-32193,1S-MH-MU-ZNT-CL02-6774,1S-MH-MU-ZNT-CL12-6221,2.3,11950,32193
12215,36159-10841,1S-MH-MU-ZNT-CL02-6792,1S-MH-MU-ZNT-CL02-6422,2.4,36159,10841
12215,10842-6232,1S-MH-MU-ZNT-CL02-6422,1S-MH-MU-ZNT-CL02-6399,2.4,10842,6232
12215,16141-6955,1S-MH-MU-ZNT-CL02-6399,1S-MH-MU-ZNT-CL02-6039,2.4,16141,6955
12216,12216-40993,1S-MH-MU-ZNT-RSTN-BHAY,1S-MH-MU-ZNT-CL02-7832,1,12216,40993
12216,40994-29778,1S-MH-MU-ZNT-CL02-7832,1S-MH-MU-ZNT-CL02-7040,1,40994,29778
12216,29779-38998,1S-MH-MU-ZNT-CL02-7040,1S-MH-MU-ZNT-CL02-7753,1,29779,38998
12216,38997-17339,1S-MH-MU-ZNT-CL02-7753,1S-MH-MU-ZNT-CL02-6308,1,38997,17339
12216,17340-17342,1S-MH-MU-ZNT-CL02-6308,1S-MH-MU-ZNT-CL02-6625,1,17340,17342
12216,17344-42102,1S-MH-MU-ZNT-CL02-6625,1S-MH-MU-ZNT-CL12-7681,1,17344,42102
12216,42103-11628,1S-MH-MU-ZNT-CL12-7681,1S-MH-MU-ZNT-CL02-6422,1,42103,11628
12216,29777-12386,1S-MH-MU-ZNT-CL02-7040,1S-MH-MU-ZNT-CL02-6793,1.1,29777,12386
12218,12218-11337,1S-MH-MU-ZNT-RSTN-BHAY,1S-MH-MU-ZNT-CL02-6595,1,12218,11337
12218,11338-39897,1S-MH-MU-ZNT-CL02-6595,1S-MH-MU-ZNT-CL02-6365,1,11338,39897
12218,35728-11829,1S-MH-MU-ZNT-CL02-6365,1S-MH-MU-ZNT-CL12-6116,1,35728,11829
12218,11831-17785,1S-MH-MU-ZNT-CL12-6116,1S-MH-MU-ZNT-CL12-6169,1,11831,17785
12218,37162-7096,1S-MH-MU-ZNT-CL02-6365,1S-MH-MU-ZNT-CL02-6363,1.1,37162,7096
12218,12218-35940,1S-MH-MU-ZNT-RSTN-BHAY,1S-MH-MU-ZNT-CL03-7606,2,12218,35940
12218,35939-12319,1S-MH-MU-ZNT-CL03-7606,1S-MH-MU-ZNT-CL03-6329,2,35939,12319
12218,12317-10487,1S-MH-MU-ZNT-CL03-6329,1S-MH-MU-ZNT-CL03-6058,2,12317,10487
12219,12219-6116,1S-MH-MU-ZNT-RSTN-BHAY,1S-MH-MU-ZNT-CL02-6660,1,12219,6116
12219,7901-11124,1S-MH-MU-ZNT-CL02-6660,1S-MH-MU-ZNT-CL02-6162,1,7901,11124
12219,6116-6237,1S-MH-MU-ZNT-CL02-6660,1S-MH-MU-ZNT-CL02-6364,1.1,6116,6237
12220,12220-19056,1S-MH-MU-ZNT-RSTN-BHAY,1S-MH-MU-ZNT-CL12-6839,1,12220,19056
12220,19057-34088,1S-MH-MU-ZNT-CL12-6839,1S-MH-MU-ZNT-CL12-6481,1,19057,34088
12220,34082-16235,1S-MH-MU-ZNT-CL12-6481,1S-MH-MU-ZNT-CL12-6356,1,34082,16235
12220,16234-9888,1S-MH-MU-ZNT-CL12-6356,1S-MH-MU-ZNT-CL12-6026,1,16234,9888
12220,9887-18576,1S-MH-MU-ZNT-CL12-6026,1S-MH-MU-ZNT-CL12-6494,1,9887,18576
12220,18578-25446,1S-MH-MU-ZNT-CL12-6494,1S-MH-MU-ZNT-CL11-6908,1,18578,25446
12220,25448-17725,1S-MH-MU-ZNT-CL11-6908,1S-MH-MU-ZNT-CL12-6101,1,25448,17725
12220,9889-17713,1S-MH-MU-ZNT-CL12-6026,1S-MH-MU-ZNT-CL12-6017,1.1,9889,17713
12220,34084-9722,1S-MH-MU-ZNT-CL12-6481,1S-MH-MU-ZNT-CL12-6746,1.2,34084,9722
12220,9720-15248,1S-MH-MU-ZNT-CL12-6746,1S-MH-MU-ZNT-CL12-6094,1.2,9720,15248
12220,15250-12493,1S-MH-MU-ZNT-CL12-6094,1S-MH-MU-ZNT-CL12-6093,1.2,15250,12493
12220,12220-6762,1S-MH-MU-ZNT-RSTN-BHAY,1S-MH-MU-ZNT-CL02-6053,2,12220,6762
12221,12221-18316,1S-MH-MU-ZNT-RSTN-BHAY,1S-MH-MU-ZNT-CL02-6775,1,12221,18316
12221,18318-32034,1S-MH-MU-ZNT-CL02-6775,1S-MH-MU-ZNT-CL02-7039,1,18318,32034
12221,32036-18314,1S-MH-MU-ZNT-CL02-7039,1S-MH-MU-ZNT-CL02-6702,1,32036,18314
12221,18315-34430,1S-MH-MU-ZNT-CL02-6702,1S-MH-MU-ZNT-CL02-7295,1,18315,34430
12221,34428-18329,1S-MH-MU-ZNT-CL02-7295,1S-MH-MU-ZNT-CL02-6619,1,34428,18329
12221,18327-30939,1S-MH-MU-ZNT-CL02-6619,1S-MH-MU-ZNT-CL02-6536,1,18327,30939
12221,30940-30911,1S-MH-MU-ZNT-CL02-6536,1S-MH-MU-ZNT-CL02-6622,1,30940,30911
12221,11412-10971,1S-MH-MU-ZNT-CL02-6622,1S-MH-MU-ZNT-CL02-6367,1,11412,10971
12221,18318-32034,1S-MH-MU-ZNT-CL02-6775,NAN,1.1,18318,32034
12221,18318-29674,1S-MH-MU-ZNT-CL02-6775,1S-MH-MU-ZNT-CL02-6040,1.2,18318,29674
12222,12222-CAP BANK,1S-MH-MU-ZNT-RSTN-BHAY,1S-MH-MU-ZNT-RSTN-BHAY,1,12222,CAP BANK
12224,12224-9836,1S-MH-MU-ZNT-RSTN-BHAY,1S-MH-MU-ZNT-CL02-6701,1,12224,9836
12224,9838-16173,1S-MH-MU-ZNT-CL02-6701,1S-MH-MU-ZNT-CL12-6681,1,9838,16173
12224,37873-11130,1S-MH-MU-ZNT-CL12-6681,1S-MH-MU-ZNT-CL02-6363,1,37873,11130
12224,6235-13418,1S-MH-MU-ZNT-CL02-6363,1S-MH-MU-ZNT-CL02-6522,1,6235,13418
12224,13416-10593,1S-MH-MU-ZNT-CL02-6522,1S-MH-MU-ZNT-CL02-6722,1,13416,10593
