SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS,DESTINATION_SS,DATECREATED,NO_OF_SEGMENT,SWNO,VOLTAGE,I_Month_01,I_Month_02,I_Month_03,I_Month_04,I_Month_05,I_Month_06,I_Month_07,I_Month_08,I_Month_09,I_Month_10,I_Month_11,I_Month_12,PEAK_Month_01,PEAK_Month_02,PEAK_Month_03,PEAK_Month_04,PEAK_Month_05,PEAK_Month_06,PEAK_Month_07,PEAK_Month_08,PEAK_Month_09,PEAK_Month_10,PEAK_Month_11,PEAK_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,OVR_Month_01,OVR_Month_02,OVR_Month_03,OVR_Month_04,OVR_Month_05,OVR_Month_06,OVR_Month_07,OVR_Month_08,OVR_Month_09,OVR_Month_10,OVR_Month_11,OVR_Month_12,Num_Faults,SWITCH_NO,FAULT_STATION_NAME,FAULT_STD_CABLE_SIZE,FAULT_CABLE_TYPE,FAULT_TIME_OUTAGE,FAULT_SOURCE_SS,FAULT_FROM_SWITCH,FAULT_DESTINATION_SS,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_TIME_DIFFERENCE_HOURS,FAULT_RELAY_FUSE_B,FAULT_RELAY_FUSE_N,FAULT_RELAY_FUSE_Y,FAULT_DIVISION,FAULT_RELAY_FUSE,FAULT_AFFECTED_STATION,FAULT_AFFECTED_SWITCH,REASON_CATEGORY,REASON_TEXT,IR_Measurement_MOhm,Tan_Delta,Partial_Discharge_Frequency,Partial_Discharge_Intensity
220AAR47,33317,7383.300,JT.NO.1 → JT.NO.2 → JT.NO.1 → JT.NO.29E → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.19 → JT.NO.19 → JT.NO.20 → JT.NO.1A → JT.NO.1 → JT.NO.2 → JT.NO.3 → JT.NO.20 → JT.NO.21 → JT.NO.21 → JT.NO.22 → JT.NO.22 → JT.NO.23 → JT.NO.23 → JT.NO.23A → JT.NO.23A → JT.NO.24 → JT.NO.24 → JT.NO.25 → JT.NO.25 → JT.NO.26 → JT.NO.26 → JT.NO.27 → JT.NO.27 → JT.NO.28A → JT.NO.28A → JT.NO.28B → JT.NO.28B → JT.NO.28C → JT.NO.28C → JT.NO.30A → JT.NO.28D → JT.NO.1A → JT.NO.28F → JT.NO.28G → JT.NO.28G → JT.NO.28H → JT.NO.28H → JT.NO.28I → JT.NO.28I → JT.NO.28J → JT.NO.28J → JT.NO.28K → JT.NO.28K → JT.NO.28L → JT.NO.28L → JT.NO.28M → JT.NO.28M → JT.NO.28N → JT.NO.28N → SWNO_33317 → JT.NO.29E → JT.NO.28F → JT.NO.29E → JT.NO.29E → JT.NO.3 → JT.NO.3A → JT.NO.30 → JT.NO.28D → JT.NO.30A → JT.NO.30 → JT.NO.3A → JT.NO.4 → JT.NO.4 → JT.NO.5A → JT.NO.5 → JT.NO.6A → JT.NO.5A → JT.NO.5 → JT.NO.6 → JT.NO.7 → JT.NO.6A → JT.NO.6 → JT.NO.7 → JT.NO.7C → JT.NO.70 → JT.NO.7D → JT.NO.7D → JT.NO.8 → JT.NO.8 → JT.NO.9B → JT.NO.9 → JT.NO.10 → JT.NO.9A → JT.NO.9 → JT.NO.9B → JT.NO.9A → SWNO_220AAR47 → JT.NO.1A,XLPE,3.0,Y,AL,,AL,2000.0,2023,,220 kV AAREY EHV STATION,SHRADDHANAND ROAD REC-STN,2011-06-20 00:00:00+00:00,56,33317,33KV,55.776,83.646,110.430,108.168,,,,,,,60.666,62.665,133.720,217.300,209.880,226.770,,,,,,,136.950,168.010,2.000,0.000,3.000,1.000,,,,,,,0.000,2.000,28.000,70.000,0.000,2.000,,,,,,,2.000,32.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220AAR48,33112,2719.800,JT.NO.01 → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.08A → JT.NO.08A → JT.NO.08B → JT.NO.08B → JT.NO.09 → JT.NO.09 → JT.NO.10 → JT.NO.10 → JT.NO.11 → JT.NO.11T → JT.NO.12 → JT.NO.12 → JT.NO.17 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → SWNO_33112 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.13 → SWNO_220AAR48 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PCS,AL,2000.0,2023,,220 kV AAREY EHV STATION,M.I.D.C. REC-STN,2011-06-20 00:00:00+00:00,21,33112,33KV,85.804,104.253,101.922,132.832,135.022,124.263,116.760,116.760,102.941,118.580,107.302,94.576,249.620,211.440,197.740,262.707,243.163,259.936,116.760,116.760,190.350,289.470,222.210,204.220,6.000,6.000,6.000,6.000,3.000,3.000,0.000,0.000,1.000,3.000,4.000,4.000,58.000,2.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,8.000,18.000,2.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220AAR52,33222,288.401,220kv AAREY REC-STN TO MAROL REC-STN GANTRY14-A,XLPE,3.0,Y,AL,HT33KV6908561OEW,AL,2000.0,2023,,220 kV AAREY EHV STATION,MAROL REC-STN,2012-03-29 00:00:00+00:00,2,33222,33KV,86.214,97.886,115.650,122.417,116.860,113.615,110.624,110.624,102.442,107.462,94.794,87.213,1173.079,285.743,315.440,1576.489,654.626,181.749,110.624,110.624,213.100,154.960,281.460,269.720,6.000,5.000,5.000,3.000,1.000,2.000,0.000,0.000,0.000,2.000,2.000,4.000,122.000,69.000,26.000,6.000,12.000,0.000,0.000,0.000,38.000,0.000,80.000,80.000,1,33222,MAROL REC-STN,630+400,XLPE,2022-06-11 16:52:00+00:00,MAROL REC-STN,33224,220KV SAKI REC-STN,220SAK26,33KV,0.03333333333333333,,,,ANDHERI,3.0,,,,,,,,
220AAR52,33223,469.401,220kv AAREY REC-STN TO MAROL REC-STN GANTRY14-A → JT.NO.0A → JT.NO.1 → JT.NO.0B → JT.NO.0A → JT.NO.0C → JT.NO.0B → JT.NO.0D → JT.NO.0D → JT.NO.0C → JT.NO.1 → SWNO_33222,XLPE,3.0,Y,AL,HT33KV6908561OEW,AL,2000.0,2023,,220 kV AAREY EHV STATION,MAROL,2018-12-01 00:00:00+00:00,7,33223,33KV,86.178,93.005,100.385,117.941,115.720,114.303,108.690,108.690,99.617,107.972,92.864,85.598,1175.013,200.250,283.120,1580.494,755.582,497.599,108.690,108.690,192.940,227.050,239.620,227.190,6.000,4.000,5.000,3.000,1.000,2.000,0.000,0.000,0.000,2.000,2.000,1.000,114.000,2.000,28.000,4.000,4.000,2.000,0.000,0.000,0.000,2.000,2.000,4.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220AAR54,33003,1042.300,JT.NO.01 → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.04A → JT.NO.04A → JT.NO.04B → JT.NO.04B → JT.NO.05 → JT.NO.05 → SWNO_33003 → SWNO_220AAR54 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561OEW,AL,2000.0,2023,,220 kV AAREY EHV STATION,SEEPZ REC-STN,2006-09-28 00:00:00+00:00,8,33003,33KV,98.072,106.387,113.073,119.592,122.671,124.844,74.000,74.000,121.272,119.200,100.639,90.024,226.000,280.000,494.000,254.000,250.000,256.000,74.000,74.000,254.000,270.000,238.000,286.000,10.000,8.000,10.000,8.000,5.000,4.000,0.000,0.000,2.000,3.000,5.000,5.000,442.000,422.000,862.000,141.000,32.000,51.000,0.000,0.000,44.000,462.000,715.000,804.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220AAR58,33353,8600.000,SWNO_220AAR58 → SWNO_33353,XLPE,3.0,Y,AL,,AL,2000.0,6062,,220 kV AAREY EHV STATION,KOHINOOR RECEIVING STATION,2023-01-10 00:00:00+00:00,1,33353,33KV,,,66.345,,,,,,,,,,,,78.390,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
220AAR59,33131,7173.000,JT.NO.01 → JT.NO.01A → JT.NO.01B → JT.NO.01C → JT.NO.01D → JT.NO.01E → JT.NO.01F → JT.NO.01G → JT.NO.01H → JT.NO.01J → JT.NO.01K → JT.NO.01M → JT.NO.01N → JT.NO.01P → JT.NO.01R → JT.NO.01S → JT.NO.02 → JT.NO.02A → JT.NO.02B → JT.NO.02C → JT.NO.02D → JT.NO.02E → JT.NO.02F → JT.NO.02G → JT.NO.02H → JT.NO.02J → JT.NO.02K → JT.NO.02L → JT.NO.02M → JT.NO.02N → JT.NO.02P → JT.NO.02R → JT.NO.03 → JT.NO.03A → JT.NO.03B → JT.NO.03C → JT.NO.03D → JT.NO.03E → JT.NO.03F → JT.NO.03G → JT.NO.03H → JT.NO.03J → JT.NO.03K → JT.NO.03M → JT.NO.03N → SWNO_33131,XLPE,3.0,Y,AL,,AL,2000.0,2023,,220 kV AAREY EHV STATION,RUNWAL REC-STN,2022-03-30 00:00:00+00:00,46,33131,33KV,97.293,100.849,111.676,124.409,139.304,137.618,152.654,152.654,112.800,121.764,106.943,101.127,246.818,187.300,264.763,230.000,216.665,222.700,152.654,152.654,179.090,189.630,175.000,167.360,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,126.000,0.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220AAR63,33178,5613.200,JT.NO.1 → JT.NO.2 → JT.NO.1 → JT.NO.30 → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.15A → JT.NO.15A → JT.NO.15B → JT.NO.15B → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.18A → JT.NO.18A → JT.NO.19 → JT.NO.19 → JT.NO.20 → JT.NO.1A → JT.NO.1 → JT.NO.2 → JT.NO.3 → JT.NO.20 → JT.NO.21 → JT.NO.21 → JT.NO.22 → JT.NO.22 → JT.NO.23 → JT.NO.23 → JT.NO.24 → JT.NO.24 → JT.NO.25 → JT.NO.25 → JT.NO.26 → JT.NO.26 → JT.NO.27 → JT.NO.27 → JT.NO.28 → JT.NO.28 → JT.NO.29 → JT.NO.29 → JT.NO.1A → JT.NO.3 → JT.NO.4 → JT.NO.30 → JT.NO.31 → JT.NO.31 → JT.NO.32 → JT.NO.32 → JT.NO.33 → JT.NO.33 → JT.NO.34 → JT.NO.34 → JT.NO.35 → JT.NO.35 → JT.NO.36 → JT.NO.36 → JT.NO.37 → JT.NO.37 → SWNO_33178 → JT.NO.4 → JT.NO.5 → JT.NO.5 → JT.NO.6 → JT.NO.6 → JT.NO.7 → JT.NO.7 → JT.NO.8 → JT.NO.8 → JT.NO.9 → JT.NO.9 → JT.NO.10 → SWNO_220AAR63 → JT.NO.1,XLPE,3.0,Y,AL,,AL,2000.0,2023,,220 kV AAREY EHV STATION,SAMBHAJI NAGAR REC-STN,2013-10-19 00:00:00+00:00,43,33178,33KV,76.135,89.122,99.320,115.089,117.532,119.718,126.245,126.245,76.661,89.759,82.191,74.976,191.320,342.644,219.720,186.530,1207.696,219.858,126.245,126.245,113.010,130.990,123.690,180.490,1.000,4.000,1.000,4.000,0.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,92.000,2.000,28.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,54.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220AAR64,33212,6322.700,JT.NO.01 → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.09 → JT.NO.09 → JT.NO.10 → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.19 → JT.NO.19 → JT.NO.20 → JT.NO.20 → JT.NO.21 → JT.NO.21 → JT.NO.22 → JT.NO.22 → JT.NO.23 → JT.NO.23 → JT.NO.24 → JT.NO.24 → JT.NO.25 → JT.NO.25 → JT.NO.26 → JT.NO.26 → JT.NO.27 → JT.NO.27 → JT.NO.27A → JT.NO.27A → JT.NO.27B → JT.NO.27B → JT.NO.27C → JT.NO.27C → JT.NO.27D → JT.NO.27D → JT.NO.27E → JT.NO.27E → JT.NO.27F → JT.NO.27F → JT.NO.27G → JT.NO.27G → JT.NO.27H → JT.NO.27H → JT.NO.27J → JT.NO.27J → SWNO_33212 → SWNO_220AAR64 → JT.NO.01,XLPE,3.0,Y,AL,HT11KV6908561QGK,AL,2000.0,2023,,220 kV AAREY EHV STATION,GOKULDHAM REC-STN,2018-06-28 00:00:00+00:00,37,33212,33KV,67.961,73.680,78.882,97.931,108.624,105.990,114.686,114.686,69.391,82.704,74.755,62.709,143.812,153.470,145.190,181.145,196.735,184.681,114.686,114.686,141.510,164.460,118.280,120.170,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,32.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220AAR65,33151,6593.800,JT.NO.01 → JT.NO.01 → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.07A → JT.NO.07 → JT.NO.08 → JT.NO.07A → JT.NO.07B → JT.NO.07B → JT.NO.07 → JT.NO.08 → JT.NO.08A → JT.NO.08A → JT.NO.09 → JT.NO.09 → JT.NO.10 → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.17A → JT.NO.17A → JT.NO.18A → JT.NO.18 → JT.NO.19 → JT.NO.18A → JT.NO.18 → JT.NO.19 → JT.NO.20 → JT.NO.20 → JT.NO.20A → JT.NO.20A → JT.NO.21 → JT.NO.21 → JT.NO.22 → JT.NO.22 → JT.NO.23 → JT.NO.23 → JT.NO.24 → JT.NO.24 → JT.NO.25 → JT.NO.25 → JT.NO.26 → JT.NO.26 → JT.NO.27 → JT.NO.27 → SWNO_33151 → JT.NO.27A → JT.NO.27 → JT.NO.28 → JT.NO.27A → JT.NO.29 → JT.NO.28 → JT.NO.29A → JT.NO.29 → JT.NO.29B → JT.NO.29A → JT.NO.29C → JT.NO.29B → JT.NO.31 → JT.NO.30 → JT.NO.31A → JT.NO.31 → JT.NO.32 → JT.NO.31A → JT.NO.33 → JT.NO.29C → JT.NO.33 → JT.NO.32 → JT.NO.34 → JT.NO.33 → JT.NO.34A → JT.NO.34 → JT.NO.35 → JT.NO.34A → JT.NO.36 → JT.NO.35 → JT.NO.36A → JT.NO.36 → JT.NO.37 → JT.NO.36A → JT.NO.38 → JT.NO.37 → JT.NO.38A → JT.NO.38 → JT.NO.38B → JT.NO.38A → JT.NO.38C → JT.NO.38B → JT.NO.39 → JT.NO.38C → JT.NO.40 → JT.NO.39 → JT.NO.41 → JT.NO.40 → JT.NO.42 → JT.NO.41 → JT.NO.43 → JT.NO.42 → JT.NO.44 → JT.NO.43,XLPE,3.0,Y,AL,<Null>,AL,2000.0,2023,,220 kV AAREY EHV STATION,HCC REC-STN,2013-02-07 00:00:00+00:00,61,33151,33KV,88.498,93.694,103.425,115.204,116.462,114.351,102.817,102.817,106.050,109.970,93.088,89.984,224.517,259.100,188.731,212.170,185.457,194.545,102.817,102.817,185.060,177.500,164.520,169.990,9.000,9.000,9.000,6.000,5.000,3.000,0.000,0.000,3.000,4.000,3.000,4.000,40.000,64.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220AAR67,33184,4858.500,JT.NO.1 → JT.NO.2 → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.19 → JT.NO.19 → JT.NO.20 → JT.NO.2 → JT.NO.3 → JT.NO.20 → JT.NO.21 → JT.NO.21 → JT.NO.22 → JT.NO.22 → JT.NO.23 → JT.NO.23 → JT.NO.23A → JT.NO.23A → JT.NO.24 → JT.NO.24 → JT.NO.25A → JT.NO.25 → JT.NO.26 → JT.NO.26 → JT.NO.27 → JT.NO.27 → JT.NO.28 → JT.NO.28 → JT.NO.29 → JT.NO.29 → JT.NO.30 → JT.NO.3 → JT.NO.3A → JT.NO.30 → SWNO_33184 → JT.NO.3A → JT.NO.4 → JT.NO.4 → JT.NO.5A → JT.NO.5 → JT.NO.6A → JT.NO.5A → JT.NO.5 → JT.NO.6 → JT.NO.6B → JT.NO.6A → JT.NO.6 → JT.NO.6A → JT.NO.7 → JT.NO.6B → JT.NO.6C → JT.NO.7 → JT.NO.7C → JT.NO.7C → JT.NO.7D → JT.NO.7D → JT.NO.8 → JT.NO.8 → JT.NO.9A → JT.NO.9 → JT.NO.10 → JT.NO.9A → JT.NO.9B → JT.NO.9B → JT.NO.9 → SWNO_220AAR67 → JT.NO.1,XLPE,3.0,Y,AL,,AL,2000.0,2023,,220 kV AAREY EHV STATION,HINDUSTAN UNILEVER REC-STN,2013-10-15 00:00:00+00:00,42,33184,33KV,75.988,76.416,100.474,101.330,,,,,91.688,96.400,74.761,75.118,147.520,157.570,134.700,101.330,,,,,279.090,188.560,166.880,213.440,4.000,4.000,0.000,0.000,,,,,2.000,4.000,4.000,5.000,0.000,10.000,0.000,0.000,,,,,80.000,0.000,165.000,170.000,1,33184,HINDUSTAN UNILEVER REC-STN,400,XLPE,2024-03-23 12:21:00+00:00,220 KV AAREY EHV STATION,220AAR67,HINDUSTAN UNILEVER REC-STN,33184,33KV,1.2677777777777777,,,,ANDHERI,3.0,,,,,,,,
220AAR71,33140,6828.900,JT.NO.01 → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.28 → JT.NO.29 → JT.NO.29 → JT.NO.29A → JT.NO.29 → JT.NO.30 → JT.NO.29A → JT.NO.29B → JT.NO.29B → JT.NO.29C → JT.NO.30 → JT.NO.31 → JT.NO.31 → JT.NO.32 → JT.NO.32 → JT.NO.33 → JT.NO.33 → JT.NO.34 → JT.NO.34 → JT.NO.35 → JT.NO.35 → JT.NO.36 → JT.NO.36 → SWNO_33140 → SWNO_220AAR71 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561QGJ,AL,2000.0,2023,,220 kV AAREY EHV STATION,RAHEJA I.T. PARK REC-STN,2023-08-11 00:00:00+00:00,43,33140,33KV,113.714,120.415,132.530,146.165,154.238,145.473,141.284,141.284,136.644,145.660,125.644,113.301,263.870,281.490,195.400,207.500,218.619,209.382,141.284,141.284,243.880,193.590,210.300,182.030,7.000,7.000,4.000,5.000,0.000,0.000,0.000,0.000,1.000,3.000,4.000,6.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220AAR72,33086,1016.600,JT.NO.1 → JT.NO.2 → JT.NO.2 → JT.NO.8 → JT.NO.3 → JT.NO.4 → JT.NO.4 → JT.NO.5 → JT.NO.5 → JT.NO.6 → JT.NO.6 → SWNO_33086 → JT.NO.7 → JT.NO.3 → JT.NO.8 → JT.NO.7 → SWNO_220AAR72 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561OEW,AL,2000.0,2023,,220 kV AAREY EHV STATION,SEEPZ REC-STN,2009-11-20 00:00:00+00:00,9,33086,33KV,76.273,87.089,90.964,106.847,111.357,106.340,58.000,58.000,106.909,112.808,92.339,85.897,192.000,260.000,256.000,236.000,230.000,232.000,58.000,58.000,224.000,258.000,216.000,236.000,11.000,8.000,10.000,8.000,5.000,4.000,0.000,0.000,1.000,3.000,3.000,5.000,1340.000,830.000,1476.000,463.000,82.000,346.000,0.000,0.000,36.000,274.000,634.000,660.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220AAR74,33037,5744.300,JT.NO.01 → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.03B → JT.NO.03B → JT.NO.04B → JT.NO.04B → JT.NO.05 → JT.NO.05 → JT.NO.05A → JT.NO.05A → JT.NO.05B → JT.NO.05B → JT.NO.05C → JT.NO.05C → JT.NO.06 → JT.NO.06 → JT.NO.6B → JT.NO.06A → JT.NO.07B → JT.NO.06B → JT.NO.6C → JT.NO.06C → JT.NO.6A → JT.NO.07B → JT.NO.08 → JT.NO.08 → JT.NO.09 → JT.NO.09 → JT.NO.10 → JT.NO.09 → JT.NO.9A → JT.NO.09A → JT.NO.09B → JT.NO.09B → JT.NO.10 → JT.NO.10 → JT.NO.11 → JT.NO.10 → JT.NO.22 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.12 → JT.NO.13A → JT.NO.13 → JT.NO.14 → JT.NO.13A → JT.NO.13 → JT.NO.14 → JT.NO.14A → JT.NO.14 → JT.NO.15 → JT.NO.14A → JT.NO.15 → JT.NO.15 → JT.NO.15A → JT.NO.15 → JT.NO.16 → JT.NO.15A → JT.NO.16 → JT.NO.16 → JT.NO.16A → JT.NO.16 → JT.NO.17 → JT.NO.16A → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.19 → JT.NO.19 → JT.NO.20 → JT.NO.19 → SWNO_33037 → JT.NO.20 → JT.NO.21 → JT.NO.21 → SWNO_33037 → JT.NO.22 → JT.NO.23 → JT.NO.23 → JT.NO.11 → SWNO_220AAR74 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908546399,AL,2000.0,2024,POTHEAD,220 kV AAREY EHV STATION,MEGHAWADI REC-STN,2019-06-01 00:00:00+00:00,49,33037,33KV,122.283,130.458,154.500,176.629,191.433,187.699,199.754,199.754,160.050,171.712,142.045,125.525,250.670,242.233,271.840,490.750,253.564,281.704,199.754,199.754,229.220,221.000,187.970,214.690,2.000,4.000,3.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,2.000,2.000,8.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,33037,MEGHAWADI REC-STN,400,XLPE,2021-04-06 10:24:00+00:00 | 2020-10-17 01:34:00+00:00,220KV AAREY REC-STN,220AAR74,MEGHAWADI REC-STN,33037,33KV,0.06666666666666667 | 0.03333333333333333,,,,ANDHERI,18.0 | 3.0,,,,,,,,
220AAR76,33319,8303.300,JT.NO.1 → JT.NO.2 → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.19 → JT.NO.19 → JT.NO.20 → JT.NO.2 → JT.NO.3 → JT.NO.20 → JT.NO.21 → JT.NO.21 → JT.NO.22 → JT.NO.22 → JT.NO.23 → JT.NO.23 → JT.NO.24 → JT.NO.24 → JT.NO.25 → JT.NO.25 → JT.NO.36 → JT.NO.3 → JT.NO.3A → JT.NO.30 → JT.NO.30A → JT.NO.30A → JT.NO.30B → JT.NO.30B → JT.NO.30C → JT.NO.30C → JT.NO.30D → JT.NO.30D → JT.NO.30E → JT.NO.30E → JT.NO.30F → JT.NO.30F → JT.NO.30G → JT.NO.30G → JT.NO.30H → JT.NO.30H → JT.NO.30I → JT.NO.30I → JT.NO.30J → JT.NO.30J → JT.NO.30K → JT.NO.30K → JT.NO.30L → JT.NO.30L → JT.NO.30M → JT.NO.30M → JT.NO.30N → JT.NO.30N → SWNO_33319 → JT.NO.31 → JT.NO.32 → JT.NO.32 → JT.NO.31 → JT.NO.33 → JT.NO.32 → JT.NO.34 → JT.NO.33 → JT.NO.35 → JT.NO.34 → JT.NO.36 → JT.NO.35 → JT.NO.3A → JT.NO.4 → JT.NO.4 → JT.NO.5 → JT.NO.5 → JT.NO.6 → JT.NO.6 → JT.NO.7 → JT.NO.7 → JT.NO.8 → JT.NO.8 → JT.NO.9B → JT.NO.9 → JT.NO.10 → JT.NO.9A → JT.NO.9 → JT.NO.9B → JT.NO.9A → SWNO_220AAR76 → JT.NO.1,XLPE,3.0,Y,AL,,AL,2000.0,2023,,220 kV AAREY EHV STATION,SHRADDHANAND ROAD REC-STN,2011-06-20 00:00:00+00:00,52,33319,33KV,24.780,24.780,63.035,114.645,,,,,,,24.780,24.780,24.780,24.780,151.910,204.950,,,,,,,24.780,24.780,0.000,0.000,1.000,1.000,,,,,,,0.000,0.000,0.000,0.000,192.000,0.000,,,,,,,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
