SWNO,Month_01,Month_02,Month_03,Month_04,Month_05,Month_06,Month_07,Month_08,Month_09,Month_10,Month_11,Month_12
3138,78.168,74.845,90.803,95.325,101.690,101.544,108.709,108.709,95.288,99.781,87.345,82.144
3139,169.654,185.268,129.827,151.987,157.414,156.037,120.166,120.166,,,,
31438,34.916,37.040,37.438,49.224,51.282,37.460,24.720,24.720,38.213,36.836,31.570,27.146
31439,17.015,22.149,24.739,21.779,30.281,19.823,18.501,18.501,15.975,17.326,14.469,17.261
31440,176.998,182.722,214.763,239.559,252.055,208.727,226.928,226.928,206.605,226.617,193.580,169.696
31441,13.040,13.797,17.078,18.964,20.075,19.391,20.146,20.146,17.031,19.069,16.795,14.817
31442,0.164,0.195,0.142,0.057,0.016,0.018,0.000,0.000,0.000,0.000,0.000,0.032
31443,114.828,110.533,136.745,155.056,160.418,135.861,162.305,162.305,137.118,154.416,131.911,112.398
31444,0.195,0.319,0.497,0.769,0.987,1.154,0.966,0.966,,,,
31447,111.454,124.910,143.361,138.779,140.452,131.965,118.850,118.850,139.401,154.426,131.595,124.758
31448,47.634,49.401,52.741,59.615,63.690,58.644,53.944,53.944,54.331,58.567,52.910,48.969
31449,351.680,373.106,423.326,465.543,507.332,508.656,496.070,496.070,419.457,461.553,394.089,358.797
31450,33.064,33.268,33.696,34.349,33.442,30.049,21.780,21.780,32.260,33.591,31.572,30.359
31451,29.369,29.315,33.782,37.863,37.754,38.378,37.636,37.636,35.940,37.520,32.765,29.912
31452,62.054,65.827,78.591,91.839,97.924,92.071,86.392,86.392,75.376,85.175,70.448,60.495
31453,75.711,80.065,92.388,112.004,144.576,161.613,179.497,179.497,93.975,104.821,86.884,75.958
31869,56.875,61.003,65.300,66.282,93.201,82.755,68.983,68.983,62.770,75.452,66.644,57.014
31870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31886,116.659,126.325,139.352,167.905,163.171,165.227,165.776,165.776,149.887,136.936,124.959,111.625
31887,18.492,11.806,21.786,27.413,38.686,31.764,27.681,27.681,28.883,25.152,23.453,20.835
31888,136.412,138.971,157.747,196.231,202.671,201.225,197.382,197.382,180.426,159.858,151.857,133.239
31889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31891,42.737,41.970,44.982,5.738,0.023,0.457,1.552,1.552,27.769,37.837,55.882,73.732
31892,2.061,2.045,2.329,2.814,3.726,4.470,4.337,4.337,,,,
31982,0.000,0.000,0.000,0.000,4.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31983,160.015,171.388,197.700,194.381,223.619,210.107,230.484,230.484,177.011,201.551,179.653,172.624
31984,69.340,73.333,78.631,88.556,99.732,100.859,108.496,108.496,80.005,89.550,77.404,67.121
31985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31987,36.660,39.004,53.148,53.742,45.091,25.470,25.631,25.631,28.989,32.870,41.581,45.829
31988,59.115,65.081,74.989,82.993,86.415,83.855,95.980,95.980,62.170,83.077,71.906,64.082
32155,112.997,120.632,142.467,122.707,163.346,164.568,167.807,167.807,174.204,190.903,161.782,135.752
32156,1.152,1.119,1.298,0.186,0.000,0.000,0.000,0.000,0.000,0.000,0.713,2.196
32157,37.248,42.333,42.336,46.819,46.934,41.011,22.576,22.576,39.424,42.264,38.612,36.693
32158,4.240,4.073,4.327,0.618,0.088,0.017,0.000,0.000,0.000,0.000,0.500,6.676
32159,20.398,20.296,22.245,8.439,7.930,11.323,12.291,12.291,23.003,24.901,30.525,35.651
32160,48.459,50.772,55.673,34.336,32.803,36.254,38.260,38.260,50.203,53.455,60.555,68.344
32164,0.132,0.127,0.642,0.230,0.259,0.733,0.060,0.060,0.000,0.000,0.000,0.000
32165,146.322,148.663,152.873,149.854,151.686,149.020,148.944,148.944,152.741,158.391,157.300,153.721
32166,0.031,0.017,0.101,0.231,0.246,0.186,0.000,0.000,0.000,0.000,0.000,0.000
32167,0.002,0.201,0.484,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028
32168,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32169,0.000,0.182,0.242,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32525,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.671,0.000
32526,46.644,45.315,42.979,44.837,45.976,47.168,64.261,64.261,51.099,52.279,49.462,47.011
32527,103.997,110.532,115.217,128.573,143.747,128.888,92.800,92.800,120.335,123.427,107.088,103.159
32528,263.141,268.183,271.871,311.028,336.878,322.960,321.270,321.270,296.940,300.723,269.034,247.122
32529,33.213,33.414,32.295,37.818,39.401,38.720,41.218,41.218,35.797,33.919,31.699,28.546
32530,35.890,35.845,37.035,44.926,51.321,49.740,54.962,54.962,43.672,44.824,36.840,32.619
32531,54.319,55.522,55.248,61.775,64.820,62.841,69.134,69.134,59.863,60.112,51.135,50.727
32556,139.003,146.327,170.889,187.698,205.548,205.586,211.375,211.375,179.929,190.504,165.533,122.065
32557,121.657,125.916,141.652,129.761,145.558,137.569,155.500,155.500,144.521,162.810,154.862,164.004
32558,62.898,61.715,72.218,50.466,54.439,65.344,77.703,77.703,71.529,77.753,103.637,111.996
32559,12.604,12.609,11.838,2.281,1.314,5.742,6.565,6.565,12.379,12.479,15.684,20.275
32560,349.347,392.774,452.500,453.617,496.771,473.579,535.357,535.357,452.694,499.952,452.765,412.506
32561,36.738,38.166,44.892,98.170,103.402,73.951,79.511,79.511,71.528,84.185,42.806,23.876
32562,5.766,43.631,46.552,0.691,0.000,0.000,0.000,0.000,1.006,1.424,5.375,9.527
32855,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32856,81.512,84.518,98.002,107.287,113.028,112.488,120.000,120.000,102.581,109.593,91.559,80.444
32857,17.935,20.763,33.684,27.299,27.347,27.819,29.000,29.000,27.026,25.825,23.445,17.099
32858,65.847,85.708,84.781,85.405,92.912,95.730,93.000,93.000,78.904,87.307,73.510,65.223
32859,161.528,186.449,213.168,214.361,233.172,236.884,240.625,240.625,204.225,218.426,184.100,158.929
32860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32863,93.833,133.109,123.114,130.910,148.573,138.935,119.000,119.000,129.912,124.972,105.154,94.407
32864,0.036,0.000,0.000,0.000,7.679,3.306,0.000,0.000,0.000,0.000,0.000,0.000
32865,35.850,40.584,44.031,46.935,49.097,48.697,48.000,48.000,48.069,50.489,42.632,37.521
32866,371.362,362.574,376.895,273.477,281.300,224.033,215.625,215.625,534.380,534.380,534.380,534.380
32867,0.018,0.028,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.593
32868,39.227,33.816,32.879,67.596,66.616,35.491,32.000,32.000,17.683,13.952,10.429,9.686
32869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32870,11.121,11.960,14.116,16.556,18.226,12.469,13.000,13.000,,,,
32872,106.420,125.511,151.074,123.590,0.000,0.000,0.000,0.000,,,,
33074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
34133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34135,110.977,120.894,139.950,175.363,187.625,164.482,162.994,162.994,155.379,160.679,124.460,104.410
34136,69.654,72.261,82.868,91.435,99.165,95.116,105.808,105.808,88.238,93.996,80.919,71.886
34137,201.245,213.575,239.393,286.464,307.196,280.816,283.862,283.862,259.814,271.458,219.583,186.518
34138,2.856,2.521,2.133,0.284,0.000,0.000,0.000,0.000,1.259,0.783,3.516,5.301
34139,16.760,17.683,18.163,20.925,22.616,22.495,14.787,14.787,,,,
34142,67.333,80.065,89.043,99.070,85.636,82.545,78.787,78.787,65.327,72.780,65.974,56.659
34143,48.320,60.685,53.591,41.588,38.257,39.968,38.904,38.904,73.740,83.411,72.470,59.369
34144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34145,40.512,43.135,48.065,50.628,59.318,57.327,61.388,61.388,47.690,55.331,48.189,41.940
34146,221.058,259.152,289.833,342.316,341.109,351.655,362.304,362.304,228.917,268.454,250.319,227.095
34147,64.423,63.499,66.563,87.391,90.298,104.576,126.699,126.699,32.497,45.916,55.269,59.710
34148,17.264,19.604,19.529,23.844,25.968,24.368,9.256,9.256,,,,
34158,0.033,0.194,0.000,0.175,0.000,0.000,0.000,0.000,,,,
34159,2.430,2.384,2.211,2.064,1.978,2.052,2.085,2.085,,,,
34160,7.934,12.352,14.342,16.513,16.972,18.144,21.047,21.047,,,,
34161,1.936,3.064,3.542,3.927,4.025,24.462,5.041,5.041,,,,
34162,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
34163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
34164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
34168,0.002,0.004,0.004,0.004,0.004,0.004,0.004,0.004,,,,
34169,0.057,0.050,0.025,0.027,0.008,0.030,0.020,0.020,,,,
34170,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,,,,
34171,0.000,0.151,0.000,0.000,0.000,19.185,0.483,0.483,,,,
34172,0.130,0.170,0.305,0.097,0.101,0.102,0.137,0.137,,,,
34173,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,,,,
34174,0.012,0.001,0.008,0.006,0.026,0.018,0.000,0.000,,,,
34296,0.000,0.000,5.246,12.328,145.488,144.927,159.434,159.434,0.000,10.915,0.000,0.000
34297,60.486,67.226,73.800,120.563,90.951,106.597,108.041,108.041,55.658,63.595,51.345,48.383
34298,126.994,134.760,146.920,172.826,156.063,142.385,149.165,149.165,151.801,169.227,144.387,127.578
34299,56.526,52.669,54.533,67.871,71.224,67.227,73.619,73.619,52.311,60.538,55.803,49.574
34300,302.992,304.059,341.656,411.935,500.904,502.945,535.173,535.173,397.204,366.092,306.873,273.760
34301,31.164,31.743,37.391,35.669,38.819,28.803,27.292,27.292,47.336,56.573,49.219,42.894
34302,13.581,13.764,15.202,17.833,15.127,13.660,15.085,15.085,,,,
34305,43.558,53.395,60.943,67.398,68.556,69.399,63.644,63.644,58.811,74.564,58.624,51.318
34306,65.153,67.508,74.757,84.800,90.542,87.246,78.006,78.006,77.836,83.417,73.905,67.402
34307,31.422,32.390,38.251,38.065,71.241,7.835,0.000,0.000,38.887,45.644,45.481,43.500
34308,77.500,81.455,93.846,105.047,134.756,132.838,132.440,132.440,96.958,109.714,96.480,88.701
34309,317.304,359.138,420.388,467.442,531.063,465.234,435.737,435.737,411.808,488.203,422.926,355.028
34310,59.113,60.861,99.051,68.933,71.532,72.046,73.324,73.324,73.374,83.542,73.805,56.605
34311,65.152,69.050,87.925,103.380,97.162,97.711,90.309,90.309,85.666,99.425,83.281,55.439
34366,0.000,9.436,0.000,0.000,2.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34367,1.375,1.366,1.366,1.356,1.405,1.393,1.399,1.399,1.380,1.380,1.380,1.380
34368,1.442,1.444,1.446,1.463,1.478,1.470,1.471,1.471,1.430,1.428,1.429,1.428
34369,94.337,94.177,108.410,123.995,122.772,122.482,125.604,125.604,106.236,119.336,103.694,84.298
34370,142.084,142.557,164.597,185.090,196.447,200.768,205.734,205.734,172.331,191.305,169.436,140.663
34371,48.969,48.807,58.559,50.732,74.406,66.295,67.744,67.744,62.039,68.339,66.581,62.953
34372,13.958,13.739,15.014,17.392,18.235,17.711,18.575,18.575,,,,
34375,102.596,109.363,111.307,147.050,150.868,136.395,139.634,139.634,128.327,145.305,113.389,110.501
34376,57.157,59.772,65.629,75.311,79.222,73.815,91.653,91.653,62.428,66.441,58.167,50.823
34377,51.353,55.146,61.912,100.093,65.791,66.192,69.358,69.358,69.242,66.476,59.655,55.632
34378,77.465,80.061,93.602,70.621,107.134,115.512,128.446,128.446,104.005,115.056,110.914,92.098
34379,283.946,296.261,327.815,383.873,431.200,387.425,430.510,430.510,357.827,387.819,336.643,303.195
34380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
34517,83.102,82.644,115.749,160.638,170.774,145.252,121.472,121.472,174.278,144.338,82.130,66.233
34518,103.767,111.095,130.010,167.744,151.362,122.601,117.552,117.552,118.144,131.360,105.624,86.489
34519,305.655,318.871,410.179,508.999,550.067,495.746,523.943,523.943,473.118,470.732,370.639,307.343
34520,50.719,55.617,81.396,114.977,132.717,118.342,122.356,122.356,92.069,96.663,57.463,47.772
34521,15.564,15.213,19.024,2.537,0.000,0.000,0.000,0.000,0.000,0.375,36.271,28.076
34522,81.874,86.117,94.043,116.623,112.161,115.531,137.161,137.161,95.890,109.353,96.546,85.989
34523,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34546,73.612,80.110,86.368,81.314,81.586,73.314,50.453,50.453,62.449,82.486,92.174,66.243
34547,97.580,110.816,123.625,138.101,143.627,134.130,127.679,127.679,153.756,135.020,115.457,100.177
34548,131.699,144.031,149.587,136.788,144.170,152.747,135.409,135.409,118.869,124.397,106.133,97.100
34549,40.078,42.734,58.895,67.696,62.649,61.114,63.920,63.920,74.108,74.374,65.237,56.508
34550,353.536,389.687,394.589,421.100,430.952,423.103,376.122,376.122,396.554,409.121,369.940,304.628
34551,1.502,1.502,1.503,1.502,1.502,1.502,1.501,1.501,1.503,1.504,1.503,1.503
34552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34555,36.029,42.742,40.252,44.877,53.678,45.843,25.331,25.331,37.861,38.954,33.889,34.224
34556,103.677,109.654,119.251,136.671,136.216,138.101,147.271,147.271,96.167,141.945,123.435,113.359
34557,106.761,112.408,131.281,136.842,139.967,145.778,151.233,151.233,113.317,142.087,124.191,109.761
34558,12.336,15.472,28.573,15.576,22.837,16.938,7.732,7.732,13.907,14.666,13.535,12.037
34559,329.844,350.201,411.524,400.511,414.694,411.280,412.599,412.599,282.561,453.891,393.659,364.937
34560,71.568,71.305,80.326,67.652,70.778,71.651,74.678,74.678,96.837,116.100,96.966,85.670
34561,3.127,4.378,5.271,6.331,7.837,8.058,8.619,8.619,,,,
34663,55.988,58.932,62.405,53.747,56.853,74.217,123.720,123.720,53.476,57.529,68.273,53.404
34664,8.992,9.245,9.962,12.164,12.899,11.925,14.569,14.569,,,,
34665,29.820,43.070,43.112,50.331,53.054,56.409,68.011,68.011,48.041,53.994,42.905,11.929
34666,29.434,35.536,37.756,44.738,45.758,46.498,57.240,57.240,38.133,42.990,37.316,14.575
34667,173.514,176.159,187.964,200.073,214.227,224.760,315.718,315.718,180.587,202.976,191.742,199.203
34668,34.861,33.437,35.957,41.801,44.575,41.791,49.577,49.577,36.832,42.754,38.056,31.812
34669,0.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34671,3.044,3.063,3.331,2.452,12.886,2.543,3.403,3.403,2.644,2.722,2.751,3.721
34672,32.343,33.683,36.880,38.969,46.725,48.095,62.336,62.336,39.668,47.362,42.249,36.244
34673,12.191,13.556,13.589,14.723,15.633,14.874,14.519,14.519,13.992,15.334,14.105,13.097
34674,65.867,82.790,88.296,108.656,110.546,108.481,121.945,121.945,97.582,114.089,97.516,21.685
34675,40.825,42.940,46.388,50.181,58.201,57.208,56.828,56.828,52.873,59.293,51.652,45.441
34676,10.915,11.246,12.821,16.446,18.308,16.627,15.794,15.794,,,,
34677,156.950,197.643,206.049,247.281,258.946,252.905,292.880,292.880,225.524,263.313,229.089,57.692
34678,20.342,21.180,18.575,22.459,15.610,11.373,23.956,23.956,20.685,27.915,25.091,21.513
34723,53.336,60.206,64.178,92.638,59.116,65.787,66.902,66.902,62.309,38.017,65.724,52.999
34724,44.024,41.732,46.013,42.032,41.175,101.636,174.449,174.449,51.506,11.003,0.000,89.153
34725,12.077,19.673,21.969,23.577,25.919,24.985,27.478,27.478,18.070,11.234,19.857,19.316
34726,34.130,37.816,46.661,38.317,51.737,48.789,51.784,51.784,45.455,48.661,42.040,36.868
34727,280.970,360.498,410.283,453.316,476.675,481.743,600.392,600.392,419.903,407.388,429.010,362.477
34728,102.888,121.465,122.003,131.007,141.053,139.653,137.920,137.920,113.328,139.000,121.405,102.687
34729,37.776,78.666,87.081,119.077,145.896,115.382,127.000,127.000,137.144,153.610,148.110,77.886
34732,71.287,73.334,90.638,87.206,121.873,132.570,128.042,128.042,99.746,113.492,93.908,78.753
34733,69.459,74.941,86.485,121.507,101.427,93.613,114.412,114.412,70.492,81.175,68.695,58.229
34734,44.550,48.149,56.138,52.451,71.925,68.683,73.408,73.408,52.932,35.189,54.484,44.096
34735,64.465,69.650,66.809,121.229,129.119,7.568,0.000,0.000,6.790,0.803,0.000,0.000
34736,350.066,381.623,425.879,545.257,534.793,413.237,556.640,556.640,323.341,272.973,317.239,271.400
34737,35.453,46.264,49.262,85.371,17.291,0.000,0.000,0.000,21.140,12.463,20.926,18.077
34738,69.571,70.395,79.863,77.840,97.078,122.944,194.283,194.283,87.772,54.668,88.006,74.142
35027,66.028,75.468,98.041,116.676,137.766,104.077,117.861,117.861,92.862,49.998,75.584,70.432
35028,73.037,93.657,94.601,111.465,126.118,110.248,127.694,127.694,94.627,115.309,118.106,75.961
35029,44.521,46.357,54.495,66.265,74.806,69.932,70.249,70.249,58.821,67.227,55.975,47.487
35030,74.959,97.814,124.965,140.675,155.175,147.735,152.118,152.118,114.317,128.218,110.773,92.746
35031,286.405,343.111,406.326,463.539,548.721,533.470,544.730,544.730,418.681,425.241,412.506,345.517
35032,22.149,21.833,26.582,21.781,50.327,47.223,59.254,59.254,42.732,46.619,35.718,30.597
35033,6.425,8.715,10.207,13.131,13.657,13.263,19.856,19.856,,,,
35036,93.577,76.141,104.368,146.779,118.614,108.104,106.338,106.338,84.089,92.522,78.455,72.470
35037,82.345,89.130,64.059,89.695,113.974,106.506,81.134,81.134,61.274,71.120,58.761,50.312
35038,65.824,69.567,84.619,94.358,97.187,95.351,112.880,112.880,86.079,136.189,94.043,73.186
35039,104.689,118.208,142.133,161.850,98.623,115.557,184.292,184.292,139.199,156.426,139.270,123.753
35040,354.411,353.067,400.827,503.360,446.824,429.497,502.981,502.981,378.387,466.078,372.034,295.658
35041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35042,12.837,13.765,15.959,20.045,22.535,20.772,22.885,22.885,,,,
35156,4.351,1.284,0.237,0.004,0.000,3.049,0.000,0.000,13.399,0.295,0.000,1.367
35157,16.860,17.219,17.177,6.879,6.397,7.004,6.674,6.674,15.202,15.849,18.470,24.356
35158,65.756,81.296,103.205,116.661,116.617,103.916,94.793,94.793,107.459,94.976,97.056,77.046
35159,41.213,53.897,91.149,106.310,116.732,109.667,121.449,121.449,96.662,109.200,94.710,47.326
35160,151.709,180.735,249.363,286.392,310.944,290.894,289.874,289.874,264.269,265.921,241.475,165.874
35162,47.659,49.657,58.466,67.673,79.441,76.619,70.824,70.824,60.854,69.568,55.078,50.782
35163,1.064,1.081,1.115,1.203,1.229,1.594,2.015,2.015,,,,
35365,16.479,15.457,16.222,2.030,0.000,0.000,0.000,0.000,33.490,33.490,33.490,33.490
35366,36.200,41.055,42.647,60.926,69.286,66.963,30.415,30.415,22.850,24.473,18.928,18.543
35367,109.977,109.713,122.122,139.281,151.571,148.326,152.083,152.083,126.603,142.090,135.003,140.066
35368,139.710,148.913,282.135,462.347,487.021,496.605,489.325,489.325,356.572,388.216,352.155,288.116
35369,82.276,49.582,65.571,131.293,132.560,122.711,142.897,142.897,101.194,115.155,103.219,84.013
35370,20.939,20.672,22.514,10.458,24.124,45.668,17.236,17.236,35.974,38.972,34.208,29.852
35372,80.498,87.175,59.448,130.257,132.320,135.145,147.462,147.462,87.008,83.281,77.185,69.417
35374,2.003,1.856,1.855,2.051,1.839,1.847,1.867,1.867,2.957,1.946,1.848,1.973
35375,85.756,85.734,104.937,124.388,130.703,128.446,132.447,132.447,109.956,116.885,97.377,83.098
35376,335.947,356.270,368.637,256.900,275.885,273.200,278.447,278.447,223.958,245.068,208.234,214.906
35377,24.690,34.673,32.832,35.180,39.057,39.024,42.494,42.494,32.237,35.944,31.030,24.672
35378,59.445,60.190,73.539,97.353,106.876,106.298,104.247,104.247,85.958,94.305,83.528,75.592
35413,70.703,74.337,81.526,91.523,105.631,94.676,102.226,102.226,86.067,92.922,81.496,74.595
35414,37.980,65.718,70.740,65.062,2134.039,79.042,78.633,78.633,69.828,74.408,74.472,66.300
35415,53.651,62.557,73.861,80.891,88.884,97.649,122.041,122.041,75.179,75.173,76.805,47.653
35416,82.228,80.061,90.007,98.960,117.539,105.301,111.901,111.901,91.101,100.279,87.732,99.237
35417,70.089,64.209,82.945,96.343,99.380,86.687,94.795,94.795,89.971,102.920,87.707,75.805
35418,19.841,22.244,23.479,24.021,3213.193,34.836,26.786,26.786,24.300,28.376,24.329,21.919
35420,327.103,361.331,418.889,453.690,500.031,493.414,537.088,537.088,416.776,452.607,416.259,370.666
35554,61.487,61.271,76.216,100.838,90.606,93.328,97.251,97.251,76.327,85.122,72.258,61.678
35555,22.221,24.014,27.951,42.903,49.585,36.448,20.959,20.959,24.095,25.433,21.690,20.930
35556,34.470,36.173,36.868,49.022,50.807,46.623,18.234,18.234,38.645,38.958,32.545,29.940
35557,25.796,27.586,30.244,34.776,36.836,31.589,19.730,19.730,28.745,30.595,26.840,25.237
35558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35559,213.573,226.553,260.474,326.427,333.465,316.657,232.764,232.764,251.375,270.562,212.075,212.019
35560,75.474,85.487,98.905,107.037,109.614,111.214,76.855,76.855,90.929,99.584,68.328,80.896
35563,0.000,0.005,0.006,0.002,0.140,0.126,0.000,0.000,,,,
35564,85.680,89.846,93.875,112.970,118.445,110.655,96.156,96.156,96.550,104.675,93.229,84.834
35565,60.829,53.992,58.752,57.636,67.084,67.292,54.636,54.636,60.750,69.419,65.652,60.415
35566,7.113,8.001,7.193,8.797,9.573,8.991,10.022,10.022,8.670,7.887,7.682,7.003
35567,11.514,12.859,16.215,18.367,21.861,17.117,18.245,18.245,14.760,16.380,13.883,12.041
35568,228.424,244.555,269.538,288.393,319.142,310.226,291.328,291.328,263.141,291.815,261.924,228.993
35569,70.246,82.753,99.466,99.390,110.765,109.335,113.755,113.755,89.335,100.822,86.505,73.983
35571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35593,42.261,46.573,46.630,56.429,60.647,56.047,34.000,34.000,45.820,49.864,42.189,35.842
35594,74.186,77.452,81.058,93.072,97.537,98.448,91.000,91.000,88.926,86.531,50.679,68.277
35595,223.210,229.698,223.524,290.804,308.473,301.780,236.000,236.000,276.223,282.605,221.847,207.199
35596,19.710,19.776,19.125,20.590,22.282,23.290,21.000,21.000,27.684,28.025,23.826,23.263
35597,110.816,110.188,113.343,129.917,139.172,139.028,96.000,96.000,121.627,126.479,110.741,96.079
35598,0.215,0.000,0.000,0.000,0.000,0.739,0.000,0.000,0.000,0.000,0.057,0.000
35795,30.581,31.515,43.150,26.887,64.123,68.299,72.731,72.731,29.155,33.865,45.655,40.211
35796,32.779,33.894,36.585,30.116,17.790,23.841,25.718,25.718,53.920,56.395,50.567,46.558
35797,105.818,98.531,110.752,136.604,154.068,156.285,180.408,180.408,140.502,155.565,137.133,117.545
35798,23.556,25.658,28.612,13.050,13.134,16.682,18.203,18.203,29.824,31.102,32.094,42.709
35800,114.806,119.486,134.510,145.575,156.658,149.835,131.135,131.135,136.209,137.593,146.472,138.957
35801,53.541,44.710,44.412,86.356,88.520,93.874,92.711,92.711,0.000,0.024,1.240,0.000
35802,130.638,130.052,122.343,152.059,164.574,164.671,159.825,159.825,139.415,144.291,133.747,130.426
35860,60.583,64.905,72.657,81.435,75.184,77.297,83.250,83.250,73.353,81.633,67.915,62.687
35869,54.256,53.345,56.852,67.106,78.015,69.633,65.048,65.048,67.741,81.947,51.532,57.925
35870,103.259,101.267,117.311,125.845,125.892,127.430,120.705,120.705,117.126,120.810,104.192,95.598
35871,278.998,314.302,361.432,391.285,405.818,396.500,380.899,380.899,369.064,408.852,357.297,325.527
35872,55.618,55.660,64.141,58.548,61.158,60.982,58.764,58.764,59.745,68.438,80.044,64.252
35873,51.993,58.284,59.135,62.704,65.876,66.697,49.995,49.995,59.881,63.923,55.331,53.767
35874,35.569,78.196,102.521,108.301,116.341,112.246,117.529,117.529,102.456,116.604,104.220,90.028
35875,5.433,0.000,0.000,62.781,5.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35878,148.363,149.078,148.569,154.123,153.177,154.364,155.923,155.923,154.448,155.512,151.692,147.120
35880,355.213,349.091,364.217,416.094,449.002,484.698,494.975,494.975,388.087,415.128,365.493,333.006
35881,69.998,71.540,76.079,83.204,86.127,106.204,110.416,110.416,85.025,88.029,72.756,65.860
35882,23.528,26.043,28.142,35.939,40.601,40.166,37.979,37.979,18.534,19.109,13.305,17.568
35883,38.872,32.969,36.853,43.803,41.750,38.707,40.880,40.880,39.469,52.972,38.975,33.621
35884,5.060,5.582,5.274,6.821,6.782,6.340,6.560,6.560,10.486,9.856,11.359,5.512
35885,78.676,74.105,80.393,97.404,123.492,141.141,143.355,143.355,93.189,102.300,89.409,75.154
3601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
3603,0.000,0.000,0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3604,149.975,154.889,165.272,135.905,119.550,133.230,123.807,123.807,158.030,165.042,180.180,146.546
3605,20.099,20.825,23.386,24.692,26.605,22.086,24.004,24.004,19.299,20.071,16.974,18.127
3606,0.005,0.012,0.030,0.010,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.003
3607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3608,80.176,81.952,93.166,98.505,46.114,64.895,51.882,51.882,84.312,88.991,111.912,116.098
3609,66.553,67.047,67.627,35.089,50.308,49.891,48.299,48.299,63.509,67.833,68.613,78.628
3612,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3613,115.058,98.397,118.140,114.416,123.528,127.919,149.628,149.628,111.862,112.710,75.514,129.700
3614,54.450,59.325,72.051,66.639,65.128,69.000,85.992,85.992,66.345,65.225,32.708,39.092
3615,37.390,39.053,44.846,48.828,53.760,53.757,62.915,62.915,46.648,48.654,44.431,33.889
3616,0.000,0.000,0.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3617,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
