FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,FROM_SWITCH,TO_SWITCH,LATEST_DT_DATE,DT_LOAD,LOCATION
9090,9090-CAP BANK,1S-MH-MU-ZSC-RSTN-SEEP,1S-MH-MU-ZSC-RSTN-SEEP,1,9090,CAP BANK,2012-05-30,145.4938775510204,1S-MH-MU-ZSC-RSTN-SEEP
9092,7798-HTCONSUMER,1S-MH-MU-ZSC-CL01-2231,NAN,1.2,7798,HTCONSUMER,2018-04-09,309.7547780678851,NAN
11473,11457-HTCONSUMER,1S-MH-MU-ZSC-CL01-2291,NAN,2.1,11457,HTCONSUMER,2018-04-09,309.7547780678851,NAN
12526,18154-HTCONSUMER,1S-MH-MU-ZSC-CL01-2232,NAN,1.1,18154,HTCONSUMER,2018-04-09,309.7547780678851,NAN
13093,9283-HTCONSUMER,1S-MH-MU-ZSC-CL01-2313,NAN,1.1,9283,HTCONSUMER,2018-04-09,309.7547780678851,NAN
13137,9558-HTCONSUMER,1S-MH-MU-ZSC-CL01-2787,NAN,4,9558,HTCONSUMER,2018-04-09,309.7547780678851,NAN
16080,35154-HTCONSUMER,1S-MH-MU-ZSC-CL01-2674,NAN,1.1,35154,HTCONSUMER,2018-04-09,309.7547780678851,NAN
25155,29259-HTCONSUMER,1S-MH-MU-ZSC-CL01-3078,NAN,1.1,29259,HTCONSUMER,2018-04-09,309.7547780678851,NAN
25156,10575-HTCONSUMER,1S-MH-MU-ZSC-CL01-2715,NAN,1.2,10575,HTCONSUMER,2018-04-09,309.7547780678851,NAN
25157,30311-HTCONSUMER,1S-MH-MU-ZSC-CL01-3130,NAN,2,30311,HTCONSUMER,2018-04-09,309.7547780678851,NAN
25158,41872-HTCONSUMER,1S-MH-MU-ZSC-CL01-2671,NAN,1.2,41872,HTCONSUMER,2018-04-09,309.7547780678851,NAN
25159,25159-CAP BANK,1S-MH-MU-ZSC-RSTN-SEEP,1S-MH-MU-ZSC-RSTN-SEEP,1,25159,CAP BANK,2012-05-30,145.4938775510204,1S-MH-MU-ZSC-RSTN-SEEP
35033,35033-STN XMER,1S-MH-MU-ZNT-RSTN-SHAN,1S-MH-MU-ZNT-RSTN-SHAN,1,35033,STN XMER,,,1S-MH-MU-ZNT-RSTN-SHAN
35034,35034-CAP BANK,1S-MH-MU-ZNT-RSTN-SHAN,1S-MH-MU-ZNT-RSTN-SHAN,1,35034,CAP BANK,,,1S-MH-MU-ZNT-RSTN-SHAN
35042,35042-STN XMER,1S-MH-MU-ZNT-RSTN-SHAN,1S-MH-MU-ZNT-RSTN-SHAN,1,35042,STN XMER,,,1S-MH-MU-ZNT-RSTN-SHAN
35043,35043-CAP BANK,1S-MH-MU-ZNT-RSTN-SHAN,1S-MH-MU-ZNT-RSTN-SHAN,1,35043,CAP BANK,,,1S-MH-MU-ZNT-RSTN-SHAN
34664,34664-STN XMER,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-RSTN-SHIM,1,34664,STN XMER,,,1S-MH-MU-ZNT-RSTN-SHIM
34668,35265-HTCONSUMER,1S-MH-MU-ZNT-CL07-7443,NAN,2.1,35265,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34670,34670-CAP BANK,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-RSTN-SHIM,1,34670,CAP BANK,,,1S-MH-MU-ZNT-RSTN-SHIM
34675,35333-HTCONSUMER,1S-MH-MU-ZNT-CL01-6089,NAN,5.1,35333,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34675,2943-HTCONSUMER,1S-MH-MU-ZNT-CL01-6089,NAN,5.2,2943,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34676,34676-STN XMER,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-RSTN-SHIM,1,34676,STN XMER,,,1S-MH-MU-ZNT-RSTN-SHIM
34679,34679-CAP BANK,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-RSTN-SHIM,1,34679,CAP BANK,,,1S-MH-MU-ZNT-RSTN-SHIM
41510,30561-HTCONSUMER,1S-MH-MU-ZST-CL03-0786,NAN,1.1,30561,HTCONSUMER,2018-04-09,309.7547780678851,NAN
25887,30821-HTCONSUMER,1S-MH-MU-ZET-CL08-9203,NAN,3.1,30821,HTCONSUMER,2018-04-09,309.7547780678851,NAN
25891,19700-HTCONSUMER,1S-MH-MU-ZET-CL08-8982,NAN,2.2,19700,HTCONSUMER,2018-04-09,309.7547780678851,NAN
25892,43086-DT,1S-MH-MU-ZET-CL12-9874,NAN,1.1,43086,DT,2018-04-09,309.7547780678851,NAN
25893,25893-CAP BANK,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-RSTN-SHIV,1,25893,CAP BANK,2023-12-11,54.032444444444444,1S-MH-MU-ZET-RSTN-SHIV
26763,26763-CAP BANK,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-RSTN-SHIV,1,26763,CAP BANK,2023-12-11,54.032444444444444,1S-MH-MU-ZET-RSTN-SHIV
26766,31386-HTCONSUMER,1S-MH-MU-ZET-CL12-9232,NAN,1.1,31386,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26773,26773-CAP BANK,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-RSTN-SHIV,1,26773,CAP BANK,2023-12-11,54.032444444444444,1S-MH-MU-ZET-RSTN-SHIV
25020,25020-CAP BANK,1S-MH-MU-ZET-RSTN-SIDH,1S-MH-MU-ZET-RSTN-SIDH,1,25020,CAP BANK,2025-02-07,425.59319371727753,1S-MH-MU-ZET-RSTN-SIDH
25023,41420-DT,1S-MH-MU-ZET-CL10-9773,NAN,9,41420,DT,2018-04-09,309.7547780678851,NAN
25024,25024-STN XMER,1S-MH-MU-ZET-RSTN-SIDH,1S-MH-MU-ZET-RSTN-SIDH,1,25024,STN XMER,2025-02-07,425.59319371727753,1S-MH-MU-ZET-RSTN-SIDH
28266,28266-CAP BANK,1S-MH-MU-ZST-RSTN-SARA,1S-MH-MU-ZST-RSTN-SARA,1,28266,CAP BANK,2012-03-29,448.9238095238095,1S-MH-MU-ZST-RSTN-SARA
28267,42262-HTCONSUMER,1S-MH-MU-ZST-CL03-1363,NAN,2.2.1,42262,HTCONSUMER,2018-04-09,309.7547780678851,NAN
28276,28642-NAN,1S-MH-MU-ZST-CL03-0716,NAN,6.1,28642,NAN,2018-04-09,309.7547780678851,NAN
28277,28277-CAP BANK,1S-MH-MU-ZST-RSTN-SARA,1S-MH-MU-ZST-RSTN-SARA,1,28277,CAP BANK,2012-03-29,448.9238095238095,1S-MH-MU-ZST-RSTN-SARA
35800,17665-HTCONSUMER,1S-MH-MU-ZST-CL03-0261,NAN,3.2.1,17665,HTCONSUMER,2018-04-09,309.7547780678851,NAN
35802,37543-HTCONSUMER,1S-MH-MU-ZST-CL03-1204,NAN,6.1,37543,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34546,31792-HTCONSUMER,1S-MH-MU-ZST-CL07-0823,NAN,6,31792,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34549,29689-HTCONSUMER,1S-MH-MU-ZET-CL02-9148,NAN,1.1,29689,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34553,34553-CAP BANK,1S-MH-MU-ZET-RSTN-SWAN,1S-MH-MU-ZET-RSTN-SWAN,1,34553,CAP BANK,2024-09-03,48.188456375838925,1S-MH-MU-ZET-RSTN-SWAN
34555,37410-HTCONSUMER,1S-MH-MU-ZET-CL02-9636,NAN,2,37410,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34556,42854-HTCONSUMER,1S-MH-MU-ZET-CL02-8010,NAN,2,42854,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34558,35142-HTCONSUMER,1S-MH-MU-ZST-CL05-0971,NAN,1.1,35142,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34561,34561-STN XMER,1S-MH-MU-ZET-RSTN-SWAN,1S-MH-MU-ZET-RSTN-SWAN,1,34561,STN XMER,2024-09-03,48.188456375838925,1S-MH-MU-ZET-RSTN-SWAN
34562,34562-CAP BANK,1S-MH-MU-ZET-RSTN-SWAN,1S-MH-MU-ZET-RSTN-SWAN,1,34562,CAP BANK,2024-09-03,48.188456375838925,1S-MH-MU-ZET-RSTN-SWAN
38738,15419-HTCONSUMER,1S-MH-MU-ZSC-CL05-2640,NAN,2.1,15419,HTCONSUMER,2018-04-09,309.7547780678851,NAN
38740,12059-Z,1S-MH-MU-ZSC-CL09-2537,1S-MH-MU-ZSC-CL09-2613,3.3,12059,Z,2025-04-04,229.6565445026178,1S-MH-MU-ZSC-CL09-2613
38740,43007-HTCONSUMER,1S-MH-MU-ZSC-CL09-3651,NAN,1.1,43007,HTCONSUMER,2018-04-09,309.7547780678851,NAN
38744,34350-HTCONSUMER,1S-MH-MU-ZSC-CL05-3261,NAN,7.1,34350,HTCONSUMER,2018-04-09,309.7547780678851,NAN
38754,42253-HTCONSUMER,1S-MH-MU-ZSC-CL08-3631,NAN,7.1,42253,HTCONSUMER,2018-04-09,309.7547780678851,NAN
10559,10559-STN XMER,1S-MH-MU-ZET-RSTN-TAGO,1S-MH-MU-ZET-RSTN-TAGO,1,10559,STN XMER,2025-02-07,137.3616494845361,1S-MH-MU-ZET-RSTN-TAGO
10560,42346-HTCONSUMER,1S-MH-MU-ZET-CL07-9801,NAN,5.1,42346,HTCONSUMER,2018-04-09,309.7547780678851,NAN
10560,42349-HTCONSUMER,1S-MH-MU-ZET-CL07-9801,NAN,5.2,42349,HTCONSUMER,2018-04-09,309.7547780678851,NAN
10564,10564-CAP BANK,1S-MH-MU-ZET-RSTN-TAGO,1S-MH-MU-ZET-RSTN-TAGO,1,10564,CAP BANK,2025-02-07,137.3616494845361,1S-MH-MU-ZET-RSTN-TAGO
10572,10572-CAP BANK,1S-MH-MU-ZET-RSTN-TAGO,1S-MH-MU-ZET-RSTN-TAGO,1,10572,CAP BANK,2025-02-07,137.3616494845361,1S-MH-MU-ZET-RSTN-TAGO
26420,26420-CAP BANK,1S-MH-MU-ZET-RSTN-TAGO,1S-MH-MU-ZET-RSTN-TAGO,1,26420,CAP BANK,2025-02-07,137.3616494845361,1S-MH-MU-ZET-RSTN-TAGO
10563,41477-DT,1S-MH-MU-ZET-CL07-9746,NAN,5.1,41477,DT,2018-04-09,309.7547780678851,NAN
10563,41364-DT,1S-MH-MU-ZET-CL07-9725,NAN,4.1,41364,DT,2018-04-09,309.7547780678851,NAN
26416,12432-DT,1S-MH-MU-ZET-CL05-8830,DT,3.1,12432,DT,,,DT
26416,5185-HTCONSUMER,1S-MH-MU-ZET-CL05-8073,NAN,1.1,5185,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30876,14468-HTCONSUMER,1S-MH-MU-ZCT-CL10-4753,NAN,2.1,14468,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30876,14470-HTCONSUMER,1S-MH-MU-ZCT-CL10-4753,NAN,2.2,14470,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30876,34820-HTCONSUMER,1S-MH-MU-ZCT-CL10-4752,NAN,1.1,34820,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30877,42747-HTCONSUMER,1S-MH-MU-ZCT-CL10-5756,NAN,1.1,42747,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30879,18933-HTCONSUMER,1S-MH-MU-ZCT-CL10-4097,NAN,4.2,18933,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30881,2924-HTCONSUMER,1S-MH-MU-ZCT-CL10-4538,NAN,6.1,2924,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30882,14547-HTCONSUMER,1S-MH-MU-ZCT-CL10-4212,NAN,2.1,14547,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30883,30883-CAP BANK,1S-MH-MU-ZCT-RSTN-TIME,1S-MH-MU-ZCT-RSTN-TIME,1,30883,CAP BANK,2012-09-21,29.24457142857143,1S-MH-MU-ZCT-RSTN-TIME
30885,34824-HTCONSUMER,1S-MH-MU-ZCT-CL10-4752,NAN,2,34824,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30886,26394-HTCONSUMER,1S-MH-MU-ZCT-CL08-4967,NAN,2,26394,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30886,26397-HTCONSUMER,1S-MH-MU-ZCT-CL08-4967,NAN,1.1,26397,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30888,42411-DT,1S-MH-MU-ZCT-CL09-5739,NAN,3.1,42411,DT,2018-04-09,309.7547780678851,NAN
30892,30892-CAP BANK,1S-MH-MU-ZCT-RSTN-TIME,1S-MH-MU-ZCT-RSTN-TIME,1,30892,CAP BANK,2012-09-21,29.24457142857143,1S-MH-MU-ZCT-RSTN-TIME
19822,16194-HTCONSUMER,1S-MH-MU-ZET-CL09-8295,NAN,1.1,16194,HTCONSUMER,2018-04-09,309.7547780678851,NAN
19823,40789-HTCONSUMER,1S-MH-MU-ZET-CL06-9761,NAN,3.1,40789,HTCONSUMER,2018-04-09,309.7547780678851,NAN
19826,19826-CAP BANK,1S-MH-MU-ZET-RSTN-TILA,1S-MH-MU-ZET-RSTN-TILA,1,19826,CAP BANK,2025-02-07,491.34923857868023,1S-MH-MU-ZET-RSTN-TILA
31981,31981-CAP BANK,1S-MH-MU-ZET-RSTN-TILA,1S-MH-MU-ZET-RSTN-TILA,1,31981,CAP BANK,2025-02-07,491.34923857868023,1S-MH-MU-ZET-RSTN-TILA
34371,35996-HTCONSUMER,1S-MH-MU-ZET-CL09-9522,NAN,1.1,35996,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34372,34372-STN XMER,1S-MH-MU-ZET-RSTN-TILA,1S-MH-MU-ZET-RSTN-TILA,1,34372,STN XMER,2025-02-07,491.34923857868023,1S-MH-MU-ZET-RSTN-TILA
34373,34373-CAP BANK,1S-MH-MU-ZET-RSTN-TILA,1S-MH-MU-ZET-RSTN-TILA,1,34373,CAP BANK,2025-02-07,491.34923857868023,1S-MH-MU-ZET-RSTN-TILA
34375,30017-HTCONSUMER,1S-MH-MU-ZET-CL06-9259,NAN,2.2.1,30017,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34377,12002-HTCONSUMER,1S-MH-MU-ZET-CL09-8485,NAN,4.1,12002,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34378,39778-HTCONSUMER,1S-MH-MU-ZET-CL09-8295,NAN,1.2,39778,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34382,34382-CAP BANK,1S-MH-MU-ZET-RSTN-TILA,1S-MH-MU-ZET-RSTN-TILA,1,34382,CAP BANK,2025-02-07,491.34923857868023,1S-MH-MU-ZET-RSTN-TILA
41743,16225-HTCONSUMER,1S-MH-MU-ZNT-CL07-6692,NAN,2.2,16225,HTCONSUMER,2018-04-09,309.7547780678851,NAN
41747,41747-STN XMER,1S-MH-MU-ZNT-RSTN-VAZI,1S-MH-MU-ZNT-RSTN-VAZI,1,41747,STN XMER,2024-12-03,39.208,1S-MH-MU-ZNT-RSTN-VAZI
41748,41748-CAP BANK,1S-MH-MU-ZNT-RSTN-VAZI,1S-MH-MU-ZNT-RSTN-VAZI,1,41748,CAP BANK,2024-12-03,39.208,1S-MH-MU-ZNT-RSTN-VAZI
41757,41757-CAP BANK,1S-MH-MU-ZNT-RSTN-VAZI,1S-MH-MU-ZNT-RSTN-VAZI,1,41757,CAP BANK,2024-12-03,39.208,1S-MH-MU-ZNT-RSTN-VAZI
29277,39843-HTCONSUMER,1S-MH-MU-ZET-CL14-9740,NAN,2,39843,HTCONSUMER,2018-04-09,309.7547780678851,NAN
29273,41548-HTCONSUMER,1S-MH-MU-ZET-CL14-9741,NAN,3,41548,HTCONSUMER,2018-04-09,309.7547780678851,NAN
29279,39847-HTCONSUMER,1S-MH-MU-ZET-CL14-9740,NAN,2,39847,HTCONSUMER,2018-04-09,309.7547780678851,NAN
29281,39871-HTCONSUMER,1S-MH-MU-ZET-CL14-9741,NAN,2,39871,HTCONSUMER,2018-04-09,309.7547780678851,NAN
29284,39851-HTCONSUMER,1S-MH-MU-ZET-CL14-9740,NAN,2,39851,HTCONSUMER,2018-04-09,309.7547780678851,NAN
29288,39879-HTCONSUMER,1S-MH-MU-ZET-CL14-9741,NAN,2,39879,HTCONSUMER,2018-04-09,309.7547780678851,NAN
29289,40856-HTCONSUMER,1S-MH-MU-ZET-CL14-9741,NAN,2,40856,HTCONSUMER,2018-04-09,309.7547780678851,NAN
29289,40856-HTCONSUMER,1S-MH-MU-ZET-CL14-9741,NAN,3,40856,HTCONSUMER,2018-04-09,309.7547780678851,NAN
6570,1342-HTCONSUMER,1S-MH-MU-ZET-CL06-9551,NAN,7,1342,HTCONSUMER,2018-04-09,309.7547780678851,NAN
7817,7817-CAP BANK,1S-MH-MU-ZET-RSTN-VIKH,1S-MH-MU-ZET-RSTN-VIKH,1,7817,CAP BANK,2025-02-07,600.1726368159203,1S-MH-MU-ZET-RSTN-VIKH
9320,28811-HTCONSUMER,1S-MH-MU-ZET-CL04-9106,NAN,2.1,28811,HTCONSUMER,2018-04-09,309.7547780678851,NAN
15359,15359-CAP BANK,1S-MH-MU-ZET-RSTN-VIKH,1S-MH-MU-ZET-RSTN-VIKH,1,15359,CAP BANK,2025-02-07,600.1726368159203,1S-MH-MU-ZET-RSTN-VIKH
15361,10451-HTCONSUMER,1S-MH-MU-ZET-CL04-8704,NAN,1.1,10451,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30656,30656-STN XMER,1S-MH-MU-ZET-RSTN-VIKH,1S-MH-MU-ZET-RSTN-VIKH,1,30656,STN XMER,2025-02-07,600.1726368159203,1S-MH-MU-ZET-RSTN-VIKH
30659,40550-HTCONSUMER,1S-MH-MU-ZET-CL04-9755,NAN,3.3,40550,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30660,30660-CAP BANK,1S-MH-MU-ZET-RSTN-VIKH,1S-MH-MU-ZET-RSTN-VIKH,1,30660,CAP BANK,2025-02-07,600.1726368159203,1S-MH-MU-ZET-RSTN-VIKH
30951,5538-HTCONSUMER,1S-MH-MU-ZET-CL04-8301,NAN,3.2,5538,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30958,30958-CAP BANK,1S-MH-MU-ZET-RSTN-VIKH,1S-MH-MU-ZET-RSTN-VIKH,1,30958,CAP BANK,2025-02-07,600.1726368159203,1S-MH-MU-ZET-RSTN-VIKH
40264,40264-CAP BANK,1S-MH-MU-ZNT-RSTN-VINA,1S-MH-MU-ZNT-RSTN-VINA,1,40264,CAP BANK,2025-04-04,8.16,1S-MH-MU-ZNT-RSTN-VINA
40265,35252-HTCONSUMER,1S-MH-MU-ZNT-CL11-7492,NAN,3.3,35252,HTCONSUMER,2018-04-09,309.7547780678851,NAN
40269,40269-STN XMER,1S-MH-MU-ZNT-RSTN-VINA,1S-MH-MU-ZNT-RSTN-VINA,1,40269,STN XMER,2025-04-04,8.16,1S-MH-MU-ZNT-RSTN-VINA
40277,42871-HTCONSUMER,1S-MH-MU-ZNT-CL10-8164,NAN,2.3,42871,HTCONSUMER,2018-04-09,309.7547780678851,NAN
40280,40280-CAP BANK,1S-MH-MU-ZNT-RSTN-VINA,1S-MH-MU-ZNT-RSTN-VINA,1,40280,CAP BANK,2025-04-04,8.16,1S-MH-MU-ZNT-RSTN-VINA
11419,11419-HTCONSUMER,1S-MH-MU-ZST-RSTN-VILE,NAN,1,11419,HTCONSUMER,2018-04-09,309.7547780678851,NAN
11420,11420-HTCONSUMER,1S-MH-MU-ZST-RSTN-VILE,NAN,1,11420,HTCONSUMER,2018-04-09,309.7547780678851,NAN
11425,883-HTCONSUMER,1S-MH-MU-ZST-CL08-0407,NAN,7.2,883,HTCONSUMER,2018-04-09,309.7547780678851,NAN
11426,11426-CAP BANK,1S-MH-MU-ZST-RSTN-VILE,1S-MH-MU-ZST-RSTN-VILE,1,11426,CAP BANK,2011-08-17,36.81951219512195,1S-MH-MU-ZST-RSTN-VILE
11428,11428-HTCONSUMER,1S-MH-MU-ZST-RSTN-VILE,NAN,1,11428,HTCONSUMER,2018-04-09,309.7547780678851,NAN
11429,11429-HTCONSUMER,1S-MH-MU-ZST-RSTN-VILE,NAN,1,11429,HTCONSUMER,2018-04-09,309.7547780678851,NAN
11431,11431-HTCONSUMER,1S-MH-MU-ZST-RSTN-VILE,NAN,1,11431,HTCONSUMER,2018-04-09,309.7547780678851,NAN
11433,14716-HTCONSUMER,1S-MH-MU-ZST-CL08-0420,NAN,1.1,14716,HTCONSUMER,2018-04-09,309.7547780678851,NAN
11435,11435-CAP BANK,1S-MH-MU-ZST-RSTN-VILE,1S-MH-MU-ZST-RSTN-VILE,1,11435,CAP BANK,2011-08-17,36.81951219512195,1S-MH-MU-ZST-RSTN-VILE
31092,31092-HTCONSUMER,1S-MH-MU-ZST-RSTN-VILE,NAN,1,31092,HTCONSUMER,2018-04-09,309.7547780678851,NAN
31094,17646-HTCONSUMER,1S-MH-MU-ZST-CL08-0406,NAN,4.1,17646,HTCONSUMER,2018-04-09,309.7547780678851,NAN
31095,34426-HTCONSUMER,1S-MH-MU-ZST-CL08-0935,NAN,1.2,34426,HTCONSUMER,2018-04-09,309.7547780678851,NAN
31096,31096-CAP BANK,1S-MH-MU-ZST-RSTN-VILE,1S-MH-MU-ZST-RSTN-VILE,1,31096,CAP BANK,2011-08-17,36.81951219512195,1S-MH-MU-ZST-RSTN-VILE
19087,15328-HTCONSUMER,1S-MH-MU-ZSC-CL06-2821,NAN,8,15328,HTCONSUMER,2018-04-09,309.7547780678851,NAN
19091,19091-CAP BANK,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-RSTN-VERS,1,19091,CAP BANK,2025-03-06,67.5140932642487,1S-MH-MU-ZSC-RSTN-VERS
32562,32562-220VER101,1T-MH-MU-VSV,1T-MH-MU-VSV,1,32562,220VER101,,,1T-MH-MU-VSV
32562,220VER101-33020,1T-MH-MU-VSV,1S-MH-MU-ZCT-RSTN-CHNB,2,220VER101,33020,,,1S-MH-MU-ZCT-RSTN-CHNB
32563,32563-CAP BANK,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-RSTN-VERS,1,32563,CAP BANK,2025-03-06,67.5140932642487,1S-MH-MU-ZSC-RSTN-VERS
40863,40863-STN XMER,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-RSTN-VERS,1,40863,STN XMER,2025-03-06,67.5140932642487,1S-MH-MU-ZSC-RSTN-VERS
40868,40868-CAP BANK,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-RSTN-VERS,1,40868,CAP BANK,2025-03-06,67.5140932642487,1S-MH-MU-ZSC-RSTN-VERS
40870,19217-HTCONSUMER,1S-MH-MU-ZSC-CL05-2868,NAN,6.1,19217,HTCONSUMER,2018-04-09,309.7547780678851,NAN
40873,40873-STN XMER,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-RSTN-VERS,1,40873,STN XMER,2025-03-06,67.5140932642487,1S-MH-MU-ZSC-RSTN-VERS
40876,12418-DT,1S-MH-MU-ZSC-CL06-2753,DT,8.1,12418,DT,,,DT
40878,40878-CAP BANK,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-RSTN-VERS,1,40878,CAP BANK,2025-03-06,67.5140932642487,1S-MH-MU-ZSC-RSTN-VERS
BUSPT,BUS PT-19086,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-RSTN-VERS,1,BUS PT,19086,2025-03-06,67.5140932642487,1S-MH-MU-ZSC-RSTN-VERS
