FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,LOCATION,RANK,LATEST_DT_DATE,DT_LOAD
34674,29001-14074,1S-MH-MU-ZNT-CL07-7000,1S-MH-MU-ZNT-CL07-6748,1S-MH-MU-ZNT-CL07-6748,4,2025-04-04,456.228985507246
34674,14073-05156,1S-MH-MU-ZNT-CL07-6748,1S-MH-MU-ZNT-CL07-6460,1S-MH-MU-ZNT-CL07-6460,5,2025-04-04,483.054901960784
34674,05158-41399,1S-MH-MU-ZNT-CL07-6460,1S-MH-MU-ZNT-CL07-7664,1S-MH-MU-ZNT-CL07-7664,6,2025-04-04,168.269268292683
34674,05157-16396,1S-MH-MU-ZNT-CL07-6460,1S-MH-MU-ZNT-CL07-6583,1S-MH-MU-ZNT-CL07-6583,6,2025-04-04,530.124532019704
34674,41400-36748,1S-MH-MU-ZNT-CL07-7664,1S-MH-MU-ZNT-CL07-7575,1S-MH-MU-ZNT-CL07-7575,7,2025-04-04,268.336
34674,16398-17848,1S-MH-MU-ZNT-CL07-6583,1S-MH-MU-ZNT-CL07-6750,1S-MH-MU-ZNT-CL07-6750,7,2025-04-04,289.323285024155
34674,29063-42081,1S-MH-MU-ZNT-CL07-6750,1S-MH-MU-ZNT-CL07-6282,1S-MH-MU-ZNT-CL07-6282,8,2025-04-04,398.383495145631
34674,42082-05578,1S-MH-MU-ZNT-CL07-6282,1S-MH-MU-ZNT-CL07-6534,1S-MH-MU-ZNT-CL07-6534,9,2025-01-03,194.376354679803
34674,42083-44242,1S-MH-MU-ZNT-CL07-6282,1S-MH-MU-ZNT-CL07-7969,1S-MH-MU-ZNT-CL07-7969,9,,
34674,44244-17036,1S-MH-MU-ZNT-CL07-7969,1S-MH-MU-ZNT-CL07-6373,1S-MH-MU-ZNT-CL07-6373,10,2025-04-04,207.75165
34674,17038-37827,1S-MH-MU-ZNT-CL07-6373,1S-MH-MU-ZNT-CL07-7769,1S-MH-MU-ZNT-CL07-7769,11,2025-04-04,293.632941176471
34674,17037-14072,1S-MH-MU-ZNT-CL07-6373,1S-MH-MU-ZNT-CL07-6748,1S-MH-MU-ZNT-CL07-6748,11,2025-04-04,456.228985507246
34675,34675-00954,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL01-6137,1S-MH-MU-ZNT-CL01-6137,0,2025-04-04,399.629126213592
34675,00955-42628,1S-MH-MU-ZNT-CL01-6137,1S-MH-MU-ZNT-CL01-7994,1S-MH-MU-ZNT-CL01-7994,1,2025-04-04,88.1321739130435
34675,00956-41226,1S-MH-MU-ZNT-CL01-6137,1S-MH-MU-ZNT-CL01-7901,1S-MH-MU-ZNT-CL01-7901,1,2025-04-04,142.088333333333
34675,42627-41065,1S-MH-MU-ZNT-CL01-7994,1S-MH-MU-ZNT-CL01-7845,1S-MH-MU-ZNT-CL01-7845,2,2025-04-04,236.93387755102
34675,41066-18129,1S-MH-MU-ZNT-CL01-7845,1S-MH-MU-ZNT-CL01-6192,1S-MH-MU-ZNT-CL01-6192,3,2025-04-04,183.259707317073
34675,18128-35334,1S-MH-MU-ZNT-CL01-6192,1S-MH-MU-ZNT-CL01-6089,1S-MH-MU-ZNT-CL01-6089,4,,
34675,02944-18397,1S-MH-MU-ZNT-CL01-6089,1S-MH-MU-ZNT-CL01-6579,1S-MH-MU-ZNT-CL01-6579,5,2025-04-04,190.733402061856
34675,02942-41225,1S-MH-MU-ZNT-CL01-6089,1S-MH-MU-ZNT-CL01-7901,1S-MH-MU-ZNT-CL01-7901,5,2025-04-04,142.088333333333
34675,18395-37128,1S-MH-MU-ZNT-CL01-6579,1S-MH-MU-ZNT-CL01-7699,1S-MH-MU-ZNT-CL01-7699,6,2025-04-04,114.740350877193
34678,34678-26495,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-6938,1S-MH-MU-ZNT-CL07-6938,0,2025-04-04,385.781642512077
34678,34678-16112,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-6264,1S-MH-MU-ZNT-CL07-6264,0,2025-04-04,333.299516908213
34678,26497-31040,1S-MH-MU-ZNT-CL07-6938,1S-MH-MU-ZNT-CL07-7124,1S-MH-MU-ZNT-CL07-7124,1,2025-04-04,239.861649484536
34678,16113-26294,1S-MH-MU-ZNT-CL07-6264,1S-MH-MU-ZNT-CL07-6931,1S-MH-MU-ZNT-CL07-6931,1,2025-04-04,268.571764705882
