FROM_SWITCH,TO_SWITCH,FEEDER_ID,FEEDERID_FULL,SOURCE_SS,DESTINATION_SS,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,COMMISSIONEDDATE,NEUTRALMATERIAL,CABLECONDUCTORMATERIAL,CABLETYPE,REMARKS,MEASUREDLENGTH,CLUSTER_TYPE,PATH,NO_OF_SEGMENT,AGG_MEASUREDLENGTH,COMMISSIONEDDATE_DT_OLDEST,NOOFJOINTS,NOOFSUBSTATION
38926.0,14475.0,10214,AMBVLI_11KV_10214,AMBIVLI REC-STN,VERSOVA R D P NO.2,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL05-2828,2,2017-10-12,AL,AL,XLPE,NAN,13.0,,SWNO_38926 -> JT.NO.70H | JT.NO.70 -> JT.NO.70A | JT.NO.70A -> JT.NO.70B | JT.NO.70B -> JT.NO.70J | JT.NO.70C -> JT.NO.70 | JT.NO.70D -> JT.NO.70C | JT.NO.70E -> JT.NO.70D | JT.NO.70F -> JT.NO.70E | JT.NO.70G -> SWNO_14475 | JT.NO.70H -> JT.NO.70F | JT.NO.70J -> JT.NO.70G,11,712.62610299,2017-10-12 00:00:00+00:00,110,150
14473.0,14574.0,10214,AMBVLI_11KV_10214,VERSOVA R D P NO.2,VERSOVA R S C 2,1S-MH-MU-ZSC-CL05-2828,1S-MH-MU-ZSC-CL05-2833,2.1,2024-12-13,AL,AL,PILC,NAN,152.7,RESIDENTIAL,SWNO_14473 -> JT.NO.13 | JT.NO.13 -> JT.NO.13A | JT.NO.13A -> SWNO_14574,3,184.3,2024-12-13 00:00:00+00:00,0,280
14573.0,15349.0,10214,AMBVLI_11KV_10214,VERSOVA R S C 2,VERSOVA R S C 10,1S-MH-MU-ZSC-CL05-2833,1S-MH-MU-ZSC-CL05-2832,2.2,,AL,AL,PILC,NAN,209.4,RESIDENTIAL,SWNO_14573 -> SWNO_15349,1,209.4,,0,140
14474.0,42675.0,10214,AMBVLI_11KV_10214,VERSOVA R D P NO.2,NEELAM CHAITANYA,1S-MH-MU-ZSC-CL05-2828,1S-MH-MU-ZSC-CL06-3484,3,2023-02-08,AL,AL,XLPE,NAN,756.8,,SWNO_14474 -> SWNO_42675,1,756.8,2023-02-08 00:00:00+00:00,0,14
42676.0,14258.0,10214,AMBVLI_11KV_10214,NEELAM CHAITANYA,CHAITANYA HOUSING,1S-MH-MU-ZSC-CL06-3484,1S-MH-MU-ZSC-CL06-2144,4,2023-02-08,AL,AL,XLPE,NAN,376.8,RESIDENTIAL,SWNO_42676 -> SWNO_14258,1,376.8,2023-02-08 00:00:00+00:00,0,14
14257.0,34656.0,10214,AMBVLI_11KV_10214,CHAITANYA HOUSING,MUKTI,1S-MH-MU-ZSC-CL06-2144,1S-MH-MU-ZSC-CL06-3254,5,2010-12-18,AL,AL,XLPE,NAN,60.6,,SWNO_14257 -> SWNO_34656,1,60.6,2010-12-18 00:00:00+00:00,0,748
34658.0,9766.0,10214,AMBVLI_11KV_10214,MUKTI,BALKRISHNA,1S-MH-MU-ZSC-CL06-3254,1S-MH-MU-ZSC-CL06-2097,6,2010-12-18,AL,AL,PILC,NAN,289.0,RESIDENTIAL,JT.NO.95 -> JT.NO.95A | SWNO_34658 -> JT.NO.95B | JT.NO.95A -> SWNO_09766 | JT.NO.95B -> JT.NO.95,4,609.0,2010-12-18 00:00:00+00:00,18,84
9765.0,6024.0,10214,AMBVLI_11KV_10214,BALKRISHNA,GAUTAM APARTMENT NO.1,1S-MH-MU-ZSC-CL06-2097,1S-MH-MU-ZSC-CL06-2229,7,2022-04-27,AL,AL,PILC,NAN,16.7,,SWNO_09765 -> JT.NO.5B | JT.NO.5B -> JT.NO.5 | JT.NO.5 -> JT.NO.5D | JT.NO.5A -> JT.NO.5C | JT.NO.5C -> SWNO_06024 | JT.NO.5D -> JT.NO.5E | JT.NO.5E -> JT.NO.5A,7,264.46930073,2022-04-27 00:00:00+00:00,110,698
6026.0,6084.0,10214,AMBVLI_11KV_10214,GAUTAM APARTMENT NO.1,MAHAVIR APARTMENT,1S-MH-MU-ZSC-CL06-2229,1S-MH-MU-ZSC-CL06-2433,7.1,2022-04-28,AL,AL,PILC,NAN,180.3,,SWNO_06084 -> JT.NO.94B | JT.NO.94 -> SWNO_06026 | JT.NO.94B -> JT.NO.94,3,338.20000000000005,2022-04-28 00:00:00+00:00,28,374
6082.0,10264.0,10214,AMBVLI_11KV_10214,MAHAVIR APARTMENT,SHAHNAZ,1S-MH-MU-ZSC-CL06-2433,1S-MH-MU-ZSC-CL06-2726,7.2,,AL,AL,PILC,NAN,84.8,,SWNO_10264 -> JT.NO.58 | JT.NO.58 -> SWNO_06082,2,250.6,,11,150
14442.0,6372.0,10214,AMBVLI_11KV_10214,GAUTAM APARTMENT NO.1,VERSOVA ROAD NO.2,1S-MH-MU-ZSC-CL06-2229,1S-MH-MU-ZSC-CL06-2827,8,2022-04-26,AL,AL,PILC,NAN,36.4,,SWNO_14442 -> JT.NO.4B | JT.NO.4 -> SWNO_06372 | JT.NO.4A -> JT.NO.4 | JT.NO.4B -> JT.NO.4A,4,238.1,2022-04-26 00:00:00+00:00,113,857
6374.0,12473.0,10214,AMBVLI_11KV_10214,VERSOVA ROAD NO.2,JAI VERSOVA,1S-MH-MU-ZSC-CL06-2827,1S-MH-MU-ZSC-CL06-2309,9,2022-08-03,AL,AL,PILC,NAN,127.0,,SWNO_06374 -> JT.NO.3B | JT.NO.3 -> JT.NO.3M | JT.NO.3A -> JT.NO.3D | JT.NO.3B -> JT.NO.3A | JT.NO.3D -> JT.NO.3E | JT.NO.3E -> JT.NO.3J | JT.NO.3F -> SWNO_12473 | JT.NO.3G -> JT.NO.3H | JT.NO.3H -> JT.NO.3F | JT.NO.3J -> JT.NO.3 | JT.NO.3K -> JT.NO.3L | JT.NO.3L -> JT.NO.3G | JT.NO.3M -> JT.NO.3N | JT.NO.3N -> JT.NO.3K,14,717.1999999999999,2022-08-03 00:00:00+00:00,196,342
10217.0,11238.0,10217,AMBVLI_11KV_10217,AMBIVLI REC-STN,BHUDHARGAD,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2132,1,2015-04-24,AL,AL,PILC,NAN,195.2,,SWNO_10217 -> JT.NO.34 | JT.NO.34 -> JT.NO.34B | JT.NO.34A -> JT.NO.34D | JT.NO.34B -> JT.NO.34G | JT.NO.34C -> SWNO_11238 | JT.NO.34D -> JT.NO.34C | JT.NO.34E -> JT.NO.34A | JT.NO.34F -> JT.NO.34E | JT.NO.34G -> JT.NO.34H | JT.NO.34H -> JT.NO.34F,10,463.4,2015-04-24 00:00:00+00:00,116,173
11240.0,35525.0,10217,AMBVLI_11KV_10217,BHUDHARGAD,SAVGAN,1S-MH-MU-ZSC-CL09-2132,1S-MH-MU-ZSC-CL06-3340,2,,AL,AL,PILC,NAN,52.2,,SWNO_11240 -> JT.NO.35E | JT.NO.35E -> JT.NO.35F | JT.NO.35F -> SWNO_35525,3,236.6,,28,173
39662.0,9170.0,10217,AMBVLI_11KV_10217,SAVGAN,NAVSENA,1S-MH-MU-ZSC-CL06-3340,1S-MH-MU-ZSC-CL06-2564,3,2019-04-18,AL,AL,XLPE,NAN,74.1,RESIDENTIAL,SWNO_39662 -> JT.NO.1 | JT.NO.1B -> JT.NO.1C | JT.NO.1C -> JT.NO.1D | JT.NO.1D -> SWNO_09170 | JT.NO.1 -> JT.NO.1A | JT.NO.1A -> JT.NO.1E | JT.NO.1E -> JT.NO.1B | JT.NO.1E -> JT.NO.1F,8,1548.3,2019-04-18 00:00:00+00:00,59,158
9169.0,12456.0,10217,AMBVLI_11KV_10217,NAVSENA,PADMINI,1S-MH-MU-ZSC-CL06-2564,1S-MH-MU-ZSC-CL06-2598,3.1,2019-01-26,AL,AL,XLPE,NAN,278.6,,SWNO_09169 -> SWNO_12456,1,278.6,2019-01-26 00:00:00+00:00,0,158
12454.0,37388.0,10217,AMBVLI_11KV_10217,PADMINI,VERSOVA PUSHPAK,1S-MH-MU-ZSC-CL06-2598,1S-MH-MU-ZSC-CL06-3428,3.2,2015-08-04,AL,AL,XLPE,NAN,107.6,,SWNO_12454 -> JT.NO.1 | JT.NO.1 -> SWNO_37388,2,192.4,2015-08-04 00:00:00+00:00,11,158
9171.0,15123.0,10217,AMBVLI_11KV_10217,NAVSENA,SAGAR SHROT,1S-MH-MU-ZSC-CL06-2564,1S-MH-MU-ZSC-CL06-2677,4,2024-06-24,AL,AL,XLPE,NAN,201.2,,SWNO_09171 -> SWNO_15123,1,201.2,2024-06-24 00:00:00+00:00,53,1001
15125.0,11679.0,10217,AMBVLI_11KV_10217,SAGAR SHROT,AMALTAS,1S-MH-MU-ZSC-CL06-2677,1S-MH-MU-ZSC-CL06-2029,5,,AL,AL,XLPE,NAN,138.6,,SWNO_15125 -> SWNO_11679,1,138.6,,104,978
11681.0,31830.0,10217,AMBVLI_11KV_10217,AMALTAS,SANGAM SOCIETY,1S-MH-MU-ZSC-CL06-2029,1S-MH-MU-ZSC-CL06-3194,6,,AL,AL,XLPE,NAN,45.0,,SWNO_11681 -> SWNO_31830,1,45.0,,0,126
31832.0,26683.0,10217,AMBVLI_11KV_10217,SANGAM SOCIETY,KAPASWADI,1S-MH-MU-ZSC-CL06-3194,1S-MH-MU-ZSC-CL06-2998,7,,AL,AL,XLPE,NAN,12.2,,SWNO_31832 -> JT.NO.88A | JT.NO.88 -> SWNO_26683 | JT.NO.88A -> JT.NO.88,3,415.0,,18,126
10219.0,12470.0,10219,AMBVLI_11KV_10219,AMBIVLI REC-STN,LAXMI INDUSTRIAL ESTATE NO.2,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2376,1,,AL,AL,XLPE,NAN,85.0,,SWNO_10219 -> SWNO_12470,1,85.0,,0,311
12468.0,7093.0,10219,AMBVLI_11KV_10219,LAXMI INDUSTRIAL ESTATE NO.2,LAXMI INDUSTRIES NORTH NO.1,1S-MH-MU-ZSC-CL09-2376,1S-MH-MU-ZSC-CL09-2377,2,,AL,AL,XLPE,NAN,55.5,,SWNO_12468 -> JT.NO.62 | JT.NO.62 -> SWNO_07093,2,232.6,,56,311
7095.0,10340.0,10219,AMBVLI_11KV_10219,LAXMI INDUSTRIES NORTH NO.1,LAXMI INDUSTRIES NORTH NO.2,1S-MH-MU-ZSC-CL09-2377,1S-MH-MU-ZSC-CL09-2378,2.1,,AL,AL,PILC,NAN,67.5,,SWNO_07095 -> SWNO_10340,1,67.5,,0,311
12467.0,11778.0,10219,AMBVLI_11KV_10219,LAXMI INDUSTRIES NORTH NO.1,LAXMI INDUSTRIAL ESTATE NO.1,1S-MH-MU-ZSC-CL09-2377,1S-MH-MU-ZSC-CL09-2381,3,,AL,AL,XLPE,NAN,246.0,INDUSTRIAL,SWNO_12467 -> JT.NO.61 | JT.NO.61 -> SWNO_11778,2,509.5,,112,622
19605.0,19780.0,10219,AMBVLI_11KV_10219,LAXMI INDUSTRIAL ESTATE NO.1,MOHAN BAKERY,1S-MH-MU-ZSC-CL09-2381,1S-MH-MU-ZSC-CL09-2537,4,2024-04-02,AL,AL,XLPE,NAN,91.0,,SWNO_19605 -> JT.NO.6 | JT.NO.6 -> JT.NO.6A,2,374.7,2024-04-02 00:00:00+00:00,235,311
10220.0,14237.0,10220,AMBVLI_11KV_10220,AMBIVLI REC-STN,KARTIK ESTATE,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2358,1,2021-02-11,AL,AL,PILC,NAN,229.3,,SWNO_10220 -> JT.NO.50B | JT.NO.50B -> JT.NO.50D | JT.NO.50D -> JT.NO.50E | JT.NO.50E -> SWNO_14237,4,432.0,2021-02-11 00:00:00+00:00,198,178
14235.0,28375.0,10220,AMBVLI_11KV_10220,KARTIK ESTATE,X CUBE,1S-MH-MU-ZSC-CL09-2358,NAN,1.1,,AL,AL,PILC,NAN,45.0,,SWNO_14235 -> SWNO_28375,1,45.0,,0,178
15118.0,16367.0,10220,AMBVLI_11KV_10220,KARTIK ESTATE,KUBER COMPLEX,1S-MH-MU-ZSC-CL09-2358,1S-MH-MU-ZSC-CL09-2372,2,,AL,AL,PILC,NAN,64.6,,SWNO_15118 -> SWNO_16367,1,64.6,,0,178
10222.0,42332.0,10222,AMBVLI_11KV_10222,AMBIVLI REC-STN,ATLANTIS CRYSTAL,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-3613,1,2017-07-03,AL,AL,PILC,NAN,22.5,,SWNO_10222 -> JT.NO.54C | JT.NO.54 -> SWNO_42332 | JT.NO.54A -> JT.NO.54 | JT.NO.54B -> JT.NO.54A | JT.NO.54C -> JT.NO.54B,6,594.8,2017-07-03 00:00:00+00:00,9,24
10222.0,4722.0,10222,AMBVLI_11KV_10222,AMBIVLI REC-STN,SUPREME INDUSTRIES,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2765,2,2017-09-13,AL,AL,XLPE,NAN,291.3,RESIDENTIAL,SWNO_10222 -> JT.NO.30P | JT.NO.30H -> JT.NO.30J | JT.NO.30J -> JT.NO.30K | JT.NO.30K -> SWNO_10222 | JT.NO.30L -> JT.NO.30S | JT.NO.30M -> JT.NO.30L | JT.NO.30N -> JT.NO.30M | JT.NO.30P -> JT.NO.30N | JT.NO.30R -> JT.NO.30T | JT.NO.30S -> JT.NO.30R | JT.NO.30T -> JT.NO.30H,12,959.9,2017-09-13 00:00:00+00:00,385,525
42331.0,7258.0,10222,AMBVLI_11KV_10222,ATLANTIS CRYSTAL,LAXMI INDUSTRIES NORTH NO.4,1S-MH-MU-ZSC-CL09-3613,1S-MH-MU-ZSC-CL09-2380,2,2022-07-29,AL,AL,XLPE,NAN,182.9,,SWNO_42331 -> SWNO_42495,1,182.9,2022-07-29 00:00:00+00:00,0,24
7260.0,13666.0,10222,AMBVLI_11KV_10222,LAXMI INDUSTRIES NORTH NO.4,LAXMI INDUSTRIES NORTH NO.3,1S-MH-MU-ZSC-CL09-2380,1S-MH-MU-ZSC-CL09-2379,2.1,2024-04-20,AL,AL,PILC,NAN,84.1,INDUSTRIAL,SWNO_07260 -> JT.NO.74A | JT.NO.74A -> JT.NO.74B | JT.NO.74B -> JT.NO.74C | JT.NO.74C -> SWNO_13666,4,143.39999999999998,2024-04-20 00:00:00+00:00,9,46
13665.0,10338.0,10222,AMBVLI_11KV_10222,LAXMI INDUSTRIES NORTH NO.3,LAXMI INDUSTRIES NORTH NO.2,1S-MH-MU-ZSC-CL09-2379,1S-MH-MU-ZSC-CL09-2378,2.2,,AL,AL,PILC,NAN,39.4,,SWNO_13665 -> JT.NO.48A | JT.NO.48 -> SWNO_10338 | JT.NO.48A -> JT.NO.48,3,257.0,,92,525
4723.0,11990.0,10222,AMBVLI_11KV_10222,SUPREME INDUSTRIES,PODDAR RUBBER,1S-MH-MU-ZSC-CL09-2765,1S-MH-MU-ZSC-CL09-2617,2.2,2016-12-01,AL,AL,XLPE,NAN,26.7,,SWNO_11990 -> JT.NO.14 | JT.NO.14 -> SWNO_04723,2,160.0,2016-12-01 00:00:00+00:00,2,24
4721.0,37314.0,10222,AMBVLI_11KV_10222,SUPREME INDUSTRIES,VODAFONE SUPREME,1S-MH-MU-ZSC-CL09-2765,1S-MH-MU-ZSC-CL09-3455,3,2015-07-03,AL,AL,XLPE,NAN,165.2,,SWNO_04721 -> SWNO_37314,1,165.2,2015-07-03 00:00:00+00:00,0,365
7258.0,12368.0,10222,AMBVLI_11KV_10222,LAXMI INDUSTRIES NORTH NO.4,SHASTRI NAGAR NO.5,1S-MH-MU-ZSC-CL09-2380,1S-MH-MU-ZSC-CL05-2735,3,,AL,AL,PILC,NAN,34.9,,SWNO_07258 -> JT.NO.79 | JT.NO.79 -> SWNO_12368,2,340.78185306999995,,46,525
12370.0,30600.0,10222,AMBVLI_11KV_10222,SHASTRI NAGAR NO.5,SHIVSHAKTI APARTMENT,1S-MH-MU-ZSC-CL05-2735,1S-MH-MU-ZSC-CL05-3144,3.1,,AL,AL,PILC,NAN,65.1,,SWNO_12370 -> JT.NO.49B | JT.NO.49C -> JT.NO.49G | JT.NO.49D -> JT.NO.49C | JT.NO.49F -> JT.NO.49D | JT.NO.49G -> JT.NO.49F | JT.NO.49H -> JT.NO.49J | JT.NO.49J -> SWNO_30600 | JT.NO.49C -> JT.NO.49E | JT.NO.49E -> JT.NO.49F,10,264.6,,216,767
12371.0,9305.0,10222,AMBVLI_11KV_10222,SHASTRI NAGAR NO.5,SHASTRI NAGAR NO.3,1S-MH-MU-ZSC-CL05-2735,1S-MH-MU-ZSC-CL05-2733,4,,AL,AL,PILC,NAN,61.6,,SWNO_12371 -> JT.NO.49B | JT.NO.49 -> SWNO_09305 | JT.NO.49A -> JT.NO.49 | JT.NO.49B -> JT.NO.49A,4,207.71264783,,81,372
37312.0,32306.0,10222,AMBVLI_11KV_10222,VODAFONE SUPREME,WOOD ROW,1S-MH-MU-ZSC-CL09-3455,1S-MH-MU-ZSC-CL09-3226,4,2015-07-03,AL,AL,XLPE,NAN,158.2,,SWNO_37312 -> SWNO_32306,1,158.2,2015-07-03 00:00:00+00:00,0,365
32308.0,25210.0,10222,AMBVLI_11KV_10222,WOOD ROW,AFCONS,1S-MH-MU-ZSC-CL09-3226,1S-MH-MU-ZSC-CL09-2019,5,2018-11-16,AL,AL,XLPE,NAN,285.4,,SWNO_32308 -> JT.NO.1 | JT.NO.1 -> SWNO_25210,2,312.1,2018-11-16 00:00:00+00:00,256,525
10223.0,29460.0,10223,AMBVLI_11KV_10211,AMBIVLI REC-STN,K.D.A.HOSPITAL,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL05-3075,1,2005-09-30,AL,AL,XLPE,NAN,831.5,,SWNO_29463 -> JT.NO.15 | JT.NO.15 -> JT.NO.15A | JT.NO.15A -> SWNO_29463 | SWNO_10223 -> JT.NO.14 | JT.NO.14 -> JT.NO.14A | JT.NO.14A -> SWNO_29460 | SWNO_28693 -> JT.NO.13 | JT.NO.13 -> JT.NO.13A | JT.NO.13A -> SWNO_29466,9,3136.8,2005-09-30 00:00:00+00:00,112,56
104.0,6824.0,104,KURLA_11KV_00104,KURLA REC-STN,KURLA NORTH 2,1S-MH-MU-ZET-RSTN-KURL,1S-MH-MU-ZET-CL03-8462,1,2020-07-09,AL,AL,PILC,NAN,5.4,,SWNO_00104 -> JT.NO.8 | JT.NO.8 -> JT.NO.8A | JT.NO.8A -> JT.NO.8B | JT.NO.8B -> JT.NO.8C | JT.NO.8C -> JT.NO.8D | JT.NO.8D -> JT.NO.8E | JT.NO.8E -> JT.NO.8F | JT.NO.8F -> SWNO_06824,8,395.21458785,2020-07-09 00:00:00+00:00,209,447
6826.0,6461.0,104,KURLA_11KV_00104,KURLA NORTH 2,KURLA NORTH 3,1S-MH-MU-ZET-CL03-8462,1S-MH-MU-ZET-CL03-8463,2,,AL,AL,PILC,NAN,80.0,,SWNO_06826 -> SWNO_06461,1,80.0,,0,447
6463.0,36176.0,104,KURLA_11KV_00104,KURLA NORTH 3,KAJUPADA 4,1S-MH-MU-ZET-CL03-8463,1S-MH-MU-ZET-CL13-8407,3,2022-12-20,AL,AL,XLPE,NAN,599.0,,JT.NO.01A -> JT.NO.01B,1,599.0,2022-12-20 00:00:00+00:00,88,142
15968.0,43701.0,104,KURLA_11KV_00104,KAJUPADA 4,KAMANI METAL(LODHA WAREHOUSE),1S-MH-MU-ZET-CL13-8407,1S-MH-MU-ZET-CL03-8411,3.1,2024-08-26,AL,AL,XLPE,NAN,114.53216462,,KAJUPADA NO.4 (BUS-2) TO KAMANI METAL(LODHA WAREHOUSE) (FROM SWITCH_15968 TO 43702),1,114.53216462,2024-08-26 00:00:00+00:00,,
15968.0,9130.0,104,KURLA_11KV_00104,KAJUPADA 4,KAMANI ENGG,1S-MH-MU-ZET-CL13-8407,1S-MH-MU-ZET-CL03-8412,4,,AL,AL,XLPE,NAN,279.25191514,,KAJUPADA NO.4 (BUS-2) TO KAMANI METAL(LODHA WAREHOUSE) (FROM SWITCH_15968 TO 43702),1,279.25191514,,0,423
9129.0,15143.0,104,KURLA_11KV_00104,KAMANI ENGG,SIESTA,1S-MH-MU-ZET-CL03-8412,1S-MH-MU-ZET-CL03-8800,5,2022-12-28,AL,AL,XLPE,NAN,69.12022845,,SWNO_43700 -> SWNO_15143,1,69.12022845,2022-12-28 00:00:00+00:00,219,423
105.0,4911.0,105,KURLA_11KV_00105,KURLA REC-STN,MAHILA ASHRAM,1S-MH-MU-ZET-RSTN-KURL,1S-MH-MU-ZET-CL03-8527,1,2020-03-14,AL,AL,XLPE,NAN,478.0,,SWNO_00105 -> SWNO_04911,1,478.0,2020-03-14 00:00:00+00:00,51,644
28145.0,7299.0,105,KURLA_11KV_00105,MASRANI EST,AUTO ACCESSERIES,1S-MH-MU-ZET-CL02-8543,1S-MH-MU-ZET-CL03-8057,10,2010-07-17,AL,AL,XLPE,NAN,154.0,,SWNO_28145 -> SWNO_07299,1,154.0,2010-07-17 00:00:00+00:00,0,644
4913.0,9427.0,105,KURLA_11KV_00105,MAHILA ASHRAM,RAJDEEP,1S-MH-MU-ZET-CL03-8527,1S-MH-MU-ZET-CL03-8692,2,2020-02-13,AL,AL,XLPE,NAN,39.7,,SWNO_09427 -> JT.NO.11 | JT.NO.11 -> JT.NO.11A | JT.NO.11A -> JT.NO.11B | JT.NO.11B -> JT.NO.11C | JT.NO.11C -> JT.NO.11D | JT.NO.11D -> SWNO_09427,6,175.1,2020-02-13 00:00:00+00:00,258,644
9429.0,37932.0,105,KURLA_11KV_00105,RAJDEEP,KURLA AL-SABA,1S-MH-MU-ZET-CL03-8692,1S-MH-MU-ZET-CL03-9457,3,2016-04-04,AL,AL,XLPE,NAN,94.4,,RAJDEEP TO KURLA AL-SABA | JT.NO.23 -> SWNO_37932 | SWNO_09429 -> JT.NO.37,3,401.6,2016-04-04 00:00:00+00:00,62,379
37931.0,7381.0,105,KURLA_11KV_00105,KURLA AL-SABA,SONAPUR LANE 1,1S-MH-MU-ZET-CL03-9457,1S-MH-MU-ZET-CL03-8811,4,2023-03-25,AL,AL,XLPE,NAN,225.0,,SWNO_37931 -> SWNO_07381,1,225.0,2023-03-25 00:00:00+00:00,58,758
7382.0,36618.0,105,KURLA_11KV_00105,SONAPUR LANE 1,HALL ROAD NO.3,1S-MH-MU-ZET-CL03-8811,1S-MH-MU-ZET-CL03-9571,5,2023-03-06,AL,AL,XLPE,NAN,330.0,,SWNO_07382 -> SWNO_36618,1,330.0,2023-03-06 00:00:00+00:00,135,579
36619.0,14802.0,105,KURLA_11KV_00105,HALL ROAD NO.3,HALL RD 2,1S-MH-MU-ZET-CL03-9571,1S-MH-MU-ZET-CL03-8335,6,2023-02-21,AL,AL,XLPE,NAN,37.0,,SWNO_36619 -> JT.NO.25 | JT.NO.25 -> SWNO_14802,2,127.0,2023-02-21 00:00:00+00:00,45,553
14800.0,38273.0,105,KURLA_11KV_00105,HALL RD 2,HALL ROAD AFIYA CHS,1S-MH-MU-ZET-CL03-8335,1S-MH-MU-ZET-CL03-9399,7,2023-02-02,AL,AL,XLPE,NAN,290.0,,SWNO_14800 -> SWNO_38273,1,290.0,2023-02-02 00:00:00+00:00,33,335
38274.0,5116.0,105,KURLA_11KV_00105,HALL ROAD AFIYA CHS,SMITH,1S-MH-MU-ZET-CL03-9399,1S-MH-MU-ZET-CL02-8806,8,2023-08-25,AL,AL,XLPE,NAN,61.98041754,,SWNO_38274 -> JT.NO.24E | HALL ROAD AFIYA TO SMITH (JT.NO 25 TO JT.NO 26),11,618.10000001,2023-08-25 00:00:00+00:00,144,335
4920.0,6348.0,105,KURLA_11KV_00105,SMITH,MASRANI LANE 2,1S-MH-MU-ZET-CL02-8806,1S-MH-MU-ZET-CL02-8545,8.1,,AL,AL,PILC,NAN,2.31227632,,SWNO_04920 -> JT.NO.20B | JT.NO.20A -> SWNO_06348 | JT.NO.20B -> JT.NO.20A,5,204.0,,80,467
4921.0,39289.0,105,KURLA_11KV_00105,SMITH,MHADA VINOBA BHAVE NGR,1S-MH-MU-ZET-CL02-8806,1S-MH-MU-ZET-CL02-9597,8.2,2018-04-30,AL,AL,XLPE,NAN,45.1,,SWNO_04921 -> JT.NO.01 | JT.NO.01 -> JT.NO.02 | JT.NO.01A -> JT.NO.01B | JT.NO.01B -> JT.NO.01C | JT.NO.01C -> JT.NO.01D | JT.NO.01D -> JT.NO.01E | JT.NO.01E -> JT.NO.01F | JT.NO.01F -> JT.NO.01G | JT.NO.01G -> JT.NO.01H | JT.NO.01H -> SWNO_39289 | JT.NO.02 -> JT.NO.01A,11,329.26179658,2018-04-30 00:00:00+00:00,102,155
4919.0,28146.0,105,KURLA_11KV_00105,SMITH,MASRANI EST,1S-MH-MU-ZET-CL02-8806,1S-MH-MU-ZET-CL02-8543,9,2011-01-19,AL,AL,XLPE,NAN,128.5,SLUM,SWNO_04919 -> SWNO_28146,1,128.5,2011-01-19 00:00:00+00:00,0,644
10558.0,11438.0,10558,TGRNGR _11KV_10558,TAGORE NGR. REC-STN,HARIYALI NORTH 4,1S-MH-MU-ZET-RSTN-TAGO,1S-MH-MU-ZET-CL07-8343,1,2022-01-19,AL,AL,XLPE,NAN,659.0135918,,SWNO_10558 -> SWNO_11438,1,659.0135918,2022-01-19 00:00:00+00:00,0,349
11440.0,10624.0,10558,TGRNGR _11KV_10558,HARIYALI NORTH 4,HARIYALI NORTH 3,1S-MH-MU-ZET-CL07-8343,1S-MH-MU-ZET-CL07-8342,2,2022-01-19,AL,AL,XLPE,NAN,70.86907154,,SWNO_11440 -> JT.NO.18A | JT.NO.18A -> JT.NO.18B | JT.NO.18B -> JT.NO.18C | JT.NO.18D -> JT.NO.18E | JT.NO.18E -> JT.NO.18F | JT.NO.18F -> JT.NO.18G | JT.NO.18G -> JT.NO.18H | JT.NO.18H -> JT.NO.18J | JT.NO.18J -> JT.NO.18K | JT.NO.18K -> SWNO_10264,10,382.77165041,2022-01-19 00:00:00+00:00,119,138
10622.0,31718.0,10558,TGRNGR _11KV_10558,HARIYALI NORTH 3,HCC IT PARK NO 2,1S-MH-MU-ZET-CL07-8342,1S-MH-MU-ZET-CL07-9257,3,2022-01-20,AL,AL,XLPE,NAN,9.72119676,,JT.NO.01 | JT.NO.01 -> JT.NO.02 | JT.NO.02,3,1524.33097473,2022-01-20 00:00:00+00:00,4,6
10560.0,42798.0,10560,TGRNGR _11KV_10560,TAGORE NGR. REC-STN,TAGORE NGR NO.2,1S-MH-MU-ZET-RSTN-TAGO,1S-MH-MU-ZET-CL07-9853,1,,AL,AL,XLPE,NAN,192.71141079,,SWNO_42798 -> JT.NO.24A | JT.NO.24 -> SWNO_10560 | JT.NO.24A -> JT.NO.24,3,302.14073237,,2,15
42799.0,42547.0,10560,TGRNGR _11KV_10560,TAGORE NGR NO.2,TAGORE NGR SIGNATURE TOWER,1S-MH-MU-ZET-CL07-9853,1S-MH-MU-ZET-CL07-9820,2,,AL,AL,XLPE,NAN,70.0,,SWNO_42547 -> JT.NO.01 | JT.NO.01 -> SWNO_42799,2,103.7,,1,15
42546.0,13079.0,10560,TGRNGR _11KV_10560,TAGORE NGR SIGNATURE TOWER,TAGORE NGR MKT,1S-MH-MU-ZET-CL07-9820,1S-MH-MU-ZET-CL07-8840,3,,AL,AL,XLPE,NAN,74.3,,SWNO_13079 -> JT.NO.24E | JT.NO.24C | JT.NO.24D | JT.NO.24E | JT.NO.24B -> SWNO_42546,5,387.91686864,,4,15
