FEEDER_ID,FEEDERID_FULL,FROM_SWITCH,TO_SWITCH,SOURCE_SS,DESTINATION_SS,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,COMMISSIONEDDATE,COMMENTS,NEUTRALMATERIAL,CABLECONDUCTORMATERIAL,CABLETYPE,REMARKS,MEASUREDLENGTH
18100,MMRDA_11KV_18100,11724,25073,VAKOLA INDUSTRIES NO.4,GOLD COIN NO.2,1S-MH-MU-ZST-CL07-0557,1S-MH-MU-ZST-CL07-0632,10,2021-07-09 00:00:00+00:00,VAKOLA INDUSTRIES NO.4 TO GOLD COIN NO.2 (JT.NO.74 TO SWNO_25073),AL,AL,XLPE,NAN,237.1
18100,MMRDA_11KV_18100,5582,26146,RENO CHEMICALS,TECHNICAL INSTRUMENT,NAN,1S-MH-MU-ZST-CL07-0531,5.2,NAN,TECHNICAL INSTRUMENT TO NEW RENO CHEMICALS (FROM SWNO_26146 TO JT.NO.59C),AL,AL,XLPE,NAN,106.0
18101,MMRDA_11KV_18101,18101,39779,MMRDA REC-STN,JSW,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-1334,1,2019-11-12 00:00:00+00:00,MMRDA REC-STN TO JSW (FROM SWNO_18101 TO JT.NO.37),AL,AL,XLPE,NAN,271.4
18101,MMRDA_11KV_18101,18101,39779,MMRDA REC-STN,JSW,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-1334,1,2019-11-12 00:00:00+00:00,MMRDA REC-STN TO JSW (FROM SWNO_18101 TO JT.NO.37),AL,AL,XLPE,NAN,277.7
18101,MMRDA_11KV_18101,18101,39779,MMRDA REC-STN,JSW,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-1334,1,2020-05-16 00:00:00+00:00,MMRDA REC-STN TO JSW (JT.NO.36 TO JT.NO.36A),AL,AL,XLPE,NAN,5.0
18101,MMRDA_11KV_18101,18101,39779,MMRDA REC-STN,JSW,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-1334,1,2019-12-04 00:00:00+00:00,MMRDA REC-STN TO JSW (JT.NO.37 TO JT.NO.38),AL,AL,XLPE,NAN,132.2
18101,MMRDA_11KV_18101,18101,39779,MMRDA REC-STN,JSW,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-1334,1,NAN,MMRDA REC-STN TO JSW (JT.NO.38 TO JT.NO.39),AL,AL,PILC,NAN,120.9
18101,MMRDA_11KV_18101,18101,39779,MMRDA REC-STN,JSW,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-1334,1,2009-11-26 00:00:00+00:00,MMRDA REC-STN TO JSW (JT.NO.39 TO JT.NO.39C),AL,AL,XLPE,NAN,43.3
18101,MMRDA_11KV_18101,18101,39779,MMRDA REC-STN,JSW,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-1334,1,2018-12-19 00:00:00+00:00,MMRDA REC-STN TO JSW (JT.NO.39B TO JT.NO.39D),AL,AL,XLPE,NAN,9.4
18101,MMRDA_11KV_18101,18101,39779,MMRDA REC-STN,JSW,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-1334,1,2009-08-17 00:00:00+00:00,MMRDA REC-STN TO JSW (JT.NO.39C TO JT.NO.39B),AL,AL,XLPE,NAN,29.8
18101,MMRDA_11KV_18101,18101,39779,MMRDA REC-STN,JSW,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-1334,1,2019-03-31 00:00:00+00:00,MMRDA REC-STN TO JSW (JT.NO.39D TO SWNO_39779),AL,AL,XLPE,NAN,177.3
18102,MMRDA_11KV_18102,18102,36472,MMRDA REC-STN,RELIANCE IND C-64 ON SITE (T),1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL05-1142,1,2014-04-22 00:00:00+00:00,MMRDA REC-STN TO RELIANCE IND C-64 ON SITE (T) (FROM JT.NO.2 TO JT.NO.2A),AL,AL,XLPE,NAN,8.2
18102,MMRDA_11KV_18102,18102,36472,MMRDA REC-STN,RELIANCE IND C-64 ON SITE (T),1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL05-1142,1,2014-04-22 00:00:00+00:00,MMRDA REC-STN TO RELIANCE IND C-64 ON SITE (T) (FROM JT.NO.2A TO JT.NO.1),AL,AL,XLPE,NAN,70.5
18102,MMRDA_11KV_18102,18102,36472,MMRDA REC-STN,RELIANCE IND C-64 ON SITE (T),1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL05-1142,1,2014-04-22 00:00:00+00:00,MMRDA REC-STN TO RELIANCE IND C-64 ON SITE (T) (FROM SWNO_18102 TO JT.NO.2),AL,AL,XLPE,NAN,177.3
18102,MMRDA_11KV_18102,18102,36472,MMRDA REC-STN,RELIANCE IND C-64 ON SITE (T),1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL05-1142,1,2014-04-22 00:00:00+00:00,MMRDA REC-STN TO RELIANCE IND C-64 ON SITE (T) (JT.NO.1 TO JT.NO.1A),AL,AL,XLPE,NAN,290.1
18102,MMRDA_11KV_18102,18102,36472,MMRDA REC-STN,RELIANCE IND C-64 ON SITE (T),1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL05-1142,1,2014-04-22 00:00:00+00:00,MMRDA REC-STN TO RELIANCE IND C-64 ON SITE (T) (JT.NO.1A TO SWNO_36472),AL,AL,XLPE,NAN,186.7
18102,MMRDA_11KV_18102,18102,42638,MMRDA REC-STN,SERENDIPITY,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL05-1361,2,2018-01-06 00:00:00+00:00,MMRDA REC-STN TO SERENDIPITY (FROM JT.NO.1 TO JT.NO.2),AL,AL,XLPE,NAN,185.8
18102,MMRDA_11KV_18102,18102,42638,MMRDA REC-STN,SERENDIPITY,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL05-1361,2,2018-01-06 00:00:00+00:00,MMRDA REC-STN TO SERENDIPITY (FROM JT.NO.2 TO JT.NO.3),AL,AL,XLPE,NAN,113.4
18102,MMRDA_11KV_18102,18102,42638,MMRDA REC-STN,SERENDIPITY,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL05-1361,2,2018-01-06 00:00:00+00:00,MMRDA REC-STN TO SERENDIPITY (FROM JT.NO.3 TO JT.NO.3A),AL,AL,XLPE,NAN,211.0
18102,MMRDA_11KV_18102,18102,42638,MMRDA REC-STN,SERENDIPITY,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL05-1361,2,2023-01-27 00:00:00+00:00,MMRDA REC-STN TO SERENDIPITY (FROM JT.NO.3A TO SWNO_42638),AL,AL,XLPE,NAN,272.5
18102,MMRDA_11KV_18102,18102,42638,MMRDA REC-STN,SERENDIPITY,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL05-1361,2,2018-01-06 00:00:00+00:00,MMRDA REC-STN TO SERENDIPITY (FROM SWNO_18102 TO JT.NO.1),AL,AL,XLPE,NAN,18.9
18103,MMRDA_11KV_18103,18103,25394,MMRDA REC-STN,TEXTILE PLOT (TEMP.),1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL05-0636,1,2016-02-08 00:00:00+00:00,MMRDA REC-STN TO TEXTILE PLOT (TEMP.) (FROM SWNO_18103 TO JT.NO.1),AL,AL,XLPE,NAN,533.6
18103,MMRDA_11KV_18103,18103,25394,MMRDA REC-STN,TEXTILE PLOT (TEMP.),1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL05-0636,1,2016-02-08 00:00:00+00:00,MMRDA REC-STN TO TEXTILE PLOT (TEMP.) (JT.NO.1 TO JT.NO.2),AL,AL,XLPE,NAN,130.8
18103,MMRDA_11KV_18103,18103,25394,MMRDA REC-STN,TEXTILE PLOT (TEMP.),1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL05-0636,1,2016-02-08 00:00:00+00:00,MMRDA REC-STN TO TEXTILE PLOT (TEMP.) (JT.NO.2 TO SWNO_25394),AL,AL,XLPE,NAN,3.6
18103,MMRDA_11KV_18103,51038,42203,TEXTILE PLOT (TEMP.),WINMARK (TEMP),1S-MH-MU-ZST-CL05-0636,1S-MH-MU-ZST-CL05-0678,2,2021-09-19 00:00:00+00:00,TEXTILE PLOT (TEMP.) TO WINMARK (TEMP) ( FROM SWNO_42203 TO JT.NO.1),AL,AL,XLPE,NAN,8.8
18103,MMRDA_11KV_18103,51038,42203,TEXTILE PLOT (TEMP.),WINMARK (TEMP),1S-MH-MU-ZST-CL05-0636,1S-MH-MU-ZST-CL05-0678,2,2016-02-08 00:00:00+00:00,TEXTILE PLOT (TEMP.) TO WINMARK (TEMP) ( JT.NO.1 TO SWNO_51038),AL,AL,XLPE,NAN,143.9
18103,MMRDA_11KV_18103,28321,28448,WINMARK (TEMP),BANK OF BARODA QTRS.,1S-MH-MU-ZST-CL05-0678,1S-MH-MU-ZST-CL05-0644,3,2016-08-16 00:00:00+00:00,WINMARK TO BANK OF BARODA QTRS (FROM SWNO_28321 TO JT.NO.1),AL,AL,XLPE,NAN,210.9
18103,MMRDA_11KV_18103,28321,28448,WINMARK (TEMP),BANK OF BARODA QTRS.,1S-MH-MU-ZST-CL05-0678,1S-MH-MU-ZST-CL05-0644,3,2019-11-16 00:00:00+00:00,WINMARK TO BANK OF BARODA QTRS (JT.NO.1 TO JT.NO.2),AL,AL,XLPE,NAN,1060.3
18103,MMRDA_11KV_18103,28321,28448,WINMARK (TEMP),BANK OF BARODA QTRS.,1S-MH-MU-ZST-CL05-0678,1S-MH-MU-ZST-CL05-0644,3,2016-08-16 00:00:00+00:00,WINMARK TO BANK OF BARODA QTRS (JT.NO.2 TO SWNO_28448),AL,AL,XLPE,NAN,88.7
18103,,28446,30756,BANK OF BARODA QTRS.,BANK OF INDIA QUARTERS,1S-MH-MU-ZST-CL05-0644,1S-MH-MU-ZST-CL05-0792,4,2004-01-21 00:00:00+00:00,BANK OF BARODA QTRS TO BANK OF INDIA QTRS (JT.NO.2 TO JT.NO.2),AL,AL,PILC,DISCONNECTED,34.3
18103,,28446,30756,BANK OF BARODA QTRS.,BANK OF INDIA QUARTERS,1S-MH-MU-ZST-CL05-0644,1S-MH-MU-ZST-CL05-0792,4,2008-09-11 00:00:00+00:00,BANK OF BARODA QTRS TO BANK OF INDIA QTRS (JT.NO.2A TO SWNO_30756),AL,AL,XLPE,DISCONNECTED,108.0
18103,,28446,30756,BANK OF BARODA QTRS.,BANK OF INDIA QUARTERS,1S-MH-MU-ZST-CL05-0644,1S-MH-MU-ZST-CL05-0792,4,2006-11-13 00:00:00+00:00,BANK OF BARODA QTRS TO BANK OF INDIA QTRS (FROM SWNO_28446 TO JT.NO.2),AL,AL,XLPE,DISCONNECTED,26.0
18103,MMRDA_11KV_18103,28446,30756,BANK OF BARODA QTRS.,BANK OF INDIA QUARTERS,1S-MH-MU-ZST-CL05-0644,1S-MH-MU-ZST-CL05-0792,4,2019-12-03 00:00:00+00:00,BANK OF BARODA QUARTERS TO BANK OF INDIA QUARTERS (FROM SWNO_28446 TO SWNO_30756),AL,AL,XLPE,NAN,221.1
18103,,30755,28476,BANK OF INDIA QUARTERS,NABARD QUARTERS,1S-MH-MU-ZST-CL05-0792,1S-MH-MU-ZST-CL05-0708,5,NAN,BANK OF INDIA QTRS TO NABARD QTRS (FROM SWNO_30755 TO JT.NO.2B),AL,AL,XLPE,DISCONNECTED,83.95861742
18103,,30755,28476,BANK OF INDIA QUARTERS,NABARD QUARTERS,1S-MH-MU-ZST-CL05-0792,1S-MH-MU-ZST-CL05-0708,5,NAN,BANK OF INDIA QTRS TO NABARD QTRS (JT.NO.2B TO JT.NO.2C),AL,AL,PILC,DISCONNECTED,59.49
18103,,30755,28476,BANK OF INDIA QUARTERS,NABARD QUARTERS,1S-MH-MU-ZST-CL05-0792,1S-MH-MU-ZST-CL05-0708,5,NAN,BANK OF INDIA QTRS TO NABARD QTRS (JT.NO.2C TO JT.NO.2D),AL,AL,XLPE,DISCONNECTED,5.2
18103,,30755,28476,BANK OF INDIA QUARTERS,NABARD QUARTERS,1S-MH-MU-ZST-CL05-0792,1S-MH-MU-ZST-CL05-0708,5,NAN,BANK OF INDIA QTRS TO NABARD QTRS (JT.NO.2D TO JT.NO.1A),AL,AL,PILC,DISCONNECTED,45.15
18103,,30755,28476,BANK OF INDIA QUARTERS,NABARD QUARTERS,1S-MH-MU-ZST-CL05-0792,1S-MH-MU-ZST-CL05-0708,5,NAN,BANK OF INDIA QTRS TO NABARD QTRS (JT.NO.1A TO SWNO_28746),AL,AL,PILC,DISCONNECTED,12.07148211
18103,MMRDA_11KV_18103,30755,28476,BANK OF INDIA QUARTERS,NABARD QUARTERS,1S-MH-MU-ZST-CL05-0792,1S-MH-MU-ZST-CL05-0708,5,2019-12-03 00:00:00+00:00,BANK OF INDIA QUARTERS TO NABARD QUARTERS (FROM SWNO_30755 TO SWNO_28476),AL,AL,XLPE,NAN,151.1
18103,MMRDA_11KV_18103,28474,26182,NABARD QUARTERS,GENERAL ACCOUNTANT,1S-MH-MU-ZST-CL05-0708,1S-MH-MU-ZST-CL05-0670,6,2019-06-28 00:00:00+00:00,NABARD QUARTERS TO GENERAL ACCOUNTANT (FROM SWNO_28474 TO SWNO_26182),AL,AL,XLPE,NAN,34.0
18103,MMRDA_11KV_18103,26180,39523,GENERAL ACCOUNTANT,SOFITEL HOTEL,1S-MH-MU-ZST-CL05-0670,1S-MH-MU-ZST-CL05-1321,7,2018-11-29 00:00:00+00:00,GENERAL ACCOUNTANT TO SOFITEL HOTEL (FROM SWNO_26180 TO SWNO_39523),AL,AL,XLPE,NAN,231.1
18103,MMRDA_11KV_18103,39524,38396,SOFITEL HOTEL,SIGNIYA PEARL,1S-MH-MU-ZST-CL05-1321,1S-MH-MU-ZST-CL05-1256,8,2018-11-24 00:00:00+00:00,SOFITEL HOTEL TO SIGNIYA PEARL (FROM SWNO_39524 TO SWNO_38396),AL,AL,XLPE,NAN,174.8
18103,MMRDA_11KV_18103,28319,34788,WINMARK (TEMP),PITTIE CHAMBERS,1S-MH-MU-ZST-CL05-0678,1S-MH-MU-ZST-CL05-0951,2.1,2018-08-09 00:00:00+00:00,WINMARK TO PITTIE CHAMBERS (FROM SWNO_34788 TO JT.NO.1),NAN,NAN,XLPE,NAN,34.8
18103,MMRDA_11KV_18103,28319,34788,WINMARK (TEMP),PITTIE CHAMBERS,1S-MH-MU-ZST-CL05-0678,1S-MH-MU-ZST-CL05-0951,2.1,2021-07-20 00:00:00+00:00,WINMARK TO PITTIE CHAMBERS (JT.NO.1 TO JT.NO.1A),AL,NAN,XLPE,NAN,8.3
18103,MMRDA_11KV_18103,28319,34788,WINMARK (TEMP),PITTIE CHAMBERS,1S-MH-MU-ZST-CL05-0678,1S-MH-MU-ZST-CL05-0951,2.1,2018-08-09 00:00:00+00:00,WINMARK TO PITTIE CHAMBERS (JT.NO.1A TO SWNO_28319),NAN,NAN,XLPE,NAN,663.0
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (FROM SWNO_18091 TO JT.NO.12),AL,AL,PILC,DISCONNECTED,296.2
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (FROM SWNO_18105 TO JT.NO.13),AL,AL,PILC,DISCONNECTED,291.3
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (FROM SWNO_26722 TO JT.NO.19B),AL,AL,PILC,DISCONNECTED,24.5
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.12 TO JT.NO.12A),AL,AL,PILC,DISCONNECTED,293.7
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.12A TO JT.NO.12J),AL,AL,PILC,DISCONNECTED,299.2
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.13 TO JT.NO.13A),AL,AL,PILC,DISCONNECTED,297.5
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.13A TO JT.NO.12J),AL,AL,PILC,DISCONNECTED,233.5
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.13A TO JT.NO.13B),AL,AL,PILC,DISCONNECTED,36.4645058
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.13B TO JT.NO.14A),AL,AL,PILC,DISCONNECTED,171.9
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2009-08-06 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (JT.NO.13C TO JT.NO.13K),AL,AL,XLPE,DISCONNECTED,7.7
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.13K TO JT.NO.13J),AL,AL,PILC,DISCONNECTED,169.75523665
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.14A TO JT.NO.14B),AL,AL,PILC,DISCONNECTED,14.9
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.14B TO JT.NO.13C),AL,AL,PILC,DISCONNECTED,58.0
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.19 TO JT.NO.20),AL,AL,PILC,DISCONNECTED,233.0
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.19A TO JT.NO.19),AL,AL,PILC,DISCONNECTED,44.1
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.19B TO JT.NO.19A),AL,AL,PILC,DISCONNECTED,144.7
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.20 TO JT.NO.20A),AL,AL,PILC,DISCONNECTED,163.6
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.20A TO JT.NO.21),AL,AL,PILC,DISCONNECTED,147.8
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.21 TO JT.NO.22),AL,AL,PILC,DISCONNECTED,269.7
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.22 TO JT.NO.22A),AL,AL,PILC,DISCONNECTED,45.5
18105,,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.22A TO JT.NO.22K),AL,AL,PILC,DISCONNECTED,244.78286909
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2020-01-15 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (FROM SWNO_18091 TO JT.NO.10),AL,AL,XLPE,NAN,5.0
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2020-01-15 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (FROM SWNO_18091 TO JT.NO.10),AL,AL,XLPE,NAN,277.7
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2020-01-15 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (FROM SWNO_18091 TO JT.NO.10),AL,AL,XLPE,NAN,271.4
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2020-01-15 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (JT.NO.10 TO JT.NO.11),AL,AL,XLPE,NAN,307.2
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2020-01-15 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (JT.NO.11 TO JT.NO.12J),AL,AL,XLPE,NAN,116.1
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.12G TO JT.NO.12H),AL,AL,PILC,NAN,39.6
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.12H TO SWNO_19144),AL,AL,PILC,NAN,277.0
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2019-03-22 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (JT.NO.12J TO JT.NO.12K),AL,AL,XLPE,NAN,501.8
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.12K TO JT.NO.12L),AL,AL,PILC,NAN,70.4
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2018-02-26 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (JT.NO.12L TO JT.NO.12M),AL,AL,XLPE,NAN,89.5
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2021-01-30 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (JT.NO.12M TO JT.NO.12N),AL,AL,XLPE,NAN,66.7
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2021-01-21 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (JT.NO.12N TO JT.NO.13),AL,AL,XLPE,NAN,211.5
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2021-02-04 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (JT.NO.13 TO JT.NO.13A),AL,AL,XLPE,NAN,64.2
18105,MMRDA_11KV_18091,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.13A TO JT.NO.12G),AL,AL,PILC,NAN,147.1
18105,MMRDA_11KV_18105,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2020-01-15 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (FROM SWNO_18105 TO JT.NO.10),AL,AL,XLPE,NAN,557.6
18105,MMRDA_11KV_18105,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2020-01-15 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (JT.NO.10 TO JT.NO.11),AL,AL,XLPE,NAN,307.2
18105,MMRDA_11KV_18105,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2020-01-15 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (JT.NO.11 TO JT.NO.12J),AL,AL,XLPE,NAN,116.1
18105,MMRDA_11KV_18105,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2019-03-23 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (JT.NO.12J TO JT.NO.12K),AL,AL,XLPE,NAN,505.8
18105,MMRDA_11KV_18105,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,NAN,MMRDA REC-STN TO GRAND HYATT (JT.NO.12K TO JT.NO.13J),AL,AL,PILC,NAN,75.8
18105,MMRDA_11KV_18105,18105,19145,MMRDA REC-STN,GRAND HYATT,1S-MH-MU-ZST-RSTN-MMRD,1S-MH-MU-ZST-CL07-0173,1,2018-02-26 00:00:00+00:00,MMRDA REC-STN TO GRAND HYATT (JT.NO.13D TO JT.NO.13H),AL,AL,XLPE,NAN,19.4
