FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,LOCATION,RANK,LATEST_DT_DATE,DT_LOAD,DT_LOAD_CAL,SUM_DT_LOAD_CAL,FRACTION,feeder_Month_01,feeder_Month_02,feeder_Month_03,feeder_Month_04,feeder_Month_05,feeder_Month_06,feeder_Month_07,feeder_Month_08,feeder_Month_09,feeder_Month_10,feeder_Month_11,feeder_Month_12,node_load_Month_01,node_load_Month_02,node_load_Month_03,node_load_Month_04,node_load_Month_05,node_load_Month_06,node_load_Month_07,node_load_Month_08,node_load_Month_09,node_load_Month_10,node_load_Month_11,node_load_Month_12,sec_cum_Month_01,sec_cum_Month_02,sec_cum_Month_03,sec_cum_Month_04,sec_cum_Month_05,sec_cum_Month_06,sec_cum_Month_07,sec_cum_Month_08,sec_cum_Month_09,sec_cum_Month_10,sec_cum_Month_11,sec_cum_Month_12
38225,32418-41704,1S-MH-MU-ZNT-CL11-7236,1S-MH-MU-ZNT-CL12-7782,1S-MH-MU-ZNT-CL12-7782,8,2025-04-04,161.42000000000002,8.918266072018126,179.59279909272794,0.0496582608939316,73.329,81.296,98.745,102.263,146.606,139.1,144.0,144.0,94.086,117.681,100.02,77.948,4,5,5,6,8,7,8,8,5,6,5,4,27.0,58.0,94.0,132.0,185.0,236.0,289.0,342.0,377.0,420.0,457.0,487.0
38225,41705-36183,1S-MH-MU-ZNT-CL12-7782,1S-MH-MU-ZNT-CL12-7642,1S-MH-MU-ZNT-CL12-7642,9,2025-04-04,294.06235294117647,16.246600825753397,179.59279909272794,0.09046354256868004,73.329,81.296,98.745,102.263,146.606,139.1,144.0,144.0,94.086,117.681,100.02,77.948,7,8,9,10,14,13,14,14,9,11,10,8,23.0,49.0,80.0,112.0,157.0,201.0,246.0,291.0,321.0,358.0,390.0,416.0
38226,38226-36106,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-CL12-7227,1S-MH-MU-ZNT-CL12-7227,1,2025-04-04,211.09839416058395,11.662939205178075,184.69373174234832,0.06314745549376913,69.044,72.805,68.25,66.115,60.394,65.75,29.0,29.0,76.913,76.27,53.444,60.03,5,5,5,5,4,5,2,2,5,5,4,4,71.0,145.0,216.0,285.0,347.0,415.0,445.0,475.0,555.0,633.0,688.0,750.0
38226,36104-6956,1S-MH-MU-ZNT-CL12-7227,1S-MH-MU-ZNT-CL02-6039,1S-MH-MU-ZNT-CL02-6039,2,2025-04-04,546.2386138613862,30.179044091353052,184.69373174234832,0.16340047822225748,69.044,72.805,68.25,66.115,60.394,65.75,29.0,29.0,76.913,76.27,53.444,60.03,12,12,12,11,10,11,5,5,13,13,9,10,66.0,135.0,201.0,265.0,323.0,386.0,414.0,442.0,517.0,590.0,641.0,699.0
38226,6954-11811,1S-MH-MU-ZNT-CL02-6039,1S-MH-MU-ZNT-CL02-6708,1S-MH-MU-ZNT-CL02-6708,3,2025-04-04,869.3467961165048,48.03039299110075,184.69373174234832,0.26005426680156185,69.044,72.805,68.25,66.115,60.394,65.75,29.0,29.0,76.913,76.27,53.444,60.03,18,19,18,18,16,18,8,8,21,20,14,16,54.0,111.0,165.0,218.0,266.0,318.0,341.0,364.0,426.0,486.0,528.0,576.0
38226,11813-34897,1S-MH-MU-ZNT-CL02-6708,1S-MH-MU-ZNT-CL02-6155,1S-MH-MU-ZNT-CL02-6155,4,2025-04-04,914.5265700483092,50.526522621861865,184.69373174234832,0.2735692334829611,69.044,72.805,68.25,66.115,60.394,65.75,29.0,29.0,76.913,76.27,53.444,60.03,19,20,19,19,17,18,8,8,22,21,15,17,36.0,74.0,110.0,145.0,177.0,211.0,226.0,241.0,282.0,322.0,350.0,382.0
38226,34895-10835,1S-MH-MU-ZNT-CL02-6155,1S-MH-MU-ZNT-CL02-6438,1S-MH-MU-ZNT-CL02-6438,5,2025-04-04,801.7334152334153,44.29483283285458,184.69373174234832,0.23982856599945046,69.044,72.805,68.25,66.115,60.394,65.75,29.0,29.0,76.913,76.27,53.444,60.03,17,18,17,16,15,16,7,7,19,19,13,15,17.0,35.0,52.0,68.0,83.0,99.0,106.0,113.0,132.0,151.0,164.0,179.0
38232,38232-40278,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-RSTN-VINA,1S-MH-MU-ZNT-RSTN-VINA,1,2025-04-04,8.16,0.45083044943419587,0.45083044943419587,1.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38233,38233-25384,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-CL11-6390,1S-MH-MU-ZNT-CL11-6390,1,2025-04-04,280.8493658536585,15.516598753812962,113.01731733726476,0.13729399280915983,74.688,75.135,71.179,82.375,100.249,99.946,103.0,103.0,87.48,76.266,62.706,64.532,11,11,10,12,14,14,15,15,13,11,9,9,80.0,161.0,238.0,325.0,431.0,537.0,644.0,751.0,844.0,926.0,993.0,1062.0
38233,28431-38568,1S-MH-MU-ZNT-CL12-6924,1S-MH-MU-ZNT-CL12-7199,1S-MH-MU-ZNT-CL12-7199,10,2025-04-04,89.32083333333333,4.934871499448967,113.01731733726476,0.04366473754391453,74.688,75.135,71.179,82.375,100.249,99.946,103.0,103.0,87.48,76.266,62.706,64.532,4,4,4,4,5,5,5,5,4,4,3,3,4.0,8.0,12.0,16.0,21.0,26.0,31.0,36.0,40.0,44.0,47.0,50.0
38233,16827-25368,1S-MH-MU-ZNT-CL11-6390,1S-MH-MU-ZNT-CL11-6589,1S-MH-MU-ZNT-CL11-6589,2,2025-04-04,331.83631067961164,18.333567779690537,113.01731733726476,0.16221910244940385,74.688,75.135,71.179,82.375,100.249,99.946,103.0,103.0,87.48,76.266,62.706,64.532,13,13,12,14,17,17,17,17,15,13,11,11,69.0,139.0,206.0,281.0,373.0,465.0,557.0,649.0,729.0,800.0,858.0,918.0
38233,25369-36109,1S-MH-MU-ZNT-CL11-6589,1S-MH-MU-ZNT-CL11-7547,1S-MH-MU-ZNT-CL11-7547,3,2025-04-04,148.22222222222223,8.18910429663967,113.01731733726476,0.0724588451538082,74.688,75.135,71.179,82.375,100.249,99.946,103.0,103.0,87.48,76.266,62.706,64.532,6,6,6,6,8,8,8,8,7,6,5,5,56.0,113.0,168.0,229.0,304.0,379.0,454.0,529.0,594.0,652.0,699.0,748.0
38233,36107-29860,1S-MH-MU-ZNT-CL11-7547,1S-MH-MU-ZNT-CL12-7024,1S-MH-MU-ZNT-CL12-7024,4,2025-04-04,145.5265641025641,8.040172340560451,113.01731733726476,0.07114106519239947,74.688,75.135,71.179,82.375,100.249,99.946,103.0,103.0,87.48,76.266,62.706,64.532,6,6,6,6,8,8,8,8,7,6,5,5,50.0,101.0,150.0,205.0,272.0,339.0,406.0,473.0,531.0,583.0,625.0,669.0
38233,29859-37195,1S-MH-MU-ZNT-CL12-7024,1S-MH-MU-ZNT-CL12-7212,1S-MH-MU-ZNT-CL12-7212,5,2025-04-04,217.64338983050845,12.024542555596817,113.01731733726476,0.10639557581882199,74.688,75.135,71.179,82.375,100.249,99.946,103.0,103.0,87.48,76.266,62.706,64.532,8,8,8,9,11,11,11,11,10,9,7,7,44.0,89.0,132.0,181.0,240.0,299.0,358.0,417.0,468.0,514.0,551.0,590.0
38233,37197-37723,1S-MH-MU-ZNT-CL12-7212,1S-MH-MU-ZNT-CL12-6984,1S-MH-MU-ZNT-CL12-6984,6,2025-04-04,231.4468627450981,12.787168278370983,113.01731733726476,0.11314344190467454,74.688,75.135,71.179,82.375,100.249,99.946,103.0,103.0,87.48,76.266,62.706,64.532,9,9,9,10,12,12,12,12,10,9,8,8,36.0,73.0,108.0,148.0,196.0,244.0,292.0,340.0,381.0,418.0,448.0,480.0
38233,28592-38381,1S-MH-MU-ZNT-CL12-6984,1S-MH-MU-ZNT-CL12-7206,1S-MH-MU-ZNT-CL12-7206,7,2025-04-04,155.11440000000002,8.569889052171034,113.01731733726476,0.07582810540969474,74.688,75.135,71.179,82.375,100.249,99.946,103.0,103.0,87.48,76.266,62.706,64.532,6,6,6,7,8,8,8,8,7,6,5,5,27.0,55.0,81.0,111.0,147.0,183.0,219.0,255.0,286.0,314.0,336.0,360.0
38233,38380-28435,1S-MH-MU-ZNT-CL12-7206,1S-MH-MU-ZNT-CL12-6983,1S-MH-MU-ZNT-CL12-6983,8,2025-04-04,190.79012345679013,10.540931017846864,113.01731733726476,0.09326828194294118,74.688,75.135,71.179,82.375,100.249,99.946,103.0,103.0,87.48,76.266,62.706,64.532,7,8,7,8,10,10,10,10,9,8,6,7,21.0,43.0,63.0,86.0,114.0,142.0,170.0,198.0,222.0,244.0,261.0,280.0
38233,28433-28432,1S-MH-MU-ZNT-CL12-6983,1S-MH-MU-ZNT-CL12-6924,1S-MH-MU-ZNT-CL12-6924,9,2025-04-04,254.85556650246303,14.080471763126472,113.01731733726476,0.12458685177518165,74.688,75.135,71.179,82.375,100.249,99.946,103.0,103.0,87.48,76.266,62.706,64.532,10,10,9,11,13,13,13,13,11,10,8,9,14.0,28.0,41.0,56.0,74.0,92.0,110.0,128.0,143.0,157.0,168.0,180.0
38234,38234-15810,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-CL12-6588,1S-MH-MU-ZNT-CL12-6588,1,2025-04-04,299.9486829268293,16.571813668026664,358.10253405228883,0.04627672828924162,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,5,5,6,6,6,6,5,5,6,7,5,5,116.0,232.0,355.0,473.0,592.0,712.0,811.0,910.0,1039.0,1179.0,1286.0,1401.0
38234,25012-25013,1S-MH-MU-ZNT-CL12-6588,1S-MH-MU-ZNT-CL12-6898,1S-MH-MU-ZNT-CL12-6898,1.1,2025-04-04,192.30614634146343,10.624689507852965,358.10253405228883,0.02966940609892916,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,4,4,4,4,4,4,3,3,4,4,3,4,12.0,24.0,37.0,49.0,61.0,74.0,85.0,96.0,110.0,124.0,135.0,147.0
38234,28414-32258,1S-MH-MU-ZNT-CL12-6898,1S-MH-MU-ZNT-CL12-7114,1S-MH-MU-ZNT-CL12-7114,1.2,2025-04-04,221.43313609467452,12.233921601125683,358.10253405228883,0.03416318075911557,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,4,4,4,4,4,4,4,4,5,5,4,4,8.0,16.0,25.0,33.0,41.0,50.0,58.0,66.0,76.0,86.0,94.0,102.0
38234,15811-16486,1S-MH-MU-ZNT-CL12-6588,1S-MH-MU-ZNT-CL12-6624,1S-MH-MU-ZNT-CL12-6624,1.2,2025-04-04,125.0963184079602,6.911425177748035,358.10253405228883,0.01930012921030839,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,3,3,3,3,3,3,2,2,3,3,2,3,25.0,50.0,77.0,103.0,129.0,155.0,176.0,197.0,225.0,255.0,278.0,303.0
38234,16488-27064,1S-MH-MU-ZNT-CL12-6624,1S-MH-MU-ZNT-CL02-6220,1S-MH-MU-ZNT-CL02-6220,1.2.1,2025-04-04,214.92640776699028,11.874432476577141,358.10253405228883,0.03315930871029044,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,4,4,4,4,4,4,4,4,5,5,4,4,4.0,8.0,12.0,16.0,20.0,24.0,28.0,32.0,37.0,42.0,46.0,50.0
38234,32259-37724,1S-MH-MU-ZNT-CL12-7114,1S-MH-MU-ZNT-CL12-6984,1S-MH-MU-ZNT-CL12-6984,1.3,2025-04-04,231.4468627450981,12.787168278370983,358.10253405228883,0.035708120056206716,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,4,4,5,4,4,5,4,4,5,5,4,4,4.0,8.0,13.0,17.0,21.0,26.0,30.0,34.0,39.0,44.0,48.0,52.0
38234,16488-27064,1S-MH-MU-ZNT-CL12-6624,1S-MH-MU-ZNT-CL12-6694,1S-MH-MU-ZNT-CL12-6694,1.3,2025-04-04,475.4051960784314,26.26558066316069,358.10253405228883,0.07334653671935616,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,8,8,9,9,9,9,7,7,9,10,8,8,18.0,36.0,56.0,75.0,94.0,113.0,128.0,143.0,163.0,185.0,202.0,220.0
38234,13887-9920,1S-MH-MU-ZNT-CL12-6694,1S-MH-MU-ZNT-CL12-6403,1S-MH-MU-ZNT-CL12-6403,1.4,2025-04-04,567.639408866995,31.361412967655472,358.10253405228883,0.08757662955570203,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,10,10,11,10,10,10,8,8,11,12,9,10,10.0,20.0,31.0,41.0,51.0,61.0,69.0,77.0,88.0,100.0,109.0,119.0
38234,15852-31107,1S-MH-MU-ZNT-CL12-6588,1S-MH-MU-ZNT-CL12-7079,1S-MH-MU-ZNT-CL12-7079,2,2025-04-04,218.38729166666667,12.065642261372568,358.10253405228883,0.03369326132612842,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,4,4,4,4,4,4,4,4,5,5,4,4,74.0,148.0,225.0,299.0,374.0,449.0,511.0,573.0,654.0,743.0,811.0,884.0
38234,31105-15167,1S-MH-MU-ZNT-CL12-7079,1S-MH-MU-ZNT-CL12-6709,1S-MH-MU-ZNT-CL12-6709,3,2025-04-04,621.4351219512195,34.333563152385125,358.10253405228883,0.09587634793830267,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,11,11,11,11,11,11,9,9,12,13,10,11,70.0,140.0,213.0,283.0,354.0,425.0,483.0,541.0,617.0,701.0,765.0,834.0
38234,15091-11853,1S-MH-MU-ZNT-CL12-6709,1S-MH-MU-ZNT-CL02-6438,1S-MH-MU-ZNT-CL02-6438,3.1,2025-04-04,801.7334152334153,44.29483283285458,358.10253405228883,0.12369315662643932,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,14,14,15,14,14,14,12,12,15,17,13,14,14.0,28.0,43.0,57.0,71.0,85.0,97.0,109.0,124.0,141.0,154.0,168.0
38234,15090-17777,1S-MH-MU-ZNT-CL12-6709,1S-MH-MU-ZNT-CL12-6317,1S-MH-MU-ZNT-CL12-6317,4,2025-04-04,425.99844660194174,23.535915580860625,358.10253405228883,0.06572395708717324,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,8,8,8,8,8,8,6,6,8,9,7,7,45.0,90.0,137.0,182.0,228.0,274.0,311.0,348.0,397.0,451.0,492.0,536.0
38234,17779-29675,1S-MH-MU-ZNT-CL12-6317,1S-MH-MU-ZNT-CL02-6040,1S-MH-MU-ZNT-CL02-6040,5,2025-04-04,572.1694174757281,31.61169064130938,358.10253405228883,0.08827552903240153,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,10,10,11,10,10,10,9,9,11,12,9,10,37.0,74.0,113.0,150.0,188.0,226.0,257.0,288.0,329.0,374.0,408.0,445.0
38234,29673-19502,1S-MH-MU-ZNT-CL02-6040,1S-MH-MU-ZNT-CL12-6874,1S-MH-MU-ZNT-CL12-6874,6,2025-04-04,493.8239520958084,27.283195375578938,358.10253405228883,0.07618822203474032,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,9,9,9,9,9,9,7,7,10,11,8,9,27.0,54.0,82.0,109.0,137.0,165.0,187.0,209.0,239.0,272.0,297.0,324.0
38234,19503-11123,1S-MH-MU-ZNT-CL12-6874,1S-MH-MU-ZNT-CL02-6162,1S-MH-MU-ZNT-CL02-6162,7,2025-04-04,556.4004854368932,30.740475602318543,358.10253405228883,0.08584266426282795,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,10,10,10,10,10,10,8,8,11,12,9,10,18.0,36.0,55.0,73.0,92.0,111.0,126.0,141.0,161.0,183.0,200.0,218.0
38234,11125-26936,1S-MH-MU-ZNT-CL02-6162,1S-MH-MU-ZNT-CL02-6703,1S-MH-MU-ZNT-CL02-6703,8,2025-04-04,463.4808457711442,25.606774265091442,358.10253405228883,0.07150682229283647,107.702,107.825,114.462,109.219,111.883,112.021,91.0,91.0,120.927,131.42,100.455,105.882,8,8,9,8,9,9,7,7,9,10,8,8,8.0,16.0,25.0,33.0,42.0,51.0,58.0,65.0,74.0,84.0,92.0,100.0
38236,38236-43447,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-CL11-7558,1S-MH-MU-ZNT-CL11-7558,1,,,,,,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,,,,,,,,,,,,,87.0,174.0,272.0,395.0,527.0,658.0,786.0,914.0,1033.0,1152.0,1252.0,1333.0
38236,31884-11116,1S-MH-MU-ZNT-CL12-7101,1S-MH-MU-ZNT-CL12-6473,1S-MH-MU-ZNT-CL12-6473,10,2025-04-04,575.8039024390245,31.81249168168496,192.21804302376023,0.16550210990210004,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,14,14,16,20,21,21,21,21,19,19,16,13,41.0,82.0,129.0,188.0,250.0,312.0,373.0,434.0,490.0,546.0,593.0,631.0
38236,11114-9610,1S-MH-MU-ZNT-CL12-6473,1S-MH-MU-ZNT-CL12-6659,1S-MH-MU-ZNT-CL12-6659,10.1,2025-04-04,322.5541463414634,17.82073906396879,192.21804302376023,0.09271106283069355,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,8,8,9,11,12,12,12,12,11,11,9,7,8.0,16.0,25.0,36.0,48.0,60.0,72.0,84.0,95.0,106.0,115.0,122.0
38236,11115-31532,1S-MH-MU-ZNT-CL12-6473,1S-MH-MU-ZNT-CL12-7148,1S-MH-MU-ZNT-CL12-7148,11,2025-04-04,243.44919786096256,13.450283245839733,192.21804302376023,0.06997409314055462,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,6,6,7,9,9,9,9,9,8,8,7,6,19.0,38.0,60.0,88.0,117.0,146.0,174.0,202.0,228.0,254.0,276.0,294.0
38236,31534-11810,1S-MH-MU-ZNT-CL12-7148,1S-MH-MU-ZNT-CL02-6039,1S-MH-MU-ZNT-CL02-6039,12,2025-04-04,546.2386138613862,30.179044091353052,192.21804302376023,0.1570042209181299,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,13,13,15,19,20,20,19,19,18,18,15,12,13.0,26.0,41.0,60.0,80.0,100.0,119.0,138.0,156.0,174.0,189.0,201.0
38236,43448-30523,1S-MH-MU-ZNT-CL11-7558,1S-MH-MU-ZNT-CL11-7140,1S-MH-MU-ZNT-CL11-7140,2,2025-04-04,113.49928205128204,6.270702492357604,192.21804302376023,0.03262286096411083,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,3,3,3,4,5,5,4,4,4,4,4,3,87.0,174.0,272.0,395.0,527.0,658.0,786.0,914.0,1033.0,1152.0,1252.0,1333.0
38236,31088-39551,1S-MH-MU-ZNT-CL11-7140,1S-MH-MU-ZNT-CL11-7927,1S-MH-MU-ZNT-CL11-7927,2.1,,,,,,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,,,,,,,,,,,,,3.0,6.0,9.0,13.0,17.0,21.0,25.0,29.0,33.0,37.0,40.0,43.0
38236,39552-40212,1S-MH-MU-ZNT-CL11-7927,1S-MH-MU-ZNT-CL11-7936,1S-MH-MU-ZNT-CL11-7936,2.2,2025-04-04,101.85806451612903,5.627538848566639,192.21804302376023,0.029276850185552112,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,3,3,3,4,4,4,4,4,4,4,3,3,3.0,6.0,9.0,13.0,17.0,21.0,25.0,29.0,33.0,37.0,40.0,43.0
38236,31089-34644,1S-MH-MU-ZNT-CL11-7140,1S-MH-MU-ZNT-CL12-7106,1S-MH-MU-ZNT-CL12-7106,3,2025-04-04,134.28397660818715,7.419032539960791,192.21804302376023,0.03859696219591476,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,4,4,4,5,5,5,5,5,5,5,4,3,81.0,162.0,254.0,369.0,492.0,614.0,734.0,854.0,965.0,1076.0,1169.0,1244.0
38236,34646-13470,1S-MH-MU-ZNT-CL12-7106,1S-MH-MU-ZNT-CL12-6304,1S-MH-MU-ZNT-CL12-6304,4,2025-04-04,335.2193548387097,18.520477009923614,192.21804302376023,0.09635139718717395,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,8,8,9,12,13,12,12,12,11,11,10,8,77.0,154.0,242.0,352.0,470.0,587.0,702.0,817.0,923.0,1029.0,1118.0,1190.0
38236,13471-11565,1S-MH-MU-ZNT-CL12-6304,1S-MH-MU-ZNT-CL12-6485,1S-MH-MU-ZNT-CL12-6485,5,2025-04-04,405.9005555555556,22.425530623370214,192.21804302376023,0.11666714669755625,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,10,10,11,14,15,15,15,15,14,14,11,9,69.0,138.0,217.0,315.0,420.0,525.0,628.0,731.0,826.0,921.0,1000.0,1064.0
38236,11566-18611,1S-MH-MU-ZNT-CL12-6485,1S-MH-MU-ZNT-CL12-6590,1S-MH-MU-ZNT-CL12-6590,6,2025-04-04,63.81482926829269,3.525694627400842,192.21804302376023,0.01834216274361418,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,2,2,2,3,3,3,3,3,3,3,2,2,59.0,118.0,186.0,270.0,360.0,450.0,538.0,626.0,707.0,788.0,856.0,911.0
38236,18609-17576,1S-MH-MU-ZNT-CL12-6590,1S-MH-MU-ZNT-CL12-6734,1S-MH-MU-ZNT-CL12-6734,7,2025-04-04,118.1471844660194,6.527493660808869,192.21804302376023,0.03395879782212745,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,3,3,4,4,5,5,5,5,4,4,4,3,57.0,114.0,180.0,261.0,348.0,435.0,520.0,605.0,683.0,761.0,827.0,880.0
38236,17574-37943,1S-MH-MU-ZNT-CL12-6734,1S-MH-MU-ZNT-CL12-6478,1S-MH-MU-ZNT-CL12-6478,8,2025-04-04,283.77365853658534,15.678162501916031,192.21804302376023,0.08156446843014649,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,7,7,8,10,11,11,10,10,10,10,8,7,54.0,108.0,170.0,247.0,329.0,411.0,491.0,571.0,645.0,719.0,781.0,831.0
38236,37944-31882,1S-MH-MU-ZNT-CL12-6478,1S-MH-MU-ZNT-CL12-7101,1S-MH-MU-ZNT-CL12-7101,9,2025-04-04,234.59053763440855,12.960852636609074,192.21804302376023,0.06742786698232575,80.151,81.973,91.937,115.189,126.796,124.209,121.0,121.0,112.542,114.106,93.836,73.852,6,6,7,8,9,9,9,9,8,8,7,5,47.0,94.0,148.0,215.0,286.0,357.0,427.0,497.0,561.0,625.0,679.0,722.0
38237,38237-38347,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-CL11-7628,1S-MH-MU-ZNT-CL11-7628,1,2025-04-04,198.84489795918367,10.985947881695537,265.0536133680239,0.04144802156098765,113.353,119.638,144.534,140.954,154.383,163.746,183.0,183.0,159.72,171.126,139.641,117.762,5,5,6,6,7,7,8,8,7,8,6,5,124.0,254.0,410.0,560.0,724.0,899.0,1090.0,1281.0,1452.0,1633.0,1781.0,1910.0
38237,34215-31460,1S-MH-MU-ZNT-CL12-7237,1S-MH-MU-ZNT-CL12-7108,1S-MH-MU-ZNT-CL12-7108,10,2025-04-04,188.21416666666667,10.398612420124508,265.0536133680239,0.03923210963996991,113.353,119.638,144.534,140.954,154.383,163.746,183.0,183.0,159.72,171.126,139.641,117.762,5,5,6,6,7,7,8,8,7,7,6,5,78.0,160.0,259.0,354.0,457.0,568.0,689.0,810.0,918.0,1033.0,1127.0,1208.0
38237,31462-31017,1S-MH-MU-ZNT-CL12-7108,1S-MH-MU-ZNT-CL12-7107,1S-MH-MU-ZNT-CL12-7107,11,2025-04-04,126.05479166666667,6.964379703482508,265.0536133680239,0.026275362237045026,113.353,119.638,144.534,140.954,154.383,163.746,183.0,183.0,159.72,171.126,139.641,117.762,3,4,4,4,5,5,5,5,5,5,4,4,73.0,150.0,243.0,332.0,428.0,532.0,645.0,758.0,859.0,967.0,1055.0,1131.0
38237,31019-30069,1S-MH-MU-ZNT-CL12-7107,1S-MH-MU-ZNT-CL12-6479,1S-MH-MU-ZNT-CL12-6479,12,2025-04-04,339.39900497512434,18.751397788045857,265.0536133680239,0.07074567876956182,113.353,119.638,144.534,140.954,154.383,163.746,183.0,183.0,159.72,171.126,139.641,117.762,9,9,11,10,11,12,13,13,12,13,10,9,70.0,143.0,232.0,317.0,408.0,507.0,615.0,723.0,819.0,922.0,1006.0,1078.0
38237,30070-14728,1S-MH-MU-ZNT-CL12-6479,1S-MH-MU-ZNT-CL12-6483,1S-MH-MU-ZNT-CL12-6483,13,2025-04-04,334.151269035533,18.46146651939905,265.0536133680239,0.06965181981415026,113.353,119.638,144.534,140.954,154.383,163.746,183.0,183.0,159.72,171.126,139.641,117.762,8,9,11,10,11,12,13,13,12,12,10,9,61.0,125.0,203.0,278.0,358.0,445.0,540.0,635.0,719.0,809.0,883.0,946.0
38237,14730-40125,1S-MH-MU-ZNT-CL12-6483,1S-MH-MU-ZNT-CL12-7766,1S-MH-MU-ZNT-CL12-7766,14,2025-04-04,70.36,3.887307649778189,265.0536133680239,0.01466611830105748,113.353,119.638,144.534,140.954,154.383,163.746,183.0,183.0,159.72,171.126,139.641,117.762,2,2,3,3,3,3,3,3,3,3,3,2,53.0,108.0,175.0,240.0,309.0,384.0,466.0,548.0,620.0,698.0,762.0,816.0
38237,40124-34155,1S-MH-MU-ZNT-CL12-7766,1S-MH-MU-ZNT-CL12-6484,1S-MH-MU-ZNT-CL12-6484,15,2025-04-04,216.99254901960785,11.988584362546764,265.0536133680239,0.045230790141693906,113.353,119.638,144.534,140.954,154.383,163.746,183.0,183.0,159.72,171.126,139.641,117.762,6,6,7,7,7,8,9,9,8,8,7,6,51.0,104.0,168.0,230.0,296.0,368.0,447.0,526.0,595.0,670.0,731.0,783.0
38237,34153-26550,1S-MH-MU-ZNT-CL12-6484,1S-MH-MU-ZNT-CL12-6944,1S-MH-MU-ZNT-CL12-6944,16,2025-04-04,176.2087804878049,9.735328884996157,265.0536133680239,0.03672965918588993,113.353,119.638,144.534,140.954,154.383,163.746,183.0,183.0,159.72,171.126,139.641,117.762,5,5,6,6,6,7,7,7,6,7,6,5,45.0,92.0,149.0,204.0,263.0,327.0,397.0,467.0,528.0,595.0,649.0,695.0
38237,26552-32768,1S-MH-MU-ZNT-CL12-6944,1S-MH-MU-ZNT-CL12-7171,1S-MH-MU-ZNT-CL12-7171,17,2025-04-04,148.4277456647399,8.200459226291569,265.0536133680239,0.030938869770869057,113.353,119.638,144.534,140.954,154.383,163.746,183.0,183.0,159.72,171.126,139.641,117.762,4,4,5,5,5,6,6,6,5,6,5,4,40.0,82.0,133.0,182.0,235.0,292.0,355.0,418.0,473.0,533.0,581.0,622.0
