FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,LATEST_DT_DATE,DT_LOAD
10219,1S-MH-MU-ZSC-RSTN-AMBI-1S-MH-MU-ZSC-CL09-2376,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2376,1.1,2025-04-04,536.0243902439024
10219,1S-MH-MU-ZSC-CL09-2376-1S-MH-MU-ZSC-CL09-2376,1S-MH-MU-ZSC-CL09-2376,1S-MH-MU-ZSC-CL09-2376,1.1.1,2025-04-04,536.0243902439024
10219,1S-MH-MU-ZSC-CL09-2376-1S-MH-MU-ZSC-CL09-2377,1S-MH-MU-ZSC-CL09-2376,1S-MH-MU-ZSC-CL09-2377,1.1.2,2025-04-04,801.1753846153847
10219,1S-MH-MU-ZSC-CL09-2377-1S-MH-MU-ZSC-CL09-2377,1S-MH-MU-ZSC-CL09-2377,1S-MH-MU-ZSC-CL09-2377,1.1.2.1,2025-04-04,801.1753846153847
10219,1S-MH-MU-ZSC-CL09-2377-1S-MH-MU-ZSC-CL09-2378,1S-MH-MU-ZSC-CL09-2377,1S-MH-MU-ZSC-CL09-2378,1.1.2.2,2025-04-04,118.52081218274111
10219,1S-MH-MU-ZSC-CL09-2378-1S-MH-MU-ZSC-CL09-2378,1S-MH-MU-ZSC-CL09-2378,1S-MH-MU-ZSC-CL09-2378,1.1.2.2.1,2025-04-04,118.52081218274111
10219,1S-MH-MU-ZSC-CL09-2377-1S-MH-MU-ZSC-CL09-2381,1S-MH-MU-ZSC-CL09-2377,1S-MH-MU-ZSC-CL09-2381,1.1.2.3,2025-04-04,335.3206106870229
10219,1S-MH-MU-ZSC-CL09-2381-1S-MH-MU-ZSC-CL09-2381,1S-MH-MU-ZSC-CL09-2381,1S-MH-MU-ZSC-CL09-2381,1.1.2.3.1,2025-04-04,335.3206106870229
10219,1S-MH-MU-ZSC-CL09-2381-1S-MH-MU-ZSC-CL09-2537,1S-MH-MU-ZSC-CL09-2381,1S-MH-MU-ZSC-CL09-2537,1.1.2.3.2,2025-03-06,546.0731707317074
10220,ROOT-1S-MH-MU-ZSC-CL09-2613,,1S-MH-MU-ZSC-CL09-2613,1,2025-04-04,229.6565445026178
10220,1S-MH-MU-ZSC-CL09-2613-1S-MH-MU-ZSC-CL09-3011,1S-MH-MU-ZSC-CL09-2613,1S-MH-MU-ZSC-CL09-3011,1.1,2025-04-04,320.8125
10220,1S-MH-MU-ZSC-CL09-3011-1S-MH-MU-ZSC-CL09-3011,1S-MH-MU-ZSC-CL09-3011,1S-MH-MU-ZSC-CL09-3011,1.1.1,2025-04-04,320.8125
10220,1S-MH-MU-ZSC-CL09-3011-1S-MH-MU-ZSC-CL09-3087,1S-MH-MU-ZSC-CL09-3011,1S-MH-MU-ZSC-CL09-3087,1.1.2,2025-04-04,382.23745819397993
10220,1S-MH-MU-ZSC-CL09-3087-1S-MH-MU-ZSC-CL09-2033,1S-MH-MU-ZSC-CL09-3087,1S-MH-MU-ZSC-CL09-2033,1.1.2.1,2025-04-04,251.05466666666663
10220,1S-MH-MU-ZSC-CL09-2033-1S-MH-MU-ZSC-CL09-2033,1S-MH-MU-ZSC-CL09-2033,1S-MH-MU-ZSC-CL09-2033,1.1.2.1.1,2025-04-04,251.05466666666663
10220,1S-MH-MU-ZSC-CL09-3087-1S-MH-MU-ZSC-CL09-3087,1S-MH-MU-ZSC-CL09-3087,1S-MH-MU-ZSC-CL09-3087,1.1.2.2,2025-04-04,382.23745819397993
10220,ROOT-1S-MH-MU-ZSC-RSTN-AMBI,,1S-MH-MU-ZSC-RSTN-AMBI,2,2012-09-21,581.4
10220,1S-MH-MU-ZSC-RSTN-AMBI-1S-MH-MU-ZSC-CL09-2358,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2358,2.1,2025-03-06,563.1401960784314
10220,1S-MH-MU-ZSC-CL09-2358-1S-MH-MU-ZSC-CL09-2358,1S-MH-MU-ZSC-CL09-2358,1S-MH-MU-ZSC-CL09-2358,2.1.1,2025-03-06,563.1401960784314
10220,1S-MH-MU-ZSC-CL09-2358-1S-MH-MU-ZSC-CL09-2372,1S-MH-MU-ZSC-CL09-2358,1S-MH-MU-ZSC-CL09-2372,2.1.2,2025-03-06,538.3852216748768
10220,1S-MH-MU-ZSC-CL09-2358-nan,1S-MH-MU-ZSC-CL09-2358,nan,2.1.3,,
10222,ROOT-1S-MH-MU-ZSC-RSTN-AMBI,,1S-MH-MU-ZSC-RSTN-AMBI,1,2012-09-21,581.4
10222,1S-MH-MU-ZSC-RSTN-AMBI-1S-MH-MU-ZSC-CL09-2765,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2765,1.1,2025-04-04,267.0874576271187
10222,1S-MH-MU-ZSC-CL09-2765-1S-MH-MU-ZSC-CL09-2617,1S-MH-MU-ZSC-CL09-2765,1S-MH-MU-ZSC-CL09-2617,1.1.1,2025-03-06,325.35583333333335
10222,1S-MH-MU-ZSC-CL09-2765-1S-MH-MU-ZSC-CL09-2765,1S-MH-MU-ZSC-CL09-2765,1S-MH-MU-ZSC-CL09-2765,1.1.2,2025-04-04,267.0874576271187
10222,1S-MH-MU-ZSC-CL09-2765-1S-MH-MU-ZSC-CL09-3455,1S-MH-MU-ZSC-CL09-2765,1S-MH-MU-ZSC-CL09-3455,1.1.3,,
10222,1S-MH-MU-ZSC-CL09-3455-1S-MH-MU-ZSC-CL09-3226,1S-MH-MU-ZSC-CL09-3455,1S-MH-MU-ZSC-CL09-3226,1.1.3.1,2025-04-04,170.62923976608187
10222,1S-MH-MU-ZSC-CL09-3226-1S-MH-MU-ZSC-CL09-2019,1S-MH-MU-ZSC-CL09-3226,1S-MH-MU-ZSC-CL09-2019,1.1.3.1.1,2025-03-06,212.9743842364532
10222,1S-MH-MU-ZSC-CL09-2019-1S-MH-MU-ZSC-CL09-2019,1S-MH-MU-ZSC-CL09-2019,1S-MH-MU-ZSC-CL09-2019,1.1.3.1.1.1,2025-03-06,212.9743842364532
10222,1S-MH-MU-ZSC-CL09-2019-nan,1S-MH-MU-ZSC-CL09-2019,nan,1.1.3.1.1.2,,
10222,1S-MH-MU-ZSC-CL09-3226-1S-MH-MU-ZSC-CL09-3226,1S-MH-MU-ZSC-CL09-3226,1S-MH-MU-ZSC-CL09-3226,1.1.3.1.2,2025-04-04,170.62923976608187
10222,1S-MH-MU-ZSC-CL09-3455-nan,1S-MH-MU-ZSC-CL09-3455,nan,1.1.3.2,,
10222,1S-MH-MU-ZSC-RSTN-AMBI-1S-MH-MU-ZSC-CL09-3613,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-3613,1.2,2025-04-04,381.2068965517241
10222,1S-MH-MU-ZSC-CL09-3613-1S-MH-MU-ZSC-CL09-2380,1S-MH-MU-ZSC-CL09-3613,1S-MH-MU-ZSC-CL09-2380,1.2.1,2025-04-04,428.20746113989634
10222,1S-MH-MU-ZSC-CL09-2380-1S-MH-MU-ZSC-CL05-2735,1S-MH-MU-ZSC-CL09-2380,1S-MH-MU-ZSC-CL05-2735,1.2.1.1,2025-04-04,337.5367346938775
10222,1S-MH-MU-ZSC-CL05-2735-1S-MH-MU-ZSC-CL05-2733,1S-MH-MU-ZSC-CL05-2735,1S-MH-MU-ZSC-CL05-2733,1.2.1.1.1,2025-04-04,382.8926424870466
10222,1S-MH-MU-ZSC-CL05-2735-1S-MH-MU-ZSC-CL05-2735,1S-MH-MU-ZSC-CL05-2735,1S-MH-MU-ZSC-CL05-2735,1.2.1.1.2,2025-04-04,337.5367346938775
10222,1S-MH-MU-ZSC-CL05-2735-1S-MH-MU-ZSC-CL05-3144,1S-MH-MU-ZSC-CL05-2735,1S-MH-MU-ZSC-CL05-3144,1.2.1.1.3,2025-04-04,148.05475935828878
10222,1S-MH-MU-ZSC-CL09-2380-1S-MH-MU-ZSC-CL09-2379,1S-MH-MU-ZSC-CL09-2380,1S-MH-MU-ZSC-CL09-2379,1.2.1.2,2025-04-04,142.05989847715736
10222,1S-MH-MU-ZSC-CL09-2379-1S-MH-MU-ZSC-CL09-2378,1S-MH-MU-ZSC-CL09-2379,1S-MH-MU-ZSC-CL09-2378,1.2.1.2.1,2025-04-04,118.52081218274111
10222,1S-MH-MU-ZSC-CL09-2379-1S-MH-MU-ZSC-CL09-2379,1S-MH-MU-ZSC-CL09-2379,1S-MH-MU-ZSC-CL09-2379,1.2.1.2.2,2025-04-04,142.05989847715736
10222,1S-MH-MU-ZSC-CL09-2380-1S-MH-MU-ZSC-CL09-2380,1S-MH-MU-ZSC-CL09-2380,1S-MH-MU-ZSC-CL09-2380,1.2.1.3,2025-04-04,428.20746113989634
10222,1S-MH-MU-ZSC-CL09-3613-1S-MH-MU-ZSC-CL09-3613,1S-MH-MU-ZSC-CL09-3613,1S-MH-MU-ZSC-CL09-3613,1.2.2,2025-04-04,381.2068965517241
10223,ROOT-1S-MH-MU-ZSC-RSTN-AMBI,,1S-MH-MU-ZSC-RSTN-AMBI,1,2012-09-21,581.4
10223,1S-MH-MU-ZSC-RSTN-AMBI-1S-MH-MU-ZSC-CL05-3075,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL05-3075,1.1,,
10223,1S-MH-MU-ZSC-CL05-3075-nan,1S-MH-MU-ZSC-CL05-3075,nan,1.1.1,,
104,ROOT-1S-MH-MU-ZET-RSTN-KURL,,1S-MH-MU-ZET-RSTN-KURL,1,2015-05-04,267.8853658536585
104,1S-MH-MU-ZET-RSTN-KURL-1S-MH-MU-ZET-CL03-8462,1S-MH-MU-ZET-RSTN-KURL,1S-MH-MU-ZET-CL03-8462,1.1,2025-04-04,495.17673267326734
104,1S-MH-MU-ZET-CL03-8462-1S-MH-MU-ZET-CL03-8462,1S-MH-MU-ZET-CL03-8462,1S-MH-MU-ZET-CL03-8462,1.1.1,2025-04-04,495.17673267326734
104,1S-MH-MU-ZET-CL03-8462-1S-MH-MU-ZET-CL03-8463,1S-MH-MU-ZET-CL03-8462,1S-MH-MU-ZET-CL03-8463,1.1.2,2025-04-04,161.23618090452263
104,1S-MH-MU-ZET-CL03-8463-1S-MH-MU-ZET-CL03-8463,1S-MH-MU-ZET-CL03-8463,1S-MH-MU-ZET-CL03-8463,1.1.2.1,2025-04-04,161.23618090452263
104,1S-MH-MU-ZET-CL03-8463-1S-MH-MU-ZET-CL13-8407,1S-MH-MU-ZET-CL03-8463,1S-MH-MU-ZET-CL13-8407,1.1.2.2,2025-04-04,449.90092592592595
104,1S-MH-MU-ZET-CL13-8407-1S-MH-MU-ZET-CL03-8411,1S-MH-MU-ZET-CL13-8407,1S-MH-MU-ZET-CL03-8411,1.1.2.2.1,2025-04-04,117.80754716981133
104,1S-MH-MU-ZET-CL03-8411-1S-MH-MU-ZET-CL03-8800,1S-MH-MU-ZET-CL03-8411,1S-MH-MU-ZET-CL03-8800,1.1.2.2.1.1,2025-04-04,359.70646766169153
104,1S-MH-MU-ZET-CL03-8800-1S-MH-MU-ZET-CL03-8800,1S-MH-MU-ZET-CL03-8800,1S-MH-MU-ZET-CL03-8800,1.1.2.2.1.1.1,2025-04-04,359.70646766169153
104,1S-MH-MU-ZET-CL13-8407-1S-MH-MU-ZET-CL03-8412,1S-MH-MU-ZET-CL13-8407,1S-MH-MU-ZET-CL03-8412,1.1.2.2.2,2024-04-05,105.17999999999999
104,1S-MH-MU-ZET-CL03-8412-1S-MH-MU-ZET-CL03-8412,1S-MH-MU-ZET-CL03-8412,1S-MH-MU-ZET-CL03-8412,1.1.2.2.2.1,2024-04-05,105.17999999999999
104,1S-MH-MU-ZET-CL03-8412-1S-MH-MU-ZET-CL03-8800,1S-MH-MU-ZET-CL03-8412,1S-MH-MU-ZET-CL03-8800,1.1.2.2.2.2,2025-04-04,359.70646766169153
104,1S-MH-MU-ZET-CL13-8407-1S-MH-MU-ZET-CL13-8407,1S-MH-MU-ZET-CL13-8407,1S-MH-MU-ZET-CL13-8407,1.1.2.2.3,2025-04-04,449.90092592592595
105,ROOT-1S-MH-MU-ZET-RSTN-KURL,,1S-MH-MU-ZET-RSTN-KURL,1,2015-05-04,267.8853658536585
105,1S-MH-MU-ZET-RSTN-KURL-1S-MH-MU-ZET-CL03-8527,1S-MH-MU-ZET-RSTN-KURL,1S-MH-MU-ZET-CL03-8527,1.1,2025-04-04,233.60100502512563
105,1S-MH-MU-ZET-CL03-8527-1S-MH-MU-ZET-CL03-8527,1S-MH-MU-ZET-CL03-8527,1S-MH-MU-ZET-CL03-8527,1.1.1,2025-04-04,233.60100502512563
105,1S-MH-MU-ZET-CL03-8527-1S-MH-MU-ZET-CL03-8692,1S-MH-MU-ZET-CL03-8527,1S-MH-MU-ZET-CL03-8692,1.1.2,2025-04-04,506.4548717948718
105,1S-MH-MU-ZET-CL03-8692-1S-MH-MU-ZET-CL03-8692,1S-MH-MU-ZET-CL03-8692,1S-MH-MU-ZET-CL03-8692,1.1.2.1,2025-04-04,506.4548717948718
105,1S-MH-MU-ZET-CL03-8692-1S-MH-MU-ZET-CL03-9457,1S-MH-MU-ZET-CL03-8692,1S-MH-MU-ZET-CL03-9457,1.1.2.2,2025-04-04,169.94343434343435
105,1S-MH-MU-ZET-CL03-9457-1S-MH-MU-ZET-CL03-8811,1S-MH-MU-ZET-CL03-9457,1S-MH-MU-ZET-CL03-8811,1.1.2.2.1,2025-04-04,360.13231552162847
105,1S-MH-MU-ZET-CL03-8811-1S-MH-MU-ZET-CL03-8811,1S-MH-MU-ZET-CL03-8811,1S-MH-MU-ZET-CL03-8811,1.1.2.2.1.1,2025-04-04,360.13231552162847
105,1S-MH-MU-ZET-CL03-8811-1S-MH-MU-ZET-CL03-9571,1S-MH-MU-ZET-CL03-8811,1S-MH-MU-ZET-CL03-9571,1.1.2.2.1.2,2025-04-04,231.41400000000002
105,1S-MH-MU-ZET-CL03-9571-1S-MH-MU-ZET-CL03-8335,1S-MH-MU-ZET-CL03-9571,1S-MH-MU-ZET-CL03-8335,1.1.2.2.1.2.1,2025-04-04,379.4666666666667
105,1S-MH-MU-ZET-CL03-8335-1S-MH-MU-ZET-CL03-8335,1S-MH-MU-ZET-CL03-8335,1S-MH-MU-ZET-CL03-8335,1.1.2.2.1.2.1.1,2025-04-04,379.4666666666667
105,1S-MH-MU-ZET-CL03-8335-1S-MH-MU-ZET-CL03-9399,1S-MH-MU-ZET-CL03-8335,1S-MH-MU-ZET-CL03-9399,1.1.2.2.1.2.1.2,2025-04-04,231.40827586206896
105,1S-MH-MU-ZET-CL03-9399-1S-MH-MU-ZET-CL02-8806,1S-MH-MU-ZET-CL03-9399,1S-MH-MU-ZET-CL02-8806,1.1.2.2.1.2.1.2.1,,
105,1S-MH-MU-ZET-CL02-8806-1S-MH-MU-ZET-CL02-8543,1S-MH-MU-ZET-CL02-8806,1S-MH-MU-ZET-CL02-8543,1.1.2.2.1.2.1.2.1.1,2025-04-04,32.601592039801
105,1S-MH-MU-ZET-CL02-8543-1S-MH-MU-ZET-CL02-8543,1S-MH-MU-ZET-CL02-8543,1S-MH-MU-ZET-CL02-8543,1.1.2.2.1.2.1.2.1.1.1,2025-04-04,32.601592039801
105,1S-MH-MU-ZET-CL02-8543-1S-MH-MU-ZET-CL03-8057,1S-MH-MU-ZET-CL02-8543,1S-MH-MU-ZET-CL03-8057,1.1.2.2.1.2.1.2.1.1.2,2025-04-04,511.83417085427135
105,1S-MH-MU-ZET-CL02-8806-1S-MH-MU-ZET-CL02-8545,1S-MH-MU-ZET-CL02-8806,1S-MH-MU-ZET-CL02-8545,1.1.2.2.1.2.1.2.1.2,2025-04-04,3.4324752475247524
105,1S-MH-MU-ZET-CL02-8545-1S-MH-MU-ZET-CL02-8545,1S-MH-MU-ZET-CL02-8545,1S-MH-MU-ZET-CL02-8545,1.1.2.2.1.2.1.2.1.2.1,2025-04-04,3.4324752475247524
105,1S-MH-MU-ZET-CL02-8806-1S-MH-MU-ZET-CL02-9597,1S-MH-MU-ZET-CL02-8806,1S-MH-MU-ZET-CL02-9597,1.1.2.2.1.2.1.2.1.3,2025-04-04,234.53636363636363
105,1S-MH-MU-ZET-CL02-9597-1S-MH-MU-ZET-CL02-9597,1S-MH-MU-ZET-CL02-9597,1S-MH-MU-ZET-CL02-9597,1.1.2.2.1.2.1.2.1.3.1,2025-04-04,234.53636363636363
105,1S-MH-MU-ZET-CL03-9399-1S-MH-MU-ZET-CL03-9399,1S-MH-MU-ZET-CL03-9399,1S-MH-MU-ZET-CL03-9399,1.1.2.2.1.2.1.2.2,2025-04-04,231.40827586206896
105,1S-MH-MU-ZET-CL03-9571-1S-MH-MU-ZET-CL03-9571,1S-MH-MU-ZET-CL03-9571,1S-MH-MU-ZET-CL03-9571,1.1.2.2.1.2.2,2025-04-04,231.41400000000002
105,1S-MH-MU-ZET-CL03-9457-1S-MH-MU-ZET-CL03-9457,1S-MH-MU-ZET-CL03-9457,1S-MH-MU-ZET-CL03-9457,1.1.2.2.2,2025-04-04,169.94343434343435
10558,ROOT-1S-MH-MU-ZET-RSTN-TAGO,,1S-MH-MU-ZET-RSTN-TAGO,1,2025-02-07,137.3616494845361
10558,1S-MH-MU-ZET-RSTN-TAGO-1S-MH-MU-ZET-CL07-8343,1S-MH-MU-ZET-RSTN-TAGO,1S-MH-MU-ZET-CL07-8343,1.1,2025-04-04,487.21156249999996
10558,1S-MH-MU-ZET-CL07-8343-1S-MH-MU-ZET-CL07-8342,1S-MH-MU-ZET-CL07-8343,1S-MH-MU-ZET-CL07-8342,1.1.1,2025-04-04,475.43232323232326
10558,1S-MH-MU-ZET-CL07-8342-1S-MH-MU-ZET-CL07-8342,1S-MH-MU-ZET-CL07-8342,1S-MH-MU-ZET-CL07-8342,1.1.1.1,2025-04-04,475.43232323232326
10558,1S-MH-MU-ZET-CL07-8342-1S-MH-MU-ZET-CL07-9257,1S-MH-MU-ZET-CL07-8342,1S-MH-MU-ZET-CL07-9257,1.1.1.2,2025-04-04,404.6073446327684
10558,1S-MH-MU-ZET-CL07-8343-1S-MH-MU-ZET-CL07-8343,1S-MH-MU-ZET-CL07-8343,1S-MH-MU-ZET-CL07-8343,1.1.2,2025-04-04,487.21156249999996
10560,ROOT-1S-MH-MU-ZET-RSTN-TAGO,,1S-MH-MU-ZET-RSTN-TAGO,1,2025-02-07,137.3616494845361
10560,1S-MH-MU-ZET-RSTN-TAGO-1S-MH-MU-ZET-CL07-9853,1S-MH-MU-ZET-RSTN-TAGO,1S-MH-MU-ZET-CL07-9853,1.1,2025-04-04,201.24
10560,1S-MH-MU-ZET-CL07-9853-1S-MH-MU-ZET-CL07-9820,1S-MH-MU-ZET-CL07-9853,1S-MH-MU-ZET-CL07-9820,1.1.1,2025-04-04,8.208
10560,1S-MH-MU-ZET-CL07-9820-1S-MH-MU-ZET-CL07-8840,1S-MH-MU-ZET-CL07-9820,1S-MH-MU-ZET-CL07-8840,1.1.1.1,2025-04-04,705.08
10560,1S-MH-MU-ZET-CL07-8840-1S-MH-MU-ZET-CL07-8311,1S-MH-MU-ZET-CL07-8840,1S-MH-MU-ZET-CL07-8311,1.1.1.1.1,2025-04-04,187.196
10560,1S-MH-MU-ZET-CL07-8311-1S-MH-MU-ZET-CL07-8311,1S-MH-MU-ZET-CL07-8311,1S-MH-MU-ZET-CL07-8311,1.1.1.1.1.1,2025-04-04,187.196
10560,1S-MH-MU-ZET-CL07-8311-1S-MH-MU-ZET-CL07-9678,1S-MH-MU-ZET-CL07-8311,1S-MH-MU-ZET-CL07-9678,1.1.1.1.1.2,2025-04-04,228.01
10560,1S-MH-MU-ZET-CL07-9678-1S-MH-MU-ZET-CL07-9043,1S-MH-MU-ZET-CL07-9678,1S-MH-MU-ZET-CL07-9043,1.1.1.1.1.2.1,2025-04-04,380.7164179104478
10560,1S-MH-MU-ZET-CL07-9043-1S-MH-MU-ZET-CL07-9043,1S-MH-MU-ZET-CL07-9043,1S-MH-MU-ZET-CL07-9043,1.1.1.1.1.2.1.1,2025-04-04,380.7164179104478
10560,1S-MH-MU-ZET-CL07-9678-1S-MH-MU-ZET-CL07-9678,1S-MH-MU-ZET-CL07-9678,1S-MH-MU-ZET-CL07-9678,1.1.1.1.1.2.2,2025-04-04,228.01
10560,1S-MH-MU-ZET-CL07-8311-1S-MH-MU-ZET-CL07-9801,1S-MH-MU-ZET-CL07-8311,1S-MH-MU-ZET-CL07-9801,1.1.1.1.1.3,,
10560,1S-MH-MU-ZET-CL07-9801-1S-MH-MU-ZET-CL07-8349,1S-MH-MU-ZET-CL07-9801,1S-MH-MU-ZET-CL07-8349,1.1.1.1.1.3.1,2025-04-04,51.20633663366337
10560,1S-MH-MU-ZET-CL07-8349-1S-MH-MU-ZET-CL06-8927,1S-MH-MU-ZET-CL07-8349,1S-MH-MU-ZET-CL06-8927,1.1.1.1.1.3.1.1,2025-04-04,186.25829145728645
10560,1S-MH-MU-ZET-CL07-8349-1S-MH-MU-ZET-CL07-8349,1S-MH-MU-ZET-CL07-8349,1S-MH-MU-ZET-CL07-8349,1.1.1.1.1.3.1.2,2025-04-04,51.20633663366337
10560,1S-MH-MU-ZET-CL07-8349-1S-MH-MU-ZET-CL07-8997,1S-MH-MU-ZET-CL07-8349,1S-MH-MU-ZET-CL07-8997,1.1.1.1.1.3.1.3,2025-04-04,163.03336683417086
10560,1S-MH-MU-ZET-CL07-8997-1S-MH-MU-ZET-CL07-8997,1S-MH-MU-ZET-CL07-8997,1S-MH-MU-ZET-CL07-8997,1.1.1.1.1.3.1.3.1,2025-04-04,163.03336683417086
10560,1S-MH-MU-ZET-CL07-8997-1S-MH-MU-ZET-CL07-9727,1S-MH-MU-ZET-CL07-8997,1S-MH-MU-ZET-CL07-9727,1.1.1.1.1.3.1.3.2,2025-04-04,308.4792452830189
10560,1S-MH-MU-ZET-CL07-9727-1S-MH-MU-ZET-CL07-9726,1S-MH-MU-ZET-CL07-9727,1S-MH-MU-ZET-CL07-9726,1.1.1.1.1.3.1.3.2.1,2025-04-04,181.40645161290323
10560,1S-MH-MU-ZET-CL07-9727-1S-MH-MU-ZET-CL07-9727,1S-MH-MU-ZET-CL07-9727,1S-MH-MU-ZET-CL07-9727,1.1.1.1.1.3.1.3.2.2,2025-04-04,308.4792452830189
10560,1S-MH-MU-ZET-CL07-9801-1S-MH-MU-ZET-CL07-9801,1S-MH-MU-ZET-CL07-9801,1S-MH-MU-ZET-CL07-9801,1.1.1.1.1.3.2,,
10560,1S-MH-MU-ZET-CL07-9801-nan,1S-MH-MU-ZET-CL07-9801,nan,1.1.1.1.1.3.3,,
10560,nan-1S-MH-MU-ZET-CL07-8311,nan,1S-MH-MU-ZET-CL07-8311,1.1.1.1.1.3.3.1,2025-04-04,187.196
10560,1S-MH-MU-ZET-CL07-8840-1S-MH-MU-ZET-CL07-8840,1S-MH-MU-ZET-CL07-8840,1S-MH-MU-ZET-CL07-8840,1.1.1.1.2,2025-04-04,705.08
10560,1S-MH-MU-ZET-CL07-9820-1S-MH-MU-ZET-CL07-9820,1S-MH-MU-ZET-CL07-9820,1S-MH-MU-ZET-CL07-9820,1.1.1.2,2025-04-04,8.208
10560,1S-MH-MU-ZET-CL07-9853-1S-MH-MU-ZET-CL07-9853,1S-MH-MU-ZET-CL07-9853,1S-MH-MU-ZET-CL07-9853,1.1.2,2025-04-04,201.24
10563,ROOT-1S-MH-MU-ZET-RSTN-TAGO,,1S-MH-MU-ZET-RSTN-TAGO,1,2025-02-07,137.3616494845361
10563,1S-MH-MU-ZET-RSTN-TAGO-1S-MH-MU-ZET-CL07-8841,1S-MH-MU-ZET-RSTN-TAGO,1S-MH-MU-ZET-CL07-8841,1.1,2025-04-04,400.56666666666666
10563,1S-MH-MU-ZET-CL07-8841-1S-MH-MU-ZET-CL07-8841,1S-MH-MU-ZET-CL07-8841,1S-MH-MU-ZET-CL07-8841,1.1.1,2025-04-04,400.56666666666666
10563,1S-MH-MU-ZET-CL07-8841-1S-MH-MU-ZET-CL07-8843,1S-MH-MU-ZET-CL07-8841,1S-MH-MU-ZET-CL07-8843,1.1.2,2025-04-04,616.990206185567
10563,1S-MH-MU-ZET-CL07-8841-1S-MH-MU-ZET-CL07-9560,1S-MH-MU-ZET-CL07-8841,1S-MH-MU-ZET-CL07-9560,1.1.3,2025-04-04,177.7984496124031
10563,1S-MH-MU-ZET-CL07-9560-1S-MH-MU-ZET-CL07-9560,1S-MH-MU-ZET-CL07-9560,1S-MH-MU-ZET-CL07-9560,1.1.3.1,2025-04-04,177.7984496124031
10563,1S-MH-MU-ZET-CL07-9560-1S-MH-MU-ZET-CL07-9759,1S-MH-MU-ZET-CL07-9560,1S-MH-MU-ZET-CL07-9759,1.1.3.2,2025-04-04,228.57209302325583
10563,1S-MH-MU-ZET-CL07-9759-1S-MH-MU-ZET-CL07-9725,1S-MH-MU-ZET-CL07-9759,1S-MH-MU-ZET-CL07-9725,1.1.3.2.1,2025-04-04,328.57209302325583
10563,1S-MH-MU-ZET-CL07-9725-1S-MH-MU-ZET-CL07-9746,1S-MH-MU-ZET-CL07-9725,1S-MH-MU-ZET-CL07-9746,1.1.3.2.1.1,2025-04-04,239.98967741935485
10563,1S-MH-MU-ZET-CL07-9746-1S-MH-MU-ZET-CL07-9593,1S-MH-MU-ZET-CL07-9746,1S-MH-MU-ZET-CL07-9593,1.1.3.2.1.1.1,2025-04-04,307.5672
10563,1S-MH-MU-ZET-CL07-9593-1S-MH-MU-ZET-CL07-9279,1S-MH-MU-ZET-CL07-9593,1S-MH-MU-ZET-CL07-9279,1.1.3.2.1.1.1.1,2025-04-04,387.06227146814405
10563,1S-MH-MU-ZET-CL07-9279-1S-MH-MU-ZET-CL07-8420,1S-MH-MU-ZET-CL07-9279,1S-MH-MU-ZET-CL07-8420,1.1.3.2.1.1.1.1.1,2025-04-04,213.98994974874373
10563,1S-MH-MU-ZET-CL07-8420-1S-MH-MU-ZET-CL07-8420,1S-MH-MU-ZET-CL07-8420,1S-MH-MU-ZET-CL07-8420,1.1.3.2.1.1.1.1.1.1,2025-04-04,213.98994974874373
10563,1S-MH-MU-ZET-CL07-8420-1S-MH-MU-ZET-CL07-8425,1S-MH-MU-ZET-CL07-8420,1S-MH-MU-ZET-CL07-8425,1.1.3.2.1.1.1.1.1.2,2025-04-04,639.251867219917
10563,1S-MH-MU-ZET-CL07-8425-1S-MH-MU-ZET-CL07-8425,1S-MH-MU-ZET-CL07-8425,1S-MH-MU-ZET-CL07-8425,1.1.3.2.1.1.1.1.1.2.1,2025-04-04,639.251867219917
10563,1S-MH-MU-ZET-CL07-9279-1S-MH-MU-ZET-CL07-9279,1S-MH-MU-ZET-CL07-9279,1S-MH-MU-ZET-CL07-9279,1.1.3.2.1.1.1.1.2,2025-04-04,387.06227146814405
10563,1S-MH-MU-ZET-CL07-9593-1S-MH-MU-ZET-CL07-9593,1S-MH-MU-ZET-CL07-9593,1S-MH-MU-ZET-CL07-9593,1.1.3.2.1.1.1.2,2025-04-04,307.5672
10563,1S-MH-MU-ZET-CL07-9746-nan,1S-MH-MU-ZET-CL07-9746,nan,1.1.3.2.1.1.2,,
10563,1S-MH-MU-ZET-CL07-9725-nan,1S-MH-MU-ZET-CL07-9725,nan,1.1.3.2.1.2,,
10563,1S-MH-MU-ZET-CL07-9759-1S-MH-MU-ZET-CL07-9759,1S-MH-MU-ZET-CL07-9759,1S-MH-MU-ZET-CL07-9759,1.1.3.2.2,2025-04-04,228.57209302325583
10566,ROOT-1S-MH-MU-ZET-RSTN-TAGO,,1S-MH-MU-ZET-RSTN-TAGO,1,2025-02-07,137.3616494845361
