DESTINATION_LOCATION,FEEDER_ID,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12
1S-MH-MU-ZST-CL07-1396,35372,2.171,0.854,0.86,5.02,4.44,1.468,0.0,1.344,6.029,6.966,3.036,2.527,1,0,0,1,1,0,0,1,0,3,2,1
1S-MH-MU-ZST-CL07-0727,35372,2.171,0.854,0.86,5.02,4.44,1.468,0.0,1.344,6.029,6.966,3.036,2.527,1,0,0,1,1,0,0,1,0,3,2,1
1S-MH-MU-ZST-CL07-0096,35372,1.867,0.669,0.682,3.427,3.117,1.054,0.0,0.997,4.445,5.108,2.19,1.9,1,0,0,1,1,0,0,1,0,3,2,1
1S-MH-MU-ZST-CL07-1234,35372,1.587,0.566,0.581,2.901,2.679,0.917,0.0,0.856,3.859,4.425,1.887,1.665,1,0,0,1,1,0,0,1,0,3,2,1
1S-MH-MU-ZST-CL07-1352,35372,0.935,0.32,0.345,1.709,1.573,0.536,0.0,0.495,2.272,2.568,1.156,0.999,1,0,0,1,1,0,0,1,0,3,2,1
1S-MH-MU-ZST-CL07-0173,35374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZST-CL07-0492,35375,8.878,8.516,9.906,14.257,12.9,5.555,0.0,4.415,28.497,11.136,9.148,4.099,1,2,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0220,35375,7.695,7.414,8.614,12.379,11.174,4.802,0.0,3.838,24.7,9.734,8.054,3.567,1,2,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0202,35375,6.496,6.25,7.312,10.162,9.236,3.991,0.0,3.199,20.564,7.806,6.256,3.078,1,2,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0023,35375,0.399,0.414,0.502,0.695,0.544,0.205,0.0,0.16,1.241,0.445,0.365,0.149,1,2,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0024,35375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZST-CL07-0203,35375,5.092,4.939,5.78,8.182,7.366,3.159,0.0,2.504,16.026,6.11,4.799,2.368,1,2,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0022,35375,0.183,0.238,0.256,0.341,0.279,0.11,0.0,0.074,0.725,0.236,0.22,0.082,1,2,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0482,35375,4.654,4.458,5.201,7.412,6.701,2.884,0.0,2.308,14.642,5.623,4.376,2.165,1,2,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-1203,35375,2.947,2.796,3.25,4.68,4.392,1.945,0.0,1.612,10.015,3.819,2.897,1.496,1,2,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0481,35375,1.513,1.469,1.629,2.336,2.137,0.928,0.0,0.765,4.686,1.77,1.37,0.695,1,2,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0329,35377,2.319,7.155,5.287,4.955,4.916,1.423,0.0,1.416,8.297,3.594,2.877,1.119,1,2,2,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0481,35377,1.478,4.688,3.522,3.18,3.053,0.862,0.0,0.881,5.207,2.275,1.811,0.706,1,2,2,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0284,35378,4.01,1.425,4.359,13.657,13.965,4.168,0.0,3.475,23.194,12.273,11.008,5.519,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0330,35378,3.329,1.175,3.597,11.299,11.595,3.47,0.0,2.875,19.427,10.115,8.993,4.532,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0379,35378,2.943,1.049,3.228,9.932,10.119,3.012,0.0,2.468,17.029,8.882,7.894,3.971,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0494,35378,2.659,0.956,2.943,9.027,9.113,2.693,0.0,2.232,15.559,8.089,7.22,3.612,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0713,35378,2.379,0.862,2.668,8.229,8.213,2.405,0.0,1.976,13.895,7.276,6.495,3.239,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0275,35378,2.022,0.73,2.243,7.003,7.006,2.055,0.0,1.713,11.996,6.269,5.606,2.841,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0025,35378,0.252,0.093,0.274,0.815,0.804,0.233,0.0,0.182,1.265,0.678,0.613,0.368,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0120,35378,0.646,0.234,0.7,2.138,2.16,0.638,0.0,0.549,3.704,2.003,1.771,0.872,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0278,35378,0.78,0.271,0.883,2.68,2.616,0.752,0.0,0.625,4.693,2.39,2.091,1.044,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-1252,35378,0.317,0.109,0.335,1.061,1.05,0.305,0.0,0.241,1.878,0.93,0.824,0.418,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0275,35378,2.022,0.73,2.243,7.003,7.006,2.055,0.0,1.713,11.996,6.269,5.606,2.841,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0025,35378,0.252,0.093,0.274,0.815,0.804,0.233,0.0,0.182,1.265,0.678,0.613,0.368,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0120,35378,0.646,0.234,0.7,2.138,2.16,0.638,0.0,0.549,3.704,2.003,1.771,0.872,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-0278,35378,0.78,0.271,0.883,2.68,2.616,0.752,0.0,0.625,4.693,2.39,2.091,1.044,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL07-1252,35378,0.317,0.109,0.335,1.061,1.05,0.305,0.0,0.241,1.878,0.93,0.824,0.418,1,0,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-6490,35413,11.137,5.748,8.049,14.359,17.476,9.252,0.0,3.408,22.937,14.429,11.49,6.159,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-6193,35413,1.051,0.531,0.757,1.321,1.725,0.961,0.0,0.384,2.23,1.366,1.078,0.595,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-7369,35413,10.531,5.481,7.654,13.576,16.427,8.657,0.0,3.076,21.082,13.29,10.936,5.843,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-6409,35413,9.798,5.144,7.156,12.713,15.154,7.892,0.0,2.878,19.853,12.537,10.358,5.524,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-6069,35413,9.798,5.144,7.156,12.713,15.154,7.892,0.0,2.878,19.853,12.537,10.358,5.524,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-7014,35413,8.117,4.339,6.058,10.46,12.67,6.683,0.0,2.436,16.707,9.995,8.333,4.32,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-6076,35413,7.268,3.883,5.413,9.211,11.146,5.874,0.0,2.16,14.801,8.832,7.344,3.847,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-6136,35413,2.094,1.041,1.061,2.078,2.392,1.211,0.0,0.452,3.17,2.0,1.769,0.848,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-7536,35413,0.633,0.313,0.445,0.783,0.891,0.446,0.0,0.176,1.245,0.743,0.662,0.327,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-6007,35413,4.765,2.5,3.622,6.151,7.588,4.058,0.0,1.488,10.088,5.94,4.824,2.607,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-7098,35413,3.253,1.672,2.314,4.08,5.177,2.828,0.0,1.053,6.892,4.046,3.283,1.814,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-7489,35413,2.276,1.149,1.611,2.775,3.531,1.933,0.0,0.742,4.668,2.78,2.258,1.249,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-6603,35414,7.038,7.384,4.835,9.923,2773.421,7.117,0.0,2.621,18.865,9.278,9.405,6.098,1,1,0,2,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL01-6452,35414,1.417,1.43,0.959,1.969,513.759,1.254,0.0,0.5,3.698,1.773,1.843,1.136,1,1,0,2,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL01-6231,35414,0.8,0.805,0.535,1.1,294.2,0.732,0.0,0.287,2.074,0.969,1.019,0.638,1,1,0,2,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL08-7230,35414,0.265,0.272,0.208,0.447,129.964,0.342,0.0,0.139,0.909,0.477,0.502,0.335,1,1,0,2,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL05-6641,35414,0.545,0.517,0.338,0.78,218.127,0.56,0.0,0.227,1.765,0.87,0.844,0.544,1,1,0,2,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL01-6801,35414,4.44,4.749,3.056,6.18,1762.536,4.585,0.0,1.61,11.488,5.655,5.689,3.756,1,1,0,2,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL01-7852,35414,1.117,1.384,0.799,1.604,530.536,1.506,0.0,0.514,3.635,1.728,1.764,1.231,1,1,0,2,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL01-7850,35414,0.779,0.824,0.575,1.104,353.864,0.988,0.0,0.394,2.753,1.31,1.289,0.885,1,1,0,2,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL01-6141,35414,0.711,0.745,0.522,1.005,283.456,0.732,0.0,0.303,2.096,0.96,0.956,0.641,1,1,0,2,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL01-6206,35414,2.401,2.408,1.608,3.352,935.413,2.398,0.0,0.817,5.798,2.903,2.91,1.847,1,1,0,2,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL08-6193,35414,0.604,0.62,0.406,0.826,231.439,0.595,0.0,0.243,1.546,0.754,0.731,0.477,1,1,0,2,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL01-6071,35414,1.08,1.074,0.694,1.495,448.625,1.206,0.0,0.38,2.89,1.48,1.485,0.924,1,1,0,2,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL01-6842,35414,0.683,0.662,0.413,0.904,281.213,0.772,0.0,0.244,1.876,0.946,0.959,0.58,1,1,0,2,1,0,0,1,0,1,1,1
1S-MH-MU-ZNT-CL08-6179,35415,5.963,2.988,3.628,9.149,17.571,7.375,0.0,4.068,18.516,10.1,7.425,5.848,1,0,1,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZNT-CL08-6573,35415,0.84,0.384,0.47,1.278,2.324,0.937,0.0,0.597,2.711,1.343,0.971,0.784,1,0,1,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZNT-CL08-7231,35415,0.577,0.269,0.321,0.865,1.524,0.6,0.0,0.403,1.989,0.938,0.693,0.551,1,0,1,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZNT-CL08-6029,35415,4.852,2.446,2.99,7.425,14.442,6.115,0.0,3.287,14.758,8.259,6.047,4.756,1,0,1,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZNT-CL08-7586,35415,4.527,2.298,2.812,6.99,13.581,5.746,0.0,3.1,13.973,7.8,5.651,4.448,1,0,1,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZNT-CL08-7228,35415,3.951,2.012,2.499,6.165,11.874,4.993,0.0,2.645,12.145,6.867,5.077,3.89,1,0,1,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZNT-CL08-7335,35415,3.553,1.813,2.246,5.544,10.684,4.495,0.0,2.349,10.911,6.219,4.622,3.496,1,0,1,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZNT-CL08-6516,35415,2.83,1.489,1.888,4.6,8.75,3.648,0.0,1.856,8.806,4.881,3.635,2.678,1,0,1,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZNT-CL08-6156,35415,2.275,1.209,1.536,3.676,6.9,2.849,0.0,1.403,7.047,3.887,2.979,2.143,1,0,1,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZNT-CL07-7433,35415,0.38,0.172,0.226,0.54,0.921,0.353,0.0,0.195,0.926,0.545,0.398,0.3,1,0,1,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZNT-CL08-7719,35415,1.572,0.736,0.955,2.339,4.249,1.713,0.0,0.89,4.451,2.441,1.894,1.291,1,0,1,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZNT-CL08-6475,35415,0.533,0.249,0.329,0.863,1.576,0.638,0.0,0.369,1.793,1.059,0.782,0.571,1,0,1,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZNT-CL08-6153,35416,8.545,3.882,5.923,13.05,24.86,9.339,0.0,3.73,23.646,12.544,8.936,7.434,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-7143,35416,1.717,0.773,1.145,2.564,5.317,2.116,0.0,0.908,5.182,2.785,1.868,1.585,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-6381,35416,1.717,0.773,1.145,2.563,5.312,2.113,0.0,0.907,5.181,2.785,1.867,1.585,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-6335,35416,0.236,0.116,0.177,0.397,0.824,0.328,0.0,0.136,0.717,0.385,0.278,0.231,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-7989,35416,0.436,0.21,0.319,0.656,1.321,0.516,0.0,0.226,1.425,0.713,0.502,0.367,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-6380,35416,0.436,0.21,0.319,0.656,1.321,0.516,0.0,0.226,1.425,0.713,0.502,0.367,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-6518,35416,6.827,3.109,4.778,10.486,19.542,7.223,0.0,2.822,18.464,9.758,7.068,5.848,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-7264,35416,0.816,0.381,0.568,1.314,2.572,0.985,0.0,0.412,2.496,1.356,0.994,0.797,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-7230,35416,0.331,0.151,0.252,0.604,1.238,0.489,0.0,0.205,1.201,0.694,0.514,0.425,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6352,35416,0.642,0.261,0.392,0.935,1.992,0.805,0.0,0.341,1.689,0.948,0.609,0.522,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6571,35416,4.647,2.146,3.31,7.089,12.645,4.515,0.0,1.776,12.423,6.458,4.727,3.732,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6891,35416,3.552,1.621,2.51,5.387,9.655,3.461,0.0,1.397,9.536,4.963,3.651,2.897,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6383,35416,3.029,1.381,2.135,4.622,8.32,2.993,0.0,1.123,7.405,3.789,2.818,2.244,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6305,35416,2.318,1.06,1.645,3.569,6.435,2.318,0.0,0.872,6.349,3.291,2.408,1.917,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL07-6075,35416,1.505,0.676,1.097,2.38,4.368,1.595,0.0,0.58,4.207,2.184,1.608,1.276,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-7633,35417,5.926,4.368,6.057,10.642,10.346,4.175,0.0,3.16,22.539,10.051,8.058,3.156,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-7578,35417,0.632,0.403,0.584,1.117,1.066,0.424,0.0,0.339,2.232,0.858,0.716,0.247,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-6665,35417,0.394,0.242,0.338,0.647,0.653,0.27,0.0,0.228,1.38,0.441,0.249,0.113,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-6070,35417,5.4,4.038,5.574,9.769,9.513,3.843,0.0,2.936,20.664,9.227,7.466,2.895,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-6835,35417,4.875,3.685,5.03,8.85,8.666,3.514,0.0,2.702,18.85,8.447,6.837,2.623,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-6406,35417,4.609,3.481,4.72,8.358,8.192,3.324,0.0,2.559,17.875,7.941,6.487,2.466,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-6380,35417,4.324,3.238,4.411,7.824,7.747,3.165,0.0,2.44,16.979,7.499,6.16,2.321,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-6324,35417,3.979,2.984,4.017,7.198,7.125,2.911,0.0,2.238,15.488,6.853,5.661,2.127,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-7220,35417,3.481,2.629,3.504,6.335,6.169,2.492,0.0,1.931,13.436,5.926,4.876,1.826,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-6607,35417,2.841,2.153,2.809,5.166,5.125,2.096,0.0,1.615,11.166,4.796,3.724,1.484,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-6300,35417,2.104,1.58,2.033,3.815,3.733,1.513,0.0,1.173,8.025,3.371,2.648,1.045,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-7388,35417,0.963,0.83,1.004,1.825,1.792,0.728,0.0,0.638,4.36,1.877,1.438,0.585,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL05-6299,35417,0.811,0.633,0.812,1.469,1.468,0.604,0.0,0.459,2.977,1.16,0.911,0.364,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-7770,35418,2.172,1.144,1.418,3.67,1976.367,4.202,0.0,0.893,6.112,3.055,2.736,1.142,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-6013,35418,1.764,0.934,1.156,3.015,1612.68,3.408,0.0,0.753,5.201,2.534,2.228,0.998,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-6096,35418,1.353,0.712,0.884,2.284,1251.684,2.7,0.0,0.568,3.911,1.85,1.514,0.739,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZNT-CL08-7600,35418,0.626,0.322,0.388,1.094,588.937,1.252,0.0,0.248,1.789,0.825,0.647,0.403,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZSC-CL03-2809,35554,7.1,3.563,5.996,22.451,12.949,8.495,0.0,3.242,19.656,9.903,7.788,3.806,1,0,0,3,1,1,0,1,0,1,1,0
1S-MH-MU-ZSC-CL03-2744,35554,0.969,0.489,0.784,2.931,1.67,1.086,0.0,0.475,2.739,1.332,1.047,0.543,1,0,0,3,1,1,0,1,0,1,1,0
1S-MH-MU-ZSC-CL03-2704,35554,5.678,2.857,4.804,18.169,10.512,6.91,0.0,2.599,15.83,8.041,6.357,3.066,1,0,0,3,1,1,0,1,0,1,1,0
1S-MH-MU-ZSC-CL03-3079,35554,4.707,2.432,4.107,15.2,8.708,5.685,0.0,2.163,12.999,6.608,5.381,2.594,1,0,0,3,1,1,0,1,0,1,1,0
1S-MH-MU-ZSC-CL03-2759,35554,4.553,2.349,3.96,14.699,8.429,5.507,0.0,2.094,12.587,6.371,5.227,2.516,1,0,0,3,1,1,0,1,0,1,1,0
1S-MH-MU-ZSC-CL03-3411,35554,3.875,1.977,3.295,12.488,7.302,4.836,0.0,1.78,10.58,5.369,4.383,2.126,1,0,0,3,1,1,0,1,0,1,1,0
1S-MH-MU-ZSC-CL03-2350,35554,2.619,1.334,2.232,8.156,5.06,3.482,0.0,1.185,7.664,3.632,2.893,1.405,1,0,0,3,1,1,0,1,0,1,1,0
1S-MH-MU-ZSC-CL03-3325,35554,2.135,1.075,1.813,6.583,3.948,2.659,0.0,0.963,6.334,2.953,2.323,1.15,1,0,0,3,1,1,0,1,0,1,1,0
1S-MH-MU-ZSC-CL03-2760,35554,1.565,0.795,1.326,4.837,2.904,1.957,0.0,0.723,4.646,2.152,1.702,0.855,1,0,0,3,1,1,0,1,0,1,1,0
1S-MH-MU-ZSC-CL03-2551,35554,1.008,0.52,0.859,3.102,1.85,1.241,0.0,0.47,3.027,1.391,1.125,0.552,1,0,0,3,1,1,0,1,0,1,1,0
1S-MH-MU-ZSC-CL04-2078,35555,6.016,5.089,7.782,14.158,12.445,8.957,0.0,0.699,8.228,7.202,6.616,4.114,5,4,5,5,5,4,0,1,0,6,5,4
1S-MH-MU-ZSC-CL04-3463,35555,2.854,2.494,3.893,6.567,5.762,4.14,0.0,0.326,3.746,3.659,2.943,1.94,5,4,5,5,5,4,0,1,0,6,5,4
1S-MH-MU-ZSC-CL04-3621,35555,6.016,5.089,7.782,14.158,12.445,8.957,0.0,0.699,8.228,7.202,6.616,4.114,5,4,5,5,5,4,0,1,0,6,5,4
1S-MH-MU-ZSC-CL04-2864,35555,1.591,1.395,2.301,3.582,3.145,2.261,0.0,0.176,2.035,2.318,1.652,1.119,5,4,5,5,5,4,0,1,0,6,5,4
1S-MH-MU-ZSC-CL04-2078,35555,6.016,5.089,7.782,14.158,12.445,8.957,0.0,0.699,8.228,7.202,6.616,4.114,5,4,5,5,5,4,0,1,0,6,5,4
1S-MH-MU-ZSC-CL04-2597,35555,0.839,0.719,1.201,1.816,1.593,1.143,0.0,0.092,1.086,1.357,0.884,0.622,5,4,5,5,5,4,0,1,0,6,5,4
1S-MH-MU-ZSC-CL04-3463,35555,2.854,2.494,3.893,6.567,5.762,4.14,0.0,0.326,3.746,3.659,2.943,1.94,5,4,5,5,5,4,0,1,0,6,5,4
1S-MH-MU-ZSC-CL04-2864,35555,1.591,1.395,2.301,3.582,3.145,2.261,0.0,0.176,2.035,2.318,1.652,1.119,5,4,5,5,5,4,0,1,0,6,5,4
1S-MH-MU-ZSC-CL04-2597,35555,0.839,0.719,1.201,1.816,1.593,1.143,0.0,0.092,1.086,1.357,0.884,0.622,5,4,5,5,5,4,0,1,0,6,5,4
1S-MH-MU-ZSC-CL04-3016,35557,7.841,7.039,8.946,13.176,12.469,10.47,0.0,0.658,11.153,10.29,7.92,6.358,5,4,5,5,5,6,0,1,0,6,4,4
1S-MH-MU-ZSC-RSTN-CHAK,35557,1.53,1.44,1.804,2.416,2.266,1.889,0.0,0.121,2.181,2.034,1.478,1.267,5,4,5,5,5,6,0,1,0,6,4,4
1S-MH-MU-ZSC-CL04-2154,35557,2.608,2.422,3.017,4.495,4.101,3.339,0.0,0.222,3.637,3.411,2.696,2.091,5,4,5,5,5,6,0,1,0,6,4,4
1S-MH-MU-ZSC-CL04-2630,35557,1.275,1.219,1.522,2.17,1.887,1.47,0.0,0.097,1.655,1.629,1.265,0.896,5,4,5,5,5,6,0,1,0,6,4,4
1S-MH-MU-ZSC-CL04-2681,35558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZSC-RSTN-JBNA,35558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZSC-CL02-3188,35560,15.791,15.355,20.773,26.042,25.77,23.121,0.0,2.562,28.37,22.273,13.819,14.969,5,4,5,5,5,4,0,1,0,2,3,3
1S-MH-MU-ZSC-CL02-2260,35560,2.633,2.484,3.021,4.4,4.304,3.823,0.0,0.502,4.597,3.591,2.125,2.733,5,4,5,5,5,4,0,1,0,2,3,3
1S-MH-MU-ZSC-CL02-2708,35560,12.098,11.884,16.45,19.929,19.677,17.62,0.0,1.84,21.465,17.456,10.822,11.227,5,4,5,5,5,4,0,1,0,2,3,3
1S-MH-MU-ZSC-CL02-2559,35560,3.331,3.347,5.086,5.876,5.925,5.4,0.0,0.58,6.874,5.722,3.363,3.703,5,4,5,5,5,4,0,1,0,2,3,3
1S-MH-MU-ZSC-CL02-2706,35560,2.456,2.485,3.255,3.974,3.96,3.574,0.0,0.388,4.418,3.694,2.129,2.358,5,4,5,5,5,4,0,1,0,2,3,3
1S-MH-MU-ZSC-CL02-2079,35560,6.906,6.814,9.165,11.272,11.095,9.908,0.0,0.941,10.801,9.048,5.848,5.595,5,4,5,5,5,4,0,1,0,2,3,3
1S-MH-MU-ZSC-CL02-2573,35560,3.351,3.16,4.28,5.429,5.532,5.086,0.0,0.622,5.97,4.508,2.736,2.98,5,4,5,5,5,4,0,1,0,2,3,3
1S-MH-MU-ZSC-CL02-2434,35560,2.526,2.36,3.237,4.053,4.123,3.786,0.0,0.379,4.278,3.334,1.977,2.23,5,4,5,5,5,4,0,1,0,2,3,3
1S-MH-MU-ZSC-CL02-2623,35560,1.077,0.942,1.285,1.59,1.654,1.546,0.0,0.142,1.599,1.42,0.829,0.914,5,4,5,5,5,4,0,1,0,2,3,3
1S-MH-MU-ZSC-CL04-2149,35564,14.755,9.41,12.117,20.949,20.592,14.607,0.0,3.205,28.913,19.514,15.67,10.221,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZSC-CL04-2888,35564,0.268,0.17,0.223,0.354,0.361,0.263,0.0,0.05,0.53,0.359,0.254,0.159,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZSC-CL04-2148,35564,14.039,8.931,11.466,19.866,19.599,13.94,0.0,3.058,27.559,18.642,14.969,9.678,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZSC-CL04-2630,35564,1.094,0.728,0.956,1.534,1.315,0.831,0.0,0.198,1.875,1.4,1.077,0.667,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZSC-CL04-3236,35564,11.976,7.629,9.753,16.985,17.015,12.238,0.0,2.648,23.875,15.984,12.934,8.343,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZSC-CL04-2145,35564,11.165,7.095,9.039,15.684,15.638,11.209,0.0,2.466,22.248,14.965,12.15,7.757,1,0,0,2,1,0,0,1,0,1,1,0
1S-MH-MU-ZSC-CL04-2707,35564,8.804,5.546,7.017,12.341,12.522,9.089,0.0,2.032,18.598,12.207,10.139,6.253,1,0,0,2,1,0,0,1,0,1,1,0
